,,,,,a_attendance_count,,a_user_name,a_user_stage,b.diamond,b.ruby,boxAllCount,curserver,iap_platform,install_day,total_payment_amount,user_rank
ItemPurchased (App),돌발_무기2__21__3300,3300,2025-11-14 22:29,664a8b40-9cf4-11f0-bd71-f507a97ee196,309,a_user_name,우라이자강,937,212166344,4690,91160,0,GooglePlay,2025-09-29,566500,46
ItemPurchased (App),돌발_무기2__20__3300,3300,2025-11-14 22:29,664a8b40-9cf4-11f0-bd71-f507a97ee196,309,a_user_name,우라이자강,937,212155844,7990,91160,0,GooglePlay,2025-09-29,566500,46
ItemPurchased (App),돌발_무기2__19__3300,3300,2025-11-14 22:00,6ba2cad0-c021-11f0-8a5b-5b2bd103f86a,2,a_user_name,봉식아빠,236,690969,1210,8190,1,GooglePlay,2025-11-12,227700,3960
ItemPurchased (App),돌발_동료__3__1100,1100,2025-11-14 22:00,6ba2cad0-c021-11f0-8a5b-5b2bd103f86a,2,a_user_name,봉식아빠,236,690969,2310,8190,1,GooglePlay,2025-11-12,227700,3960
ItemPurchased (App),돌발_스테이지__1__3300,3300,2025-11-14 21:54,1f6fc560-80b5-11f0-9757-914654f74dd9,79,a_user_name,그레이세이야,472,934819,0,17180,1,GooglePlay,2025-08-24,18700,1552
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 21:49,664a8b40-9cf4-11f0-bd71-f507a97ee196,309,a_user_name,우라이자강,937,214656620,180,91160,0,GooglePlay,2025-09-29,455400,46
ItemPurchased (App),돌발_절멸타확률__1__990,990,2025-11-14 21:46,22584f70-a0ab-11f0-a99a-835a3aaa295b,42,a_user_name,니카루피지지,450,118280,0,7370,1,GooglePlay,2025-10-03,174900,1843
ItemPurchased (App),(기간한정 일간)입장권2__1__550,550,2025-11-14 21:46,22584f70-a0ab-11f0-a99a-835a3aaa295b,42,a_user_name,니카루피지지,450,36280,550,7370,1,GooglePlay,2025-10-03,174900,1843
ItemPurchased (App),(기간한정 일간)입장권2__0__110,110,2025-11-14 21:46,11c603d0-6dea-11f0-890a-1d2484aa8748,108,a_user_name,옥지의빵빵이,1145,568085,80,20390,1,GooglePlay,2025-07-31,2277000,25
ItemPurchased (App),레벨 패스__6__3300,3300,2025-11-14 21:36,ef087600-a0d6-11f0-8eaf-c9a58593c086,42,a_user_name,쥬시쿨,390,623,0,2550,1,GooglePlay,2025-10-04,18700,2230
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 21:35,69e26000-a8d1-11f0-b6c9-690a6765a14c,93,a_user_name,j1,1526,447619,820,253110,1,OneStore,2025-10-14,10787700,99999999
ItemPurchased (App),돌발_절멸타확률__6__990,990,2025-11-14 21:17,c4a11590-c0ff-11f0-8d80-c75a37bc3dcb,1,a_user_name,원주민,101,128000,0,2460,1,GooglePlay,2025-11-14,51700,5683
ItemPurchased (App),돌발_던전3__0__550,550,2025-11-14 21:12,c4a11590-c0ff-11f0-8d80-c75a37bc3dcb,1,a_user_name,원주민,91,92375,550,2400,1,GooglePlay,2025-11-14,51700,5683
ItemPurchased (App),돌발_던전1__0__550,550,2025-11-14 20:44,718a59f0-6319-11f0-973d-8fd00d5d3e51,121,a_user_name,하나공공,926,2194,0,16090,1,GooglePlay,2025-07-17,300300,83
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-14 20:31,7e680d30-7358-11f0-8bad-f7e88911e7be,100,a_user_name,러미,728,2880,220,7040,1,GooglePlay,2025-08-07,251900,330
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-14 20:31,7e680d30-7358-11f0-8bad-f7e88911e7be,100,a_user_name,러미,728,2880,3520,7040,1,GooglePlay,2025-08-07,251900,330
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-14 19:13,b63de630-c097-11f0-8d44-173ad4cc030b,2,a_user_name,고동,170,15979,330,1640,1,GooglePlay,2025-11-13,83600,4830
ItemPurchased (App),돌발_동료__0__330,330,2025-11-14 19:05,c228a280-68ce-11f0-bf27-69600f7373fa,112,a_user_name,할로윈,526,199769,330,9150,1,GooglePlay,2025-07-24,58300,1234
ItemPurchased (App),Minigame_Product_draw_0__550,550,2025-11-14 18:59,f7a6f2a0-670b-11f0-b696-57f6be140e14,115,a_user_name,신지무념,746,112502,990,41010,1,GooglePlay,2025-07-22,550000,291
ItemPurchased (App),계정한정__조선소환__1__550,550,2025-11-14 18:59,f7a6f2a0-670b-11f0-b696-57f6be140e14,115,a_user_name,신지무념,746,109502,1540,41010,1,GooglePlay,2025-07-22,550000,291
ItemPurchased (App),계정한정__고려소환__1__550,550,2025-11-14 18:59,f7a6f2a0-670b-11f0-b696-57f6be140e14,115,a_user_name,신지무념,746,106502,2090,41010,1,GooglePlay,2025-07-22,550000,291
ItemPurchased (App),계정한정__갑옷소환__2__550,550,2025-11-14 18:59,f7a6f2a0-670b-11f0-b696-57f6be140e14,115,a_user_name,신지무념,746,103502,2640,41010,1,GooglePlay,2025-07-22,550000,291
ItemPurchased (App),계정한정__무기소환__2__550,550,2025-11-14 18:58,f7a6f2a0-670b-11f0-b696-57f6be140e14,115,a_user_name,신지무념,746,100502,3190,41010,1,GooglePlay,2025-07-22,550000,291
ItemPurchased (App),Minigame_Product_draw_0__550,550,2025-11-14 18:55,f7a6f2a0-670b-11f0-b696-57f6be140e14,115,a_user_name,신지무념,746,140502,440,40170,1,GooglePlay,2025-07-22,517000,291
ItemPurchased (App),돌발_회심타확률__9__990,990,2025-11-14 18:49,91d231d0-6f6f-11f0-9dc6-c740e199e4f0,92,a_user_name,미미입니다,502,24901,330,11420,1,GooglePlay,2025-08-02,17600,1407
ItemPurchased (App),Minigame_Product_draw_0__550,550,2025-11-14 18:46,883803e0-c0a3-11f0-8706-d7986b7623b9,1,a_user_name,팡지오,52,314541,440,1690,1,GooglePlay,2025-11-13,62700,8234
ItemPurchased (App),레벨 패스__0__550,550,2025-11-14 18:43,883803e0-c0a3-11f0-8706-d7986b7623b9,1,a_user_name,팡지오,52,370041,990,730,1,GooglePlay,2025-11-13,62700,8234
ItemPurchased (App),다이아패키지4__3300,3300,2025-11-14 18:42,883803e0-c0a3-11f0-8706-d7986b7623b9,1,a_user_name,팡지오,52,200041,4290,730,1,GooglePlay,2025-11-13,62700,8234
ItemPurchased (App),(기간한정 주간)입장권__0__1100,1100,2025-11-14 18:42,34e88230-6574-11f0-94e1-9148d7950b64,116,a_user_name,김견,764,25423,0,19810,1,GooglePlay,2025-07-20,623700,259
ItemPurchased (App),돌발_무기2__8__3300,3300,2025-11-14 18:40,883803e0-c0a3-11f0-8706-d7986b7623b9,1,a_user_name,팡지오,52,35041,5390,730,1,GooglePlay,2025-11-13,62700,8234
ItemPurchased (App),(기간한정 일간)입장권2__0__110,110,2025-11-14 18:29,4337c5e0-7e65-11ef-8518-5fedfc5cfa32,412,a_user_name,동행,1540,193749,990,241420,0,OneStore,2024-09-29,5857400,2
ItemPurchased (App),돌발_절멸타데미지__0__990,990,2025-11-14 18:20,728ed730-ac8f-11f0-8985-e3b205e1344d,27,a_user_name,웅스크,371,35553,0,7380,1,GooglePlay,2025-10-19,168300,2343
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 18:20,728ed730-ac8f-11f0-8985-e3b205e1344d,27,a_user_name,웅스크,371,35553,1100,7380,1,GooglePlay,2025-10-19,168300,2343
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 18:19,0e56f5c0-afca-11f0-8d19-8f3fc71d4f8a,23,a_user_name,무타쿠치렌야,329,522343,0,2270,1,GooglePlay,2025-10-23,147400,2777
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 18:15,2aa645b0-7e2e-11ef-a668-ef803883de71,412,a_user_name,그냥놀아,1345,1086842,770,94220,0,OneStore,2024-09-29,704300,13
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-14 18:03,67fca010-6a07-11f0-83c1-071402a58f9d,111,a_user_name,길동사마,697,113682,110,12550,1,GooglePlay,2025-07-26,359700,414
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 18:02,b72d3e10-bc4b-11f0-bd87-2d32c54c0cba,7,a_user_name,소밤,307,18196,110,6990,1,GooglePlay,2025-11-08,396000,2997
ItemPurchased (App),Minigame_Product_draw_3__3300,3300,2025-11-14 17:52,b8d86000-2e43-11f0-ac2a-ab169033f472,19,a_user_name,당당한남군,228,805719,0,8140,0,GooglePlay,2025-05-11,25300,360
ItemPurchased (App),계정한정__가속소환__0__110,110,2025-11-14 17:50,b8d86000-2e43-11f0-ac2a-ab169033f472,19,a_user_name,당당한남군,228,761419,110,8140,0,GooglePlay,2025-05-11,25300,360
ItemPurchased (App),Minigame_Product_draw_0__550,550,2025-11-14 17:44,c66921a0-bbec-11f0-934b-df51d59e4584,6,a_user_name,감자깍기,286,238092,0,2660,1,GooglePlay,2025-11-07,193600,3150
ItemPurchased (App),돌발_스테이지__3__1100,1100,2025-11-14 17:43,c66921a0-bbec-11f0-934b-df51d59e4584,6,a_user_name,감자깍기,286,38092,1100,2660,1,GooglePlay,2025-11-07,193600,3150
ItemPurchased (App),돌발_조선2__3__1100,1100,2025-11-14 17:43,c66921a0-bbec-11f0-934b-df51d59e4584,6,a_user_name,감자깍기,286,33092,2200,2660,1,GooglePlay,2025-11-07,193600,3150
ItemPurchased (App),돌발_고려2__4__1100,1100,2025-11-14 17:31,c31d0350-7e1b-11ef-85ab-85fce8c366cb,412,a_user_name,다륜,1284,304894,1430,38280,0,OneStore,2024-09-29,122100,27
ItemPurchased (App),Minigame_Product_draw_6__3300,3300,2025-11-14 17:24,2cc06130-8fa0-11f0-8c04-479ce360dbb9,45,a_user_name,워썹니그,350,11211,0,16680,1,GooglePlay,2025-09-12,26400,2578
ItemPurchased (App),계정한정__가속소환__0__110,110,2025-11-14 17:08,2cc06130-8fa0-11f0-8c04-479ce360dbb9,45,a_user_name,워썹니그,349,33646,110,16680,1,GooglePlay,2025-09-12,26400,2578
ItemPurchased (App),계정한정__조선소환__1__550,550,2025-11-14 16:54,ceacfe80-73a4-11f0-8c53-e5cf340cc036,98,a_user_name,댕심,529,230591,110,12910,1,GooglePlay,2025-08-07,17600,1178
ItemPurchased (App),Minigame_Product_draw_0__550,550,2025-11-14 16:41,be4e9eb0-9daa-11f0-bf4f-d959e4b58ad3,46,a_user_name,김치볶은밥,308,153814,0,9210,1,GooglePlay,2025-09-30,18700,2962
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 16:11,d7621bd0-6e9c-11f0-8666-eb60ce675482,106,a_user_name,이순신표류기,1166,646852,1540,21940,1,GooglePlay,2025-08-01,3379200,20
ItemPurchased (App),돌발_절멸타확률__1__990,990,2025-11-14 16:12,30069400-adc7-11f0-a91a-f1108168677e,25,a_user_name,파도위에바람소리,329,286582,220,6040,1,GooglePlay,2025-10-20,40700,2773
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 16:10,6e54a110-6c32-11f0-9d81-e7c0c7be48b2,107,a_user_name,srfgyy1,536,10016,0,18810,1,GooglePlay,2025-07-29,29700,1178
ItemPurchased (App),계정한정__고려소환__0__110,110,2025-11-14 15:20,5d7b89a0-630c-11f0-a53e-f720860fcc8a,121,a_user_name,미역,746,117550,0,9660,1,GooglePlay,2025-07-17,27500,288
ItemPurchased (App),구독권2__1980,1980,2025-11-14 14:54,d4a44e40-b780-11f0-8596-1de7e0c2b0f3,13,a_user_name,와이니,452,176307,0,1920,1,GooglePlay,2025-11-02,425700,1924
ItemPurchased (App),돌발_사형수 스테이지__0__1100,1100,2025-11-14 14:46,ef366c50-a904-11f0-baf5-f7d5a6db8004,32,a_user_name,가설병장,383,750167,1980,2360,1,GooglePlay,2025-10-14,161700,2331
ItemPurchased (App),Minigame_Product_draw_3__3300,3300,2025-11-14 14:37,d4a44e40-b780-11f0-8596-1de7e0c2b0f3,13,a_user_name,와이니,446,111357,0,1920,1,GooglePlay,2025-11-02,414700,1924
ItemPurchased (App),돌발_승급__5__3300,3300,2025-11-14 14:22,d4a44e40-b780-11f0-8596-1de7e0c2b0f3,13,a_user_name,와이니,445,89107,2200,1920,1,GooglePlay,2025-11-02,403700,1947
ItemPurchased (App),돌발_조선2__4__3300,3300,2025-11-14 14:20,e58bbd20-7300-11f0-b350-1d3ec7eae068,85,a_user_name,백병전장상인,567,510410,770,9100,1,GooglePlay,2025-08-06,385000,868
ItemPurchased (App),Minigame_Product_draw_3__3300,3300,2025-11-14 14:20,e58bbd20-7300-11f0-b350-1d3ec7eae068,85,a_user_name,백병전장상인,567,510410,4070,9100,1,GooglePlay,2025-08-06,385000,868
ItemPurchased (App),Minigame_Product_draw_3__3300,3300,2025-11-14 14:10,d4a44e40-b780-11f0-8596-1de7e0c2b0f3,13,a_user_name,와이니,441,66967,0,1920,1,GooglePlay,2025-11-02,348700,1947
ItemPurchased (App),돌발_조선2__2__1100,1100,2025-11-14 14:11,3bc5c870-8cf1-11f0-8b5e-87dd75d77484,52,a_user_name,백둡,348,359360,0,6660,1,GooglePlay,2025-09-08,18700,2589
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-14 14:06,5cd215d0-6462-11f0-baaf-45c3a00048ee,118,a_user_name,현쪄깅,744,739048,0,13920,1,GooglePlay,2025-07-19,201300,291
ItemPurchased (App),(기간한정 일간)입장권2__0__110,110,2025-11-14 13:44,8787f120-8b16-11f0-8ca3-ef1d1d3a6d17,70,a_user_name,백두호랑,722,2734,660,11620,1,GooglePlay,2025-09-06,366300,370
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 13:30,c4a11590-c0ff-11f0-8d80-c75a37bc3dcb,1,a_user_name,원주민,24,285168,0,30,1,GooglePlay,2025-11-14,40700,9320
ItemPurchased (App),구독권4__660,660,2025-11-14 13:30,c4a11590-c0ff-11f0-8d80-c75a37bc3dcb,1,a_user_name,원주민,24,274168,660,30,1,GooglePlay,2025-11-14,40700,9320
ItemPurchased (App),구독권3__660,660,2025-11-14 13:29,c4a11590-c0ff-11f0-8d80-c75a37bc3dcb,1,a_user_name,원주민,24,258168,1320,30,1,GooglePlay,2025-11-14,40700,9320
ItemPurchased (App),구독권2__1980,1980,2025-11-14 13:26,5e156310-6224-11f0-bbfd-8564365ef7ff,67,a_user_name,아둔,1540,27251,18190,245750,1,GooglePlay,2025-07-16,12382000,3
ItemPurchased (App),돌발_사형수 스테이지__18__5500,5500,2025-11-14 13:24,c66921a0-bbec-11f0-934b-df51d59e4584,6,a_user_name,감자깍기,229,349241,0,2570,1,GooglePlay,2025-11-07,160600,3994
ItemPurchased (App),돌발_던전1__2__990,990,2025-11-14 13:23,c66921a0-bbec-11f0-934b-df51d59e4584,6,a_user_name,감자깍기,229,272941,990,2570,1,GooglePlay,2025-11-07,160600,3994
ItemPurchased (App),(기간한정 주간)연구석__0__550,550,2025-11-14 13:22,c66921a0-bbec-11f0-934b-df51d59e4584,6,a_user_name,감자깍기,229,272941,1540,2570,1,GooglePlay,2025-11-07,160600,3994
ItemPurchased (App),(기간한정 일간)입장권2__2__1100,1100,2025-11-14 13:22,c66921a0-bbec-11f0-934b-df51d59e4584,6,a_user_name,감자깍기,229,107941,2640,2570,1,GooglePlay,2025-11-07,160600,3994
ItemPurchased (App),(기간한정 일간)입장권2__1__550,550,2025-11-14 13:22,c66921a0-bbec-11f0-934b-df51d59e4584,6,a_user_name,감자깍기,229,25941,3190,2570,1,GooglePlay,2025-11-07,160600,3994
ItemPurchased (App),(기간한정 일간)입장권2__0__110,110,2025-11-14 13:22,c66921a0-bbec-11f0-934b-df51d59e4584,6,a_user_name,감자깍기,229,9441,3300,2570,1,GooglePlay,2025-11-07,160600,3994
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-14 13:07,2da0fd90-c0be-11f0-8808-339d0e8e40a6,1,a_user_name,파덕,64,95220,1320,1260,1,GooglePlay,2025-11-13,40700,6910
ItemPurchased (App),구독권2__1980,1980,2025-11-14 13:05,8787f120-8b16-11f0-8ca3-ef1d1d3a6d17,70,a_user_name,백두호랑,722,21297,660,11620,1,GooglePlay,2025-09-06,355300,370
ItemPurchased (App),(기간한정 일간)입장권2__0__110,110,2025-11-14 12:28,bc6e8aa0-aabc-11f0-8a5d-5fa60b653a75,26,a_user_name,퍼플e,545,32766,550,17150,1,GooglePlay,2025-10-16,902000,1206
ItemPurchased (App),돌발_조선2__6__3300,3300,2025-11-14 12:24,bc6e8aa0-aabc-11f0-8a5d-5fa60b653a75,26,a_user_name,퍼플e,540,170916,3850,17150,1,GooglePlay,2025-10-16,902000,1206
ItemPurchased (App),돌발_던전2__3__990,990,2025-11-14 12:20,49539140-b049-11f0-9bfb-f95a4bffa680,22,a_user_name,푸비니정리,306,156555,0,2700,1,GooglePlay,2025-10-23,78100,2966
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 12:20,4666be20-c03a-11f0-9cab-f1a7df3b6cda,2,a_user_name,아디다스,119,2732,0,770,1,GooglePlay,2025-11-13,7700,5050
ItemPurchased (App),구독권1__770,770,2025-11-14 12:19,bc6e8aa0-aabc-11f0-8a5d-5fa60b653a75,26,a_user_name,퍼플e,540,44266,4840,17150,1,GooglePlay,2025-10-16,902000,1206
ItemPurchased (App),돌발_나무__2__990,990,2025-11-14 12:01,4b5adae0-6506-11f0-ada0-5d42ab9007c0,118,a_user_name,헤롱이,1263,266669,1900,51480,1,GooglePlay,2025-07-20,3678400,11
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-14 11:36,8e75a080-bfd8-11f0-a7c0-b581c2dbeed7,2,a_user_name,홍둥이,217,75651,0,6010,1,GooglePlay,2025-11-12,99000,4158
ItemPurchased (App),돌발_동료__3__1100,1100,2025-11-14 11:24,d69aa770-921a-11f0-b78b-c75dcd60d4eb,59,a_user_name,배지태,488,631166,110,7570,1,GooglePlay,2025-09-15,436700,1441
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 11:23,d69aa770-921a-11f0-b78b-c75dcd60d4eb,59,a_user_name,배지태,488,631166,1210,7570,1,GooglePlay,2025-09-15,436700,1441
ItemPurchased (App),Minigame_Product_draw_4__3300,3300,2025-11-14 11:18,d69aa770-921a-11f0-b78b-c75dcd60d4eb,59,a_user_name,배지태,487,530166,4510,7570,1,GooglePlay,2025-09-15,436700,1441
ItemPurchased (App),Minigame_Product_draw_6__3300,3300,2025-11-14 11:17,d69aa770-921a-11f0-b78b-c75dcd60d4eb,59,a_user_name,배지태,487,230166,7810,7570,1,GooglePlay,2025-09-15,436700,1441
ItemPurchased (App),Minigame_Product_draw_5__3300,3300,2025-11-14 11:17,e91bb430-c07c-11f0-b301-9d07e65412a6,2,a_user_name,세가온,118,206730,1100,650,1,GooglePlay,2025-11-13,95700,5095
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 11:17,e91bb430-c07c-11f0-b301-9d07e65412a6,2,a_user_name,세가온,118,206730,2200,650,1,GooglePlay,2025-11-13,95700,5095
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 11:17,e91bb430-c07c-11f0-b301-9d07e65412a6,2,a_user_name,세가온,118,206730,3300,650,1,GooglePlay,2025-11-13,95700,5095
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 11:17,e91bb430-c07c-11f0-b301-9d07e65412a6,2,a_user_name,세가온,118,206730,4400,650,1,GooglePlay,2025-11-13,95700,5095
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 11:14,e91bb430-c07c-11f0-b301-9d07e65412a6,2,a_user_name,세가온,118,206730,0,650,1,GooglePlay,2025-11-13,40700,5095
ItemPurchased (App),계정한정__조선소환__0__110,110,2025-11-14 11:11,e91bb430-c07c-11f0-b301-9d07e65412a6,2,a_user_name,세가온,118,227080,110,650,1,GooglePlay,2025-11-13,40700,5095
ItemPurchased (App),구독권4__660,660,2025-11-14 11:05,08c1aa31-a046-11f0-8057-e96164e29cdc,43,a_user_name,알도,525,240398,0,12680,1,GooglePlay,2025-10-03,543400,1276
ItemPurchased (App),Minigame_Product_draw_5__3300,3300,2025-11-14 9:52,1a0876c0-ae7e-11f0-b04a-5d2c92476098,24,a_user_name,쿠왁쿠왁왕자,311,121785,0,2450,1,GooglePlay,2025-10-21,18700,2925
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 9:50,a8ba5f10-a08b-11f0-9315-2790b9726c56,42,a_user_name,산들바람,427,36905,0,6750,1,GooglePlay,2025-10-03,150700,2051
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-14 9:48,75427350-6181-11f0-9be8-c76ee4422dfd,123,a_user_name,소룡녀,956,68916,440,7600,0,GooglePlay,2025-07-15,550000,108
ItemPurchased (App),돌발_패기__3__3300,3300,2025-11-14 9:28,5b35f9b0-62fc-11f0-a53e-f720860fcc8a,117,a_user_name,103,916,603369,100,41500,1,GooglePlay,2025-07-17,885500,84
ItemPurchased (App),돌발_스테이지__16__3300,3300,2025-11-14 9:27,566a1a60-95ec-11f0-8cff-953e81268a72,33,a_user_name,안나해나,277,10297,440,14900,1,GooglePlay,2025-09-20,35200,3230
ItemPurchased (App),(기간한정 일간)가속__1__550,550,2025-11-14 9:25,5b35f9b0-62fc-11f0-a53e-f720860fcc8a,117,a_user_name,103,903,3369,1530,41500,1,GooglePlay,2025-07-17,866800,84
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-14 9:22,e3f39640-9876-11f0-8431-97d62f7adb12,53,a_user_name,사과맛4탕,421,98662,110,7090,1,GooglePlay,2025-09-23,14300,2115
ItemPurchased (App),Minigame_Product_draw_0__550,550,2025-11-14 9:20,5b35f9b0-62fc-11f0-a53e-f720860fcc8a,117,a_user_name,103,890,95644,1530,41290,1,GooglePlay,2025-07-17,833800,98
ItemPurchased (App),돌발_사형수 스테이지__7__3300,3300,2025-11-14 9:19,5b35f9b0-62fc-11f0-a53e-f720860fcc8a,117,a_user_name,103,890,80644,4830,41290,1,GooglePlay,2025-07-17,833800,98
ItemPurchased (App),Minigame_Product_draw_8__3300,3300,2025-11-14 9:18,5b35f9b0-62fc-11f0-a53e-f720860fcc8a,117,a_user_name,103,890,80644,8130,41290,1,GooglePlay,2025-07-17,833800,98
ItemPurchased (App),Minigame_Product_draw_8__3300,3300,2025-11-14 9:17,566a1a60-95ec-11f0-8cff-953e81268a72,33,a_user_name,안나해나,277,5047,0,14900,1,GooglePlay,2025-09-20,25300,3230
ItemPurchased (App),(기간한정 일간)가속__0__110,110,2025-11-14 9:12,0ffbe000-8484-11f0-bd16-6d5637a1b7ba,77,a_user_name,전기성,337,547996,330,3210,1,GooglePlay,2025-08-29,220000,2689
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 9:11,349d16a0-7a83-11f0-9776-f3aff39091b6,87,a_user_name,fly84,507,544684,330,27470,1,GooglePlay,2025-08-16,400400,1407
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-14 9:10,0ffbe000-8484-11f0-bd16-6d5637a1b7ba,77,a_user_name,전기성,337,547996,1430,3210,1,GooglePlay,2025-08-29,220000,2689
ItemPurchased (App),Minigame_Product_draw_6__3300,3300,2025-11-14 9:08,0ffbe000-8484-11f0-bd16-6d5637a1b7ba,77,a_user_name,전기성,337,246996,4730,3210,1,GooglePlay,2025-08-29,220000,2689
ItemPurchased (App),Minigame_Product_draw_3__3300,3300,2025-11-14 9:08,0ffbe000-8484-11f0-bd16-6d5637a1b7ba,77,a_user_name,전기성,337,246996,8030,3210,1,GooglePlay,2025-08-29,220000,2689
ItemPurchased (App),Minigame_Product_draw_3__3300,3300,2025-11-14 9:06,0ffbe000-8484-11f0-bd16-6d5637a1b7ba,77,a_user_name,전기성,337,246996,330,3210,1,GooglePlay,2025-08-29,110000,2689
ItemPurchased (App),구독권1__770,770,2025-11-14 9:05,0ffbe000-8484-11f0-bd16-6d5637a1b7ba,77,a_user_name,전기성,337,246996,1100,3210,1,GooglePlay,2025-08-29,110000,2689
ItemPurchased (App),Minigame_Product_draw_3__3300,3300,2025-11-14 9:05,0ffbe000-8484-11f0-bd16-6d5637a1b7ba,77,a_user_name,전기성,337,246996,4400,3210,1,GooglePlay,2025-08-29,110000,2689
ItemPurchased (App),Minigame_Product_draw_3__3300,3300,2025-11-14 9:05,0ffbe000-8484-11f0-bd16-6d5637a1b7ba,77,a_user_name,전기성,337,246996,7700,3210,1,GooglePlay,2025-08-29,110000,2689
ItemPurchased (App),Minigame_Product_draw_3__3300,3300,2025-11-14 9:00,d88da590-618d-11f0-be18-d54b23f40b25,122,a_user_name,악마,1540,88704,1980,201010,1,OneStore,2025-07-15,10256400,2
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-14 9:00,d88da590-618d-11f0-be18-d54b23f40b25,122,a_user_name,악마,1540,88204,2090,201010,1,OneStore,2025-07-15,10256400,2
ItemPurchased (App),(기간한정 일간)연구석__0__110,110,2025-11-14 8:56,b141f930-8589-11f0-9661-c7e70ab889d7,77,a_user_name,후후1세,551,76806,550,16060,1,GooglePlay,2025-08-30,62700,1023
ItemPurchased (App),Minigame_Product_draw_0__550,550,2025-11-14 8:31,b861fe50-bb6b-11f0-be01-0d642e06cde4,8,a_user_name,버민,347,183064,0,8290,1,GooglePlay,2025-11-06,425700,2725
ItemPurchased (App),돌발_사형수__1__1100,1100,2025-11-14 8:31,b861fe50-bb6b-11f0-be01-0d642e06cde4,8,a_user_name,버민,346,173064,1100,8290,1,GooglePlay,2025-11-06,425700,2725
ItemPurchased (App),돌발_가속횟수__2__1100,1100,2025-11-14 8:27,193fd340-c0cc-11f0-bf80-2720fc5f4f6b,1,a_user_name,세미,61,403394,0,1590,1,GooglePlay,2025-11-13,14300,7802
ItemPurchased (App),돌발_동료__0__330,330,2025-11-14 8:25,b861fe50-bb6b-11f0-be01-0d642e06cde4,8,a_user_name,버민,338,97764,2200,8260,1,GooglePlay,2025-11-06,425700,2725
ItemPurchased (App),Minigame_Product_draw_3__3300,3300,2025-11-14 8:16,15233990-9760-11f0-97ad-83200854fdac,54,a_user_name,지켜츄,376,780509,110,10190,1,GooglePlay,2025-09-22,58300,2302
ItemPurchased (App),Minigame_Product_draw_0__550,550,2025-11-14 8:07,90e1b910-be18-11f0-b27c-b13c35ad2128,5,a_user_name,프리랜서,177,413267,0,1730,1,GooglePlay,2025-11-10,59400,4554
ItemPurchased (App),돌발_던전1__1__990,990,2025-11-14 7:37,7f57d260-8164-11f0-95c0-1ff710237f98,82,a_user_name,크로노시아,696,45638,0,10040,1,GooglePlay,2025-08-25,99000,421
ItemPurchased (App),(기간한정 일간)영웅__0__110,110,2025-11-14 7:28,b72d3e10-bc4b-11f0-bd87-2d32c54c0cba,7,a_user_name,소밤,285,1719,110,6810,1,GooglePlay,2025-11-08,363000,3173
ItemPurchased (App),돌발_연구__1__550,550,2025-11-14 7:27,4b5adae0-6506-11f0-ada0-5d42ab9007c0,118,a_user_name,헤롱이,1257,348185,3000,51480,1,GooglePlay,2025-07-20,3678400,11
ItemPurchased (App),돌발_던전3__13__990,990,2025-11-14 7:27,4b5adae0-6506-11f0-ada0-5d42ab9007c0,118,a_user_name,헤롱이,1257,338185,3990,51480,1,GooglePlay,2025-07-20,3678400,11
ItemPurchased (App),돌발_던전1__9__990,990,2025-11-14 7:27,e7917bc0-ab75-11f0-8058-e706b1a42ba8,28,a_user_name,상노,348,441231,0,6940,1,GooglePlay,2025-10-17,62700,2580
