"Event Category","Custom Event Properties"
"Order Complete (App)","{""Time"":""2026-02-22 02:39:49"",""UserUUID"":""b61f44a0-e257-11f0-9150-f1fb802a5e79"",""a_attendance_count"":59,""a_user_name"":""뾰뀨"",""a_user_stage"":1040,""b.diamond"":83954,""b.ruby"":220,""boxAllCount"":12360,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-26"",""total_payment_amount"":1100000,""user_rank"":448}"
"Order Complete (App)","{""Time"":""2026-02-22 02:38:53"",""UserUUID"":""462c8680-f48b-11f0-94f2-9781757773f5"",""a_attendance_count"":35,""a_user_name"":""다라시온"",""a_user_stage"":1235,""b.diamond"":643374,""b.ruby"":110,""boxAllCount"":16160,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-18"",""total_payment_amount"":4340600,""user_rank"":113}"
"Order Complete (App)","{""Time"":""2026-02-22 02:38:22"",""UserUUID"":""31bb1ba0-05c8-11f1-badd-2951a3b2730f"",""a_attendance_count"":13,""a_user_name"":""도민23"",""a_user_stage"":305,""b.diamond"":137270,""b.ruby"":220,""boxAllCount"":3300,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":58300,""user_rank"":4131}"
"Order Complete (App)","{""Time"":""2026-02-22 02:33:22"",""UserUUID"":""873965e0-0f42-11f1-b3db-f5138e0a5146"",""a_attendance_count"":1,""a_user_name"":""아이스핫초코"",""a_user_stage"":65,""b.diamond"":1925,""b.ruby"":0,""boxAllCount"":30,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":0,""user_rank"":11050}"
"Order Complete (App)","{""Time"":""2026-02-22 01:44:03"",""UserUUID"":""57eeb8f0-0937-11f1-8218-43a7bad363ff"",""a_attendance_count"":9,""a_user_name"":""keykey"",""a_user_stage"":336,""b.diamond"":1014,""b.ruby"":0,""boxAllCount"":6730,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":198000,""user_rank"":3788}"
"Order Complete (App)","{""Time"":""2026-02-22 01:34:26"",""UserUUID"":""462c8680-f48b-11f0-94f2-9781757773f5"",""a_attendance_count"":35,""a_user_name"":""다라시온"",""a_user_stage"":1230,""b.diamond"":660974,""b.ruby"":4290,""boxAllCount"":16040,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-18"",""total_payment_amount"":4285600,""user_rank"":118}"
"Order Complete (App)","{""Time"":""2026-02-22 01:28:49"",""UserUUID"":""462c8680-f48b-11f0-94f2-9781757773f5"",""a_attendance_count"":35,""a_user_name"":""다라시온"",""a_user_stage"":1230,""b.diamond"":623574,""b.ruby"":0,""boxAllCount"":16030,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-18"",""total_payment_amount"":4230600,""user_rank"":118}"
"Order Complete (App)","{""Time"":""2026-02-22 01:25:52"",""UserUUID"":""75bffcb0-827b-11f0-80c1-3159ec3884c6"",""a_attendance_count"":181,""a_user_name"":""문학이"",""a_user_stage"":1444,""b.diamond"":375680,""b.ruby"":330,""boxAllCount"":38740,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2491500,""user_rank"":34}"
"Order Complete (App)","{""Time"":""2026-02-22 01:23:43"",""UserUUID"":""75bffcb0-827b-11f0-80c1-3159ec3884c6"",""a_attendance_count"":181,""a_user_name"":""문학이"",""a_user_stage"":1444,""b.diamond"":365180,""b.ruby"":330,""boxAllCount"":38740,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2458500,""user_rank"":34}"
"Order Complete (App)","{""Time"":""2026-02-22 01:19:07"",""UserUUID"":""ecd2d690-6a4a-11f0-b4af-bd0ab1be2018"",""a_attendance_count"":209,""a_user_name"":""막나가는범이"",""a_user_stage"":1085,""b.diamond"":2581,""b.ruby"":0,""boxAllCount"":43470,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-26"",""total_payment_amount"":223300,""user_rank"":359}"
"Order Complete (App)","{""Time"":""2026-02-22 01:19:02"",""UserUUID"":""b79b3ee0-0d9c-11f1-b0c3-275e59b04130"",""a_attendance_count"":3,""a_user_name"":""쾌걸조선왕길동"",""a_user_stage"":36,""b.diamond"":392700,""b.ruby"":0,""boxAllCount"":120,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-19"",""total_payment_amount"":0,""user_rank"":14533}"
"Order Complete (App)","{""Time"":""2026-02-22 00:59:43"",""UserUUID"":""75bffcb0-827b-11f0-80c1-3159ec3884c6"",""a_attendance_count"":181,""a_user_name"":""문학이"",""a_user_stage"":1423,""b.diamond"":662955,""b.ruby"":330,""boxAllCount"":38650,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2425500,""user_rank"":34}"
"Order Complete (App)","{""Time"":""2026-02-22 00:56:43"",""UserUUID"":""75bffcb0-827b-11f0-80c1-3159ec3884c6"",""a_attendance_count"":181,""a_user_name"":""문학이"",""a_user_stage"":1423,""b.diamond"":629455,""b.ruby"":330,""boxAllCount"":38650,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2392500,""user_rank"":34}"
"Order Complete (App)","{""Time"":""2026-02-22 00:51:48"",""UserUUID"":""75bffcb0-827b-11f0-80c1-3159ec3884c6"",""a_attendance_count"":181,""a_user_name"":""문학이"",""a_user_stage"":1423,""b.diamond"":594955,""b.ruby"":2530,""boxAllCount"":38620,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2381500,""user_rank"":34}"
"Order Complete (App)","{""Time"":""2026-02-22 00:51:04"",""UserUUID"":""75bffcb0-827b-11f0-80c1-3159ec3884c6"",""a_attendance_count"":181,""a_user_name"":""문학이"",""a_user_stage"":1423,""b.diamond"":584955,""b.ruby"":330,""boxAllCount"":38620,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2326500,""user_rank"":34}"
"Order Complete (App)","{""Time"":""2026-02-22 00:47:29"",""UserUUID"":""72474400-0cd0-11f1-9221-73d9d2b4086f"",""a_attendance_count"":5,""a_user_name"":""도란도란"",""a_user_stage"":173,""b.diamond"":8019,""b.ruby"":1100,""boxAllCount"":3230,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-18"",""total_payment_amount"":62700,""user_rank"":6849}"
"Order Complete (App)","{""Time"":""2026-02-22 00:46:58"",""UserUUID"":""72474400-0cd0-11f1-9221-73d9d2b4086f"",""a_attendance_count"":5,""a_user_name"":""도란도란"",""a_user_stage"":173,""b.diamond"":8019,""b.ruby"":0,""boxAllCount"":3230,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-18"",""total_payment_amount"":51700,""user_rank"":6849}"
"Order Complete (App)","{""Time"":""2026-02-22 00:42:06"",""UserUUID"":""9b2e0b00-8d88-11f0-98ec-6195055955c3"",""a_attendance_count"":162,""a_user_name"":""뺙뺙빡뺙빡뺙"",""a_user_stage"":968,""b.diamond"":12649,""b.ruby"":0,""boxAllCount"":25270,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-09-09"",""total_payment_amount"":878900,""user_rank"":533}"
"Order Complete (App)","{""Time"":""2026-02-22 00:35:36"",""UserUUID"":""75bffcb0-827b-11f0-80c1-3159ec3884c6"",""a_attendance_count"":181,""a_user_name"":""문학이"",""a_user_stage"":1419,""b.diamond"":507830,""b.ruby"":220,""boxAllCount"":38590,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2315500,""user_rank"":35}"
"Order Complete (App)","{""Time"":""2026-02-22 00:31:33"",""UserUUID"":""75bffcb0-827b-11f0-80c1-3159ec3884c6"",""a_attendance_count"":181,""a_user_name"":""문학이"",""a_user_stage"":1411,""b.diamond"":494455,""b.ruby"":220,""boxAllCount"":38590,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2282500,""user_rank"":35}"
"Order Complete (App)","{""Time"":""2026-02-22 00:28:51"",""UserUUID"":""75bffcb0-827b-11f0-80c1-3159ec3884c6"",""a_attendance_count"":181,""a_user_name"":""문학이"",""a_user_stage"":1406,""b.diamond"":488455,""b.ruby"":110,""boxAllCount"":38590,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2275900,""user_rank"":35}"
"Order Complete (App)","{""Time"":""2026-02-22 00:26:50"",""UserUUID"":""785dd490-0f0e-11f1-ab70-07f63e0418c4"",""a_attendance_count"":2,""a_user_name"":""무상도"",""a_user_stage"":68,""b.diamond"":147688,""b.ruby"":770,""boxAllCount"":930,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":7700,""user_rank"":10521}"
"Order Complete (App)","{""Time"":""2026-02-22 00:25:42"",""UserUUID"":""785dd490-0f0e-11f1-ab70-07f63e0418c4"",""a_attendance_count"":2,""a_user_name"":""무상도"",""a_user_stage"":68,""b.diamond"":147688,""b.ruby"":0,""boxAllCount"":930,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":0,""user_rank"":10521}"
"Order Complete (App)","{""Time"":""2026-02-22 00:18:46"",""UserUUID"":""8dcc9d20-7e82-11ef-b2ad-4f0218c06838"",""a_attendance_count"":504,""a_user_name"":""악귀강림"",""a_user_stage"":1344,""b.diamond"":3037251,""b.ruby"":2970,""boxAllCount"":91790,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-09-29"",""total_payment_amount"":80000,""user_rank"":82}"
"Order Complete (App)","{""Time"":""2026-02-22 00:08:28"",""UserUUID"":""65b4b6d0-6a52-11f0-b350-274e47244e62"",""a_attendance_count"":212,""a_user_name"":""헤나"",""a_user_stage"":1226,""b.diamond"":281383,""b.ruby"":1320,""boxAllCount"":43460,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-26"",""total_payment_amount"":59400,""user_rank"":101}"
"Order Complete (App)","{""Time"":""2026-02-22 00:07:49"",""UserUUID"":""65b4b6d0-6a52-11f0-b350-274e47244e62"",""a_attendance_count"":212,""a_user_name"":""헤나"",""a_user_stage"":1226,""b.diamond"":281383,""b.ruby"":1210,""boxAllCount"":43460,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-26"",""total_payment_amount"":58300,""user_rank"":101}"
"Order Complete (App)","{""Time"":""2026-02-22 00:06:32"",""UserUUID"":""ef2dc190-a134-11f0-adfa-23dc9e3c63a9"",""a_attendance_count"":141,""a_user_name"":""저주거는노인"",""a_user_stage"":1219,""b.diamond"":1268973,""b.ruby"":1430,""boxAllCount"":13050,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-10-04"",""total_payment_amount"":831600,""user_rank"":124}"
"Order Complete (App)","{""Time"":""2026-02-22 00:06:15"",""UserUUID"":""ef2dc190-a134-11f0-adfa-23dc9e3c63a9"",""a_attendance_count"":141,""a_user_name"":""저주거는노인"",""a_user_stage"":1219,""b.diamond"":1268973,""b.ruby"":1320,""boxAllCount"":13050,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-10-04"",""total_payment_amount"":830500,""user_rank"":124}"
"Order Complete (App)","{""Time"":""2026-02-22 00:06:04"",""UserUUID"":""ef2dc190-a134-11f0-adfa-23dc9e3c63a9"",""a_attendance_count"":141,""a_user_name"":""저주거는노인"",""a_user_stage"":1219,""b.diamond"":1268973,""b.ruby"":1210,""boxAllCount"":13050,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-10-04"",""total_payment_amount"":829400,""user_rank"":124}"
"Order Complete (App)","{""Time"":""2026-02-21 23:11:45"",""UserUUID"":""98df6f70-0e92-11f1-a73b-fd54f360c6e8"",""a_attendance_count"":1,""a_user_name"":""신사이"",""a_user_stage"":150,""b.diamond"":10287,""b.ruby"":220,""boxAllCount"":3900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-20"",""total_payment_amount"":58300,""user_rank"":7136}"
"Order Complete (App)","{""Time"":""2026-02-21 23:10:22"",""UserUUID"":""23f364c0-0f2b-11f1-b1ab-573e9b43320c"",""a_attendance_count"":1,""a_user_name"":""송숙송"",""a_user_stage"":26,""b.diamond"":76425,""b.ruby"":0,""boxAllCount"":330,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":0,""user_rank"":15408}"
"Order Complete (App)","{""Time"":""2026-02-21 23:08:53"",""UserUUID"":""31bb1ba0-05c8-11f1-badd-2951a3b2730f"",""a_attendance_count"":12,""a_user_name"":""도민23"",""a_user_stage"":265,""b.diamond"":45851,""b.ruby"":330,""boxAllCount"":2970,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":25300,""user_rank"":4956}"
"Order Complete (App)","{""Time"":""2026-02-21 22:55:48"",""UserUUID"":""1aa503f0-081a-11f1-9d2a-637ef620f212"",""a_attendance_count"":7,""a_user_name"":""재송돼빵"",""a_user_stage"":168,""b.diamond"":12376,""b.ruby"":0,""boxAllCount"":3210,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-12"",""total_payment_amount"":0,""user_rank"":6951}"
"Order Complete (App)","{""Time"":""2026-02-21 22:39:34"",""UserUUID"":""d0f20dc0-0cc9-11f1-ab13-f1cd421df7f8"",""a_attendance_count"":4,""a_user_name"":""you령"",""a_user_stage"":120,""b.diamond"":50963,""b.ruby"":0,""boxAllCount"":2430,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-18"",""total_payment_amount"":14300,""user_rank"":7718}"
"Order Complete (App)","{""Time"":""2026-02-21 22:35:21"",""UserUUID"":""afeeba70-0edf-11f1-ab22-b3e4a5a1d9ea"",""a_attendance_count"":1,""a_user_name"":""마뉴엘"",""a_user_stage"":65,""b.diamond"":527021,""b.ruby"":0,""boxAllCount"":30,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":0,""user_rank"":11042}"
"Order Complete (App)","{""Time"":""2026-02-21 22:33:51"",""UserUUID"":""bee97d70-0f1c-11f1-a5b0-b97db4ea008f"",""a_attendance_count"":1,""a_user_name"":""쏭이야"",""a_user_stage"":60,""b.diamond"":7475,""b.ruby"":0,""boxAllCount"":1290,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":7700,""user_rank"":12400}"
"Order Complete (App)","{""Time"":""2026-02-21 22:25:36"",""UserUUID"":""b7b44c60-0f21-11f1-ab70-07f63e0418c4"",""a_attendance_count"":1,""a_user_name"":""칠레곤"",""a_user_stage"":19,""b.diamond"":146604,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-21 21:56:28"",""UserUUID"":""9749b700-0f10-11f1-9b55-0dc1ca1e2193"",""a_attendance_count"":1,""a_user_name"":""암살대장"",""a_user_stage"":118,""b.diamond"":131150,""b.ruby"":220,""boxAllCount"":5030,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":139700,""user_rank"":8732}"
"Order Complete (App)","{""Time"":""2026-02-21 21:53:45"",""UserUUID"":""5334d980-0f0d-11f1-8959-c3e6bad6a6ac"",""a_attendance_count"":1,""a_user_name"":""로킥"",""a_user_stage"":41,""b.diamond"":264371,""b.ruby"":0,""boxAllCount"":330,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":0,""user_rank"":14611}"
"Order Complete (App)","{""Time"":""2026-02-21 21:53:45"",""UserUUID"":""9749b700-0f10-11f1-9b55-0dc1ca1e2193"",""a_attendance_count"":1,""a_user_name"":""암살대장"",""a_user_stage"":118,""b.diamond"":92450,""b.ruby"":220,""boxAllCount"":2050,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":106700,""user_rank"":8732}"
"Order Complete (App)","{""Time"":""2026-02-21 21:41:48"",""UserUUID"":""456d2180-989e-11f0-bc11-8f1cd342cb59"",""a_attendance_count"":153,""a_user_name"":""젬준"",""a_user_stage"":1085,""b.diamond"":2533,""b.ruby"":0,""boxAllCount"":12350,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-09-23"",""total_payment_amount"":265100,""user_rank"":344}"
"Order Complete (App)","{""Time"":""2026-02-21 21:33:49"",""UserUUID"":""bd6b6f60-0bef-11f1-b02d-a938aea4fddc"",""a_attendance_count"":5,""a_user_name"":""주이랑"",""a_user_stage"":67,""b.diamond"":776091,""b.ruby"":0,""boxAllCount"":930,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-17"",""total_payment_amount"":0,""user_rank"":10654}"
"Order Complete (App)","{""Time"":""2026-02-21 21:32:23"",""UserUUID"":""9749b700-0f10-11f1-9b55-0dc1ca1e2193"",""a_attendance_count"":1,""a_user_name"":""암살대장"",""a_user_stage"":92,""b.diamond"":2200,""b.ruby"":0,""boxAllCount"":2020,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":73700,""user_rank"":13949}"
"Order Complete (App)","{""Time"":""2026-02-21 21:19:55"",""UserUUID"":""1e38d050-0cc0-11f1-b703-8fb87bea10e5"",""a_attendance_count"":4,""a_user_name"":""징규"",""a_user_stage"":139,""b.diamond"":13074,""b.ruby"":0,""boxAllCount"":3390,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-18"",""total_payment_amount"":44000,""user_rank"":7339}"
"Order Complete (App)","{""Time"":""2026-02-21 21:16:29"",""UserUUID"":""1e38d050-0cc0-11f1-b703-8fb87bea10e5"",""a_attendance_count"":4,""a_user_name"":""징규"",""a_user_stage"":139,""b.diamond"":64724,""b.ruby"":0,""boxAllCount"":3330,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-18"",""total_payment_amount"":33000,""user_rank"":7339}"
"Order Complete (App)","{""Time"":""2026-02-21 21:14:49"",""UserUUID"":""ba6db0c0-0c94-11f1-8f50-bf80e64eea90"",""a_attendance_count"":4,""a_user_name"":""대야"",""a_user_stage"":578,""b.diamond"":1290998,""b.ruby"":40,""boxAllCount"":16270,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-18"",""total_payment_amount"":2251700,""user_rank"":1593}"
"Order Complete (App)","{""Time"":""2026-02-21 21:04:48"",""UserUUID"":""bee97d70-0f1c-11f1-a5b0-b97db4ea008f"",""a_attendance_count"":1,""a_user_name"":""쏭이야"",""a_user_stage"":5,""b.diamond"":10000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-21 21:04:04"",""UserUUID"":""9749b700-0f10-11f1-9b55-0dc1ca1e2193"",""a_attendance_count"":1,""a_user_name"":""암살대장"",""a_user_stage"":73,""b.diamond"":120975,""b.ruby"":0,""boxAllCount"":1930,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":40700,""user_rank"":13949}"
"Order Complete (App)","{""Time"":""2026-02-21 20:41:24"",""UserUUID"":""31bb1ba0-05c8-11f1-badd-2951a3b2730f"",""a_attendance_count"":12,""a_user_name"":""도민23"",""a_user_stage"":260,""b.diamond"":43260,""b.ruby"":0,""boxAllCount"":2910,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":18700,""user_rank"":5064}"
"Order Complete (App)","{""Time"":""2026-02-21 20:04:46"",""UserUUID"":""9749b700-0f10-11f1-9b55-0dc1ca1e2193"",""a_attendance_count"":1,""a_user_name"":""암살대장"",""a_user_stage"":24,""b.diamond"":142550,""b.ruby"":0,""boxAllCount"":360,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":7700,""user_rank"":16241}"
"Order Complete (App)","{""Time"":""2026-02-21 19:56:49"",""UserUUID"":""57eeb8f0-0937-11f1-8218-43a7bad363ff"",""a_attendance_count"":8,""a_user_name"":""keykey"",""a_user_stage"":329,""b.diamond"":1219,""b.ruby"":0,""boxAllCount"":6720,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":187000,""user_rank"":3981}"
"Order Complete (App)","{""Time"":""2026-02-21 19:51:43"",""UserUUID"":""9749b700-0f10-11f1-9b55-0dc1ca1e2193"",""a_attendance_count"":1,""a_user_name"":""암살대장"",""a_user_stage"":19,""b.diamond"":52500,""b.ruby"":0,""boxAllCount"":270,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-21 19:29:08"",""UserUUID"":""57eeb8f0-0937-11f1-8218-43a7bad363ff"",""a_attendance_count"":8,""a_user_name"":""keykey"",""a_user_stage"":319,""b.diamond"":582,""b.ruby"":0,""boxAllCount"":6720,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":176000,""user_rank"":3981}"
"Order Complete (App)","{""Time"":""2026-02-21 19:11:18"",""UserUUID"":""88639be0-d598-11f0-951e-1d77575ad5dc"",""a_attendance_count"":74,""a_user_name"":""우루랑"",""a_user_stage"":662,""b.diamond"":57163,""b.ruby"":220,""boxAllCount"":6790,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-10"",""total_payment_amount"":322300,""user_rank"":1273}"
"Order Complete (App)","{""Time"":""2026-02-21 19:05:55"",""UserUUID"":""9aac0050-ed9c-11f0-8d1c-9f3d436e5f12"",""a_attendance_count"":43,""a_user_name"":""리스트26"",""a_user_stage"":576,""b.diamond"":133710,""b.ruby"":330,""boxAllCount"":10770,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-09"",""total_payment_amount"":733700,""user_rank"":1513}"
"Order Complete (App)","{""Time"":""2026-02-21 19:03:45"",""UserUUID"":""c919a1e0-7920-11f0-ab5d-5510ce2b72da"",""a_attendance_count"":191,""a_user_name"":""투농"",""a_user_stage"":1092,""b.diamond"":848864,""b.ruby"":3740,""boxAllCount"":30290,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-08-14"",""total_payment_amount"":182600,""user_rank"":321}"
"Order Complete (App)","{""Time"":""2026-02-21 19:03:21"",""UserUUID"":""1fe82a80-bac4-11ef-a67d-49a5aacc120f"",""a_attendance_count"":434,""a_user_name"":""사신뢰검"",""a_user_stage"":1420,""b.diamond"":3208714,""b.ruby"":880,""boxAllCount"":31830,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-12-15"",""total_payment_amount"":39600,""user_rank"":63}"
"Order Complete (App)","{""Time"":""2026-02-21 18:42:41"",""UserUUID"":""d7ba4110-0c54-11f1-8f50-bf80e64eea90"",""a_attendance_count"":4,""a_user_name"":""앵반"",""a_user_stage"":421,""b.diamond"":91779,""b.ruby"":0,""boxAllCount"":3550,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-17"",""total_payment_amount"":458700,""user_rank"":3002}"
"Order Complete (App)","{""Time"":""2026-02-21 17:54:15"",""UserUUID"":""98df6f70-0e92-11f1-a73b-fd54f360c6e8"",""a_attendance_count"":1,""a_user_name"":""신사이"",""a_user_stage"":119,""b.diamond"":24907,""b.ruby"":220,""boxAllCount"":3360,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-20"",""total_payment_amount"":47300,""user_rank"":7712}"
"Order Complete (App)","{""Time"":""2026-02-21 17:40:41"",""UserUUID"":""b7a0ecf0-0dd8-11f1-b8b5-852ab9d597bc"",""a_attendance_count"":2,""a_user_name"":""꽃방구"",""a_user_stage"":93,""b.diamond"":120593,""b.ruby"":0,""boxAllCount"":2400,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-19"",""total_payment_amount"":7700,""user_rank"":8612}"
"Order Complete (App)","{""Time"":""2026-02-21 17:37:56"",""UserUUID"":""986b5140-0edc-11f1-ac79-d7bae56d9b6e"",""a_attendance_count"":1,""a_user_name"":""삼이사육오"",""a_user_stage"":63,""b.diamond"":8100,""b.ruby"":0,""boxAllCount"":2460,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":0,""user_rank"":11200}"
"Order Complete (App)","{""Time"":""2026-02-21 17:04:23"",""UserUUID"":""462c8680-f48b-11f0-94f2-9781757773f5"",""a_attendance_count"":34,""a_user_name"":""다라시온"",""a_user_stage"":1164,""b.diamond"":605122,""b.ruby"":19800,""boxAllCount"":14540,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-18"",""total_payment_amount"":4120600,""user_rank"":171}"
"Order Complete (App)","{""Time"":""2026-02-21 17:03:35"",""UserUUID"":""462c8680-f48b-11f0-94f2-9781757773f5"",""a_attendance_count"":34,""a_user_name"":""다라시온"",""a_user_stage"":1164,""b.diamond"":565122,""b.ruby"":8800,""boxAllCount"":14540,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-18"",""total_payment_amount"":4010600,""user_rank"":171}"
"Order Complete (App)","{""Time"":""2026-02-21 17:00:55"",""UserUUID"":""462c8680-f48b-11f0-94f2-9781757773f5"",""a_attendance_count"":34,""a_user_name"":""다라시온"",""a_user_stage"":1164,""b.diamond"":505122,""b.ruby"":3300,""boxAllCount"":14540,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-18"",""total_payment_amount"":3900600,""user_rank"":171}"
"Order Complete (App)","{""Time"":""2026-02-21 16:42:35"",""UserUUID"":""49ae50f0-0015-11f1-873c-51ed6c1b9723"",""a_attendance_count"":20,""a_user_name"":""카리스마무휼"",""a_user_stage"":422,""b.diamond"":16231,""b.ruby"":11770,""boxAllCount"":6380,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-02"",""total_payment_amount"":407000,""user_rank"":2996}"
"Order Complete (App)","{""Time"":""2026-02-21 16:42:04"",""UserUUID"":""49ae50f0-0015-11f1-873c-51ed6c1b9723"",""a_attendance_count"":20,""a_user_name"":""카리스마무휼"",""a_user_stage"":422,""b.diamond"":16231,""b.ruby"":770,""boxAllCount"":6380,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-02"",""total_payment_amount"":297000,""user_rank"":2996}"
"Order Complete (App)","{""Time"":""2026-02-21 16:25:20"",""UserUUID"":""c2593a80-0ef5-11f1-92d8-0599d280f7b5"",""a_attendance_count"":1,""a_user_name"":""힐맘"",""a_user_stage"":5,""b.diamond"":13000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-21"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-21 16:24:56"",""UserUUID"":""cc23a050-fe24-11f0-8cb5-f761ec76d908"",""a_attendance_count"":22,""a_user_name"":""이군7"",""a_user_stage"":319,""b.diamond"":658039,""b.ruby"":0,""boxAllCount"":6380,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":141900,""user_rank"":4003}"
