"Event Category","Custom Event Properties"
"Order Complete (App)","{""Time"":""2026-02-09 18:12:11"",""UserUUID"":""710cee70-648b-11f0-a086-85e9f4d94fe9"",""a_attendance_count"":206,""a_user_name"":""슭슭"",""a_user_stage"":1535,""b.diamond"":910880,""b.ruby"":44880,""boxAllCount"":22380,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-19"",""total_payment_amount"":2805000,""user_rank"":14}"
"Order Complete (App)","{""Time"":""2026-02-09 17:58:37"",""UserUUID"":""497c6f70-058f-11f1-955f-253a30286ffa"",""a_attendance_count"":1,""a_user_name"":""태발"",""a_user_stage"":67,""b.diamond"":87534,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":7700,""user_rank"":15455}"
"Order Complete (App)","{""Time"":""2026-02-09 17:46:14"",""UserUUID"":""cee79990-fde8-11f0-b336-4b9d58aeb880"",""a_attendance_count"":11,""a_user_name"":""만맨"",""a_user_stage"":681,""b.diamond"":1540,""b.ruby"":440,""boxAllCount"":19440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":2283600,""user_rank"":1393}"
"Order Complete (App)","{""Time"":""2026-02-09 17:42:50"",""UserUUID"":""cee79990-fde8-11f0-b336-4b9d58aeb880"",""a_attendance_count"":11,""a_user_name"":""만맨"",""a_user_stage"":674,""b.diamond"":49040,""b.ruby"":1540,""boxAllCount"":19440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":2228600,""user_rank"":1393}"
"Order Complete (App)","{""Time"":""2026-02-09 17:42:14"",""UserUUID"":""cee79990-fde8-11f0-b336-4b9d58aeb880"",""a_attendance_count"":11,""a_user_name"":""만맨"",""a_user_stage"":673,""b.diamond"":9040,""b.ruby"":440,""boxAllCount"":19440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":2173600,""user_rank"":1393}"
"Order Complete (App)","{""Time"":""2026-02-09 17:39:30"",""UserUUID"":""cee79990-fde8-11f0-b336-4b9d58aeb880"",""a_attendance_count"":11,""a_user_name"":""만맨"",""a_user_stage"":667,""b.diamond"":2065,""b.ruby"":0,""boxAllCount"":19440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":2118600,""user_rank"":1393}"
"Order Complete (App)","{""Time"":""2026-02-09 17:19:00"",""UserUUID"":""497c6f70-058f-11f1-955f-253a30286ffa"",""a_attendance_count"":1,""a_user_name"":""태발"",""a_user_stage"":6,""b.diamond"":17000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-09 17:09:05"",""UserUUID"":""821ccbb0-056f-11f1-8108-7730d2827ce5"",""a_attendance_count"":1,""a_user_name"":""숩숨이"",""a_user_stage"":120,""b.diamond"":135456,""b.ruby"":550,""boxAllCount"":2230,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":139700,""user_rank"":7913}"
"Order Complete (App)","{""Time"":""2026-02-09 17:07:33"",""UserUUID"":""e22d2da0-003e-11f1-9ffa-93ebcb95e891"",""a_attendance_count"":8,""a_user_name"":""귀재"",""a_user_stage"":290,""b.diamond"":23270,""b.ruby"":440,""boxAllCount"":9310,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-02"",""total_payment_amount"":183700,""user_rank"":4103}"
"Order Complete (App)","{""Time"":""2026-02-09 17:06:24"",""UserUUID"":""953ec2a0-058a-11f1-ac39-434a82a90f2c"",""a_attendance_count"":1,""a_user_name"":""강반장"",""a_user_stage"":12,""b.diamond"":130196,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-09 16:58:16"",""UserUUID"":""4e5014a0-04ec-11f1-b18b-4ba44a42d44d"",""a_attendance_count"":2,""a_user_name"":""아기거위"",""a_user_stage"":82,""b.diamond"":14100,""b.ruby"":0,""boxAllCount"":2400,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-08"",""total_payment_amount"":7700,""user_rank"":9786}"
"Order Complete (App)","{""Time"":""2026-02-09 16:52:41"",""UserUUID"":""5c1b6ff0-e1a9-11f0-950e-5fff324b7c98"",""a_attendance_count"":46,""a_user_name"":""이정용"",""a_user_stage"":565,""b.diamond"":4521,""b.ruby"":0,""boxAllCount"":6360,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-25"",""total_payment_amount"":369600,""user_rank"":1538}"
"Order Complete (App)","{""Time"":""2026-02-09 16:50:12"",""UserUUID"":""b6517980-0588-11f1-a99e-05458a832379"",""a_attendance_count"":1,""a_user_name"":""힘이여솟아라"",""a_user_stage"":8,""b.diamond"":1000,""b.ruby"":0,""boxAllCount"":30,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-09 16:44:35"",""UserUUID"":""c4512620-03c1-11f1-9605-4f363341f863"",""a_attendance_count"":3,""a_user_name"":""오늘하루"",""a_user_stage"":252,""b.diamond"":52761,""b.ruby"":3300,""boxAllCount"":2550,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-07"",""total_payment_amount"":282700,""user_rank"":5029}"
"Order Complete (App)","{""Time"":""2026-02-09 16:44:19"",""UserUUID"":""c4512620-03c1-11f1-9605-4f363341f863"",""a_attendance_count"":3,""a_user_name"":""오늘하루"",""a_user_stage"":252,""b.diamond"":52761,""b.ruby"":0,""boxAllCount"":2550,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-07"",""total_payment_amount"":249700,""user_rank"":5029}"
"Order Complete (App)","{""Time"":""2026-02-09 16:31:07"",""UserUUID"":""1bea91b0-fcf5-11f0-bc60-b94598b2ad79"",""a_attendance_count"":10,""a_user_name"":""미스터리요"",""a_user_stage"":120,""b.diamond"":4205,""b.ruby"":0,""boxAllCount"":6070,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-29"",""total_payment_amount"":7700,""user_rank"":7356}"
"Order Complete (App)","{""Time"":""2026-02-09 16:23:52"",""UserUUID"":""72b3b4b0-056d-11f1-8d49-b97d7974d753"",""a_attendance_count"":1,""a_user_name"":""서창수호신"",""a_user_stage"":21,""b.diamond"":141182,""b.ruby"":0,""boxAllCount"":150,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":0,""user_rank"":15452}"
"Order Complete (App)","{""Time"":""2026-02-09 16:09:37"",""UserUUID"":""821ccbb0-056f-11f1-8108-7730d2827ce5"",""a_attendance_count"":1,""a_user_name"":""숩숨이"",""a_user_stage"":91,""b.diamond"":92681,""b.ruby"":0,""boxAllCount"":2140,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":106700,""user_rank"":11218}"
"Order Complete (App)","{""Time"":""2026-02-09 15:55:41"",""UserUUID"":""821ccbb0-056f-11f1-8108-7730d2827ce5"",""a_attendance_count"":1,""a_user_name"":""숩숨이"",""a_user_stage"":71,""b.diamond"":38856,""b.ruby"":0,""boxAllCount"":2140,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":95700,""user_rank"":11218}"
"Order Complete (App)","{""Time"":""2026-02-09 15:33:51"",""UserUUID"":""821ccbb0-056f-11f1-8108-7730d2827ce5"",""a_attendance_count"":1,""a_user_name"":""숩숨이"",""a_user_stage"":57,""b.diamond"":254931,""b.ruby"":770,""boxAllCount"":2110,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":84700,""user_rank"":12039}"
"Order Complete (App)","{""Time"":""2026-02-09 15:30:50"",""UserUUID"":""2233bf20-eaa7-11f0-a963-27d225e76a0a"",""a_attendance_count"":35,""a_user_name"":""핸배"",""a_user_stage"":728,""b.diamond"":205730,""b.ruby"":110,""boxAllCount"":9580,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-06"",""total_payment_amount"":1147300,""user_rank"":1073}"
"Order Complete (App)","{""Time"":""2026-02-09 15:29:57"",""UserUUID"":""821ccbb0-056f-11f1-8108-7730d2827ce5"",""a_attendance_count"":1,""a_user_name"":""숩숨이"",""a_user_stage"":57,""b.diamond"":205556,""b.ruby"":0,""boxAllCount"":2110,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":73700,""user_rank"":12039}"
"Order Complete (App)","{""Time"":""2026-02-09 15:29:39"",""UserUUID"":""e51c56b0-6711-11f0-924a-215eb8d4d8f2"",""a_attendance_count"":201,""a_user_name"":""서준아빠"",""a_user_stage"":1366,""b.diamond"":3230,""b.ruby"":3400,""boxAllCount"":26470,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-22"",""total_payment_amount"":2327600,""user_rank"":31}"
"Order Complete (App)","{""Time"":""2026-02-09 15:29:07"",""UserUUID"":""e51c56b0-6711-11f0-924a-215eb8d4d8f2"",""a_attendance_count"":201,""a_user_name"":""서준아빠"",""a_user_stage"":1366,""b.diamond"":3230,""b.ruby"":2190,""boxAllCount"":26470,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-22"",""total_payment_amount"":2315500,""user_rank"":31}"
"Order Complete (App)","{""Time"":""2026-02-09 15:27:16"",""UserUUID"":""821ccbb0-056f-11f1-8108-7730d2827ce5"",""a_attendance_count"":1,""a_user_name"":""숩숨이"",""a_user_stage"":57,""b.diamond"":131456,""b.ruby"":0,""boxAllCount"":1990,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":40700,""user_rank"":12039}"
"Order Complete (App)","{""Time"":""2026-02-09 15:17:01"",""UserUUID"":""2233bf20-eaa7-11f0-a963-27d225e76a0a"",""a_attendance_count"":35,""a_user_name"":""핸배"",""a_user_stage"":725,""b.diamond"":218355,""b.ruby"":5610,""boxAllCount"":9580,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-06"",""total_payment_amount"":1136300,""user_rank"":1073}"
"Order Complete (App)","{""Time"":""2026-02-09 15:16:29"",""UserUUID"":""2233bf20-eaa7-11f0-a963-27d225e76a0a"",""a_attendance_count"":35,""a_user_name"":""핸배"",""a_user_stage"":725,""b.diamond"":218355,""b.ruby"":110,""boxAllCount"":9580,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-06"",""total_payment_amount"":1081300,""user_rank"":1073}"
"Order Complete (App)","{""Time"":""2026-02-09 15:09:20"",""UserUUID"":""c2c7d840-ca40-11f0-ab5c-11a13f135134"",""a_attendance_count"":76,""a_user_name"":""꿀빵"",""a_user_stage"":767,""b.diamond"":379,""b.ruby"":880,""boxAllCount"":7250,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-11-25"",""total_payment_amount"":73700,""user_rank"":927}"
"Order Complete (App)","{""Time"":""2026-02-09 15:01:35"",""UserUUID"":""821ccbb0-056f-11f1-8108-7730d2827ce5"",""a_attendance_count"":1,""a_user_name"":""숩숨이"",""a_user_stage"":52,""b.diamond"":126695,""b.ruby"":330,""boxAllCount"":1930,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":29700,""user_rank"":12039}"
"Order Complete (App)","{""Time"":""2026-02-09 14:48:43"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_attendance_count"":75,""a_user_name"":""upright"",""a_user_stage"":800,""b.diamond"":13060,""b.ruby"":440,""boxAllCount"":41680,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":1306800,""user_rank"":881}"
"Order Complete (App)","{""Time"":""2026-02-09 14:47:06"",""UserUUID"":""821ccbb0-056f-11f1-8108-7730d2827ce5"",""a_attendance_count"":1,""a_user_name"":""숩숨이"",""a_user_stage"":51,""b.diamond"":212495,""b.ruby"":330,""boxAllCount"":1600,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":18700,""user_rank"":13304}"
"Order Complete (App)","{""Time"":""2026-02-09 14:47:03"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_attendance_count"":75,""a_user_name"":""upright"",""a_user_stage"":800,""b.diamond"":6460,""b.ruby"":0,""boxAllCount"":41680,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":1300200,""user_rank"":881}"
"Order Complete (App)","{""Time"":""2026-02-09 14:30:20"",""UserUUID"":""810fd430-62bb-11f0-839f-d97137a128f6"",""a_attendance_count"":208,""a_user_name"":""안티왕"",""a_user_stage"":1248,""b.diamond"":1076722,""b.ruby"":0,""boxAllCount"":20700,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":746900,""user_rank"":68}"
"Order Complete (App)","{""Time"":""2026-02-09 14:17:52"",""UserUUID"":""821ccbb0-056f-11f1-8108-7730d2827ce5"",""a_attendance_count"":1,""a_user_name"":""숩숨이"",""a_user_stage"":36,""b.diamond"":106245,""b.ruby"":0,""boxAllCount"":1350,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":7700,""user_rank"":15444}"
"Order Complete (App)","{""Time"":""2026-02-09 14:07:00"",""UserUUID"":""810fd430-62bb-11f0-839f-d97137a128f6"",""a_attendance_count"":208,""a_user_name"":""안티왕"",""a_user_stage"":1247,""b.diamond"":1058372,""b.ruby"":3190,""boxAllCount"":20670,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":745800,""user_rank"":68}"
"Order Complete (App)","{""Time"":""2026-02-09 14:06:41"",""UserUUID"":""810fd430-62bb-11f0-839f-d97137a128f6"",""a_attendance_count"":208,""a_user_name"":""안티왕"",""a_user_stage"":1247,""b.diamond"":1058372,""b.ruby"":3080,""boxAllCount"":20670,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":744700,""user_rank"":68}"
"Order Complete (App)","{""Time"":""2026-02-09 14:06:26"",""UserUUID"":""810fd430-62bb-11f0-839f-d97137a128f6"",""a_attendance_count"":208,""a_user_name"":""안티왕"",""a_user_stage"":1247,""b.diamond"":1058372,""b.ruby"":2970,""boxAllCount"":20670,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":743600,""user_rank"":68}"
"Order Complete (App)","{""Time"":""2026-02-09 14:04:18"",""UserUUID"":""810fd430-62bb-11f0-839f-d97137a128f6"",""a_attendance_count"":208,""a_user_name"":""안티왕"",""a_user_stage"":1247,""b.diamond"":1060422,""b.ruby"":2310,""boxAllCount"":20670,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":737000,""user_rank"":68}"
"Order Complete (App)","{""Time"":""2026-02-09 13:53:40"",""UserUUID"":""810fd430-62bb-11f0-839f-d97137a128f6"",""a_attendance_count"":208,""a_user_name"":""안티왕"",""a_user_stage"":1246,""b.diamond"":1009647,""b.ruby"":0,""boxAllCount"":20650,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":704000,""user_rank"":68}"
"Order Complete (App)","{""Time"":""2026-02-09 13:51:25"",""UserUUID"":""791d34c0-884a-11f0-9c98-47fbd71fd803"",""a_attendance_count"":16,""a_user_name"":""팽순신"",""a_user_stage"":227,""b.diamond"":112389,""b.ruby"":0,""boxAllCount"":6510,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-09-02"",""total_payment_amount"":0,""user_rank"":5674}"
"Order Complete (App)","{""Time"":""2026-02-09 13:32:05"",""UserUUID"":""821ccbb0-056f-11f1-8108-7730d2827ce5"",""a_attendance_count"":1,""a_user_name"":""숩숨이"",""a_user_stage"":4,""b.diamond"":8000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-09 13:13:55"",""UserUUID"":""4e3b7790-0562-11f1-ae24-254c33ae3f60"",""a_attendance_count"":1,""a_user_name"":""작살"",""a_user_stage"":33,""b.diamond"":91733,""b.ruby"":0,""boxAllCount"":210,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":7700,""user_rank"":14133}"
"Order Complete (App)","{""Time"":""2026-02-09 12:44:43"",""UserUUID"":""cee79990-fde8-11f0-b336-4b9d58aeb880"",""a_attendance_count"":11,""a_user_name"":""만맨"",""a_user_stage"":603,""b.diamond"":1451728,""b.ruby"":660,""boxAllCount"":17030,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":2085600,""user_rank"":1392}"
"Order Complete (App)","{""Time"":""2026-02-09 12:41:27"",""UserUUID"":""cee79990-fde8-11f0-b336-4b9d58aeb880"",""a_attendance_count"":11,""a_user_name"":""만맨"",""a_user_stage"":603,""b.diamond"":98728,""b.ruby"":24200,""boxAllCount"":17030,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":2085600,""user_rank"":1392}"
"Order Complete (App)","{""Time"":""2026-02-09 12:40:56"",""UserUUID"":""cee79990-fde8-11f0-b336-4b9d58aeb880"",""a_attendance_count"":11,""a_user_name"":""만맨"",""a_user_stage"":603,""b.diamond"":98728,""b.ruby"":2200,""boxAllCount"":17030,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":1865600,""user_rank"":1392}"
"Order Complete (App)","{""Time"":""2026-02-09 12:35:53"",""UserUUID"":""cee79990-fde8-11f0-b336-4b9d58aeb880"",""a_attendance_count"":11,""a_user_name"":""만맨"",""a_user_stage"":603,""b.diamond"":23728,""b.ruby"":0,""boxAllCount"":17030,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":1755600,""user_rank"":1392}"
"Order Complete (App)","{""Time"":""2026-02-09 12:32:40"",""UserUUID"":""ecd2d690-6a4a-11f0-b4af-bd0ab1be2018"",""a_attendance_count"":196,""a_user_name"":""막나가는범이"",""a_user_stage"":1025,""b.diamond"":6006,""b.ruby"":0,""boxAllCount"":32200,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-26"",""total_payment_amount"":124300,""user_rank"":397}"
"Order Complete (App)","{""Time"":""2026-02-09 12:28:13"",""UserUUID"":""d32a7960-04f9-11f1-8a1d-1fa4a57f1c05"",""a_attendance_count"":2,""a_user_name"":""라미발서시"",""a_user_stage"":41,""b.diamond"":48509,""b.ruby"":110,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-08"",""total_payment_amount"":1100,""user_rank"":13701}"
"Order Complete (App)","{""Time"":""2026-02-09 12:27:44"",""UserUUID"":""d32a7960-04f9-11f1-8a1d-1fa4a57f1c05"",""a_attendance_count"":2,""a_user_name"":""라미발서시"",""a_user_stage"":41,""b.diamond"":48509,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-08"",""total_payment_amount"":0,""user_rank"":13701}"
"Order Complete (App)","{""Time"":""2026-02-09 12:23:52"",""UserUUID"":""9c9af910-fa13-11f0-9cb4-35e666c6dd39"",""a_attendance_count"":15,""a_user_name"":""정성문"",""a_user_stage"":249,""b.diamond"":2143,""b.ruby"":0,""boxAllCount"":3720,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-25"",""total_payment_amount"":7700,""user_rank"":5199}"
"Order Complete (App)","{""Time"":""2026-02-09 12:00:16"",""UserUUID"":""4e3b7790-0562-11f1-ae24-254c33ae3f60"",""a_attendance_count"":1,""a_user_name"":""작살"",""a_user_stage"":4,""b.diamond"":8000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-09 11:41:58"",""UserUUID"":""13c15ab0-f87b-11f0-93bc-5fb27417a361"",""a_attendance_count"":17,""a_user_name"":""더파랑"",""a_user_stage"":308,""b.diamond"":107037,""b.ruby"":0,""boxAllCount"":6730,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-23"",""total_payment_amount"":18700,""user_rank"":3955}"
"Order Complete (App)","{""Time"":""2026-02-09 10:29:01"",""UserUUID"":""7c103490-0552-11f1-aab7-c72718110ff7"",""a_attendance_count"":1,""a_user_name"":""피곤한누님"",""a_user_stage"":18,""b.diamond"":178685,""b.ruby"":0,""boxAllCount"":10,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-09 10:00:38"",""UserUUID"":""0bba2770-ea39-11f0-a317-e17ac7055b6c"",""a_attendance_count"":36,""a_user_name"":""지온승"",""a_user_stage"":449,""b.diamond"":35922,""b.ruby"":440,""boxAllCount"":5240,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-05"",""total_payment_amount"":176000,""user_rank"":2629}"
"Order Complete (App)","{""Time"":""2026-02-09 09:59:10"",""UserUUID"":""0bba2770-ea39-11f0-a317-e17ac7055b6c"",""a_attendance_count"":36,""a_user_name"":""지온승"",""a_user_stage"":449,""b.diamond"":29922,""b.ruby"":0,""boxAllCount"":5240,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-05"",""total_payment_amount"":165000,""user_rank"":2629}"
"Order Complete (App)","{""Time"":""2026-02-09 09:38:21"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":165,""a_user_name"":""HYUCK"",""a_user_stage"":1287,""b.diamond"":888,""b.ruby"":0,""boxAllCount"":26820,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":2642200,""user_rank"":52}"
"Order Complete (App)","{""Time"":""2026-02-09 09:34:17"",""UserUUID"":""70f24e10-054b-11f1-a9d2-6994ff0a9b3b"",""a_attendance_count"":1,""a_user_name"":""난세의원"",""a_user_stage"":14,""b.diamond"":147575,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-02-09 09:29:19"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":165,""a_user_name"":""HYUCK"",""a_user_stage"":1287,""b.diamond"":588,""b.ruby"":110,""boxAllCount"":26820,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":2631200,""user_rank"":52}"
"Order Complete (App)","{""Time"":""2026-02-09 09:19:12"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":165,""a_user_name"":""HYUCK"",""a_user_stage"":1287,""b.diamond"":2813,""b.ruby"":110,""boxAllCount"":26790,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":2620200,""user_rank"":52}"
"Order Complete (App)","{""Time"":""2026-02-09 09:02:45"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":165,""a_user_name"":""HYUCK"",""a_user_stage"":1287,""b.diamond"":15938,""b.ruby"":1760,""boxAllCount"":26780,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":2620200,""user_rank"":52}"
"Order Complete (App)","{""Time"":""2026-02-09 09:02:17"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":165,""a_user_name"":""HYUCK"",""a_user_stage"":1287,""b.diamond"":15938,""b.ruby"":0,""boxAllCount"":26780,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":2602600,""user_rank"":52}"
"Order Complete (App)","{""Time"":""2026-02-09 08:59:22"",""UserUUID"":""5d0a6ae0-9ead-11f0-9f82-313aaa38123f"",""a_attendance_count"":132,""a_user_name"":""오리구조대"",""a_user_stage"":1084,""b.diamond"":1753,""b.ruby"":0,""boxAllCount"":18470,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-01"",""total_payment_amount"":199100,""user_rank"":282}"
"Order Complete (App)","{""Time"":""2026-02-09 08:53:38"",""UserUUID"":""5d0a6ae0-9ead-11f0-9f82-313aaa38123f"",""a_attendance_count"":132,""a_user_name"":""오리구조대"",""a_user_stage"":1084,""b.diamond"":2853,""b.ruby"":0,""boxAllCount"":18440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-01"",""total_payment_amount"":188100,""user_rank"":282}"
"Order Complete (App)","{""Time"":""2026-02-09 08:41:38"",""UserUUID"":""65aa1c80-7c3a-11f0-b261-596b45603cca"",""a_attendance_count"":175,""a_user_name"":""박범"",""a_user_stage"":1116,""b.diamond"":142445,""b.ruby"":770,""boxAllCount"":19730,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-08-18"",""total_payment_amount"":151800,""user_rank"":219}"
"Order Complete (App)","{""Time"":""2026-02-09 08:08:34"",""UserUUID"":""f87b1930-fcc1-11f0-bc60-b94598b2ad79"",""a_attendance_count"":12,""a_user_name"":""뚜루지"",""a_user_stage"":306,""b.diamond"":12136,""b.ruby"":0,""boxAllCount"":2520,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-29"",""total_payment_amount"":60500,""user_rank"":3970}"
"Order Complete (App)","{""Time"":""2026-02-09 07:48:47"",""UserUUID"":""b67827b0-0501-11f1-b1c1-7160799acf3a"",""a_attendance_count"":1,""a_user_name"":""전맹"",""a_user_stage"":80,""b.diamond"":138956,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-08"",""total_payment_amount"":8800,""user_rank"":9386}"
"Order Complete (App)","{""Time"":""2026-02-09 07:45:11"",""UserUUID"":""b67827b0-0501-11f1-b1c1-7160799acf3a"",""a_attendance_count"":1,""a_user_name"":""전맹"",""a_user_stage"":77,""b.diamond"":134156,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-08"",""total_payment_amount"":7700,""user_rank"":9900}"
"Order Complete (App)","{""Time"":""2026-02-09 07:28:12"",""UserUUID"":""54ac8250-9587-11ef-bae1-e99e5909ec5f"",""a_attendance_count"":469,""a_user_name"":""예슬아"",""a_user_stage"":1540,""b.diamond"":525012,""b.ruby"":2310,""boxAllCount"":329800,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-28"",""total_payment_amount"":6398400,""user_rank"":1}"
