"Event Category","Custom Event Properties","Product ID","Product Price"
"ItemPurchased (App)","{""Time"":""2026-02-27 06:41:47"",""UserUUID"":""462c8680-f48b-11f0-94f2-9781757773f5"",""a_EventItem"":"""",""a_attendance_count"":40,""a_user_name"":""다라시온"",""a_user_stage"":1540,""b.diamond"":629974,""b.ruby"":550,""boxAllCount"":227740,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-18"",""total_payment_amount"":9007900,""user_rank"":12}","돌발_패기__23__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-27 06:40:29"",""UserUUID"":""462c8680-f48b-11f0-94f2-9781757773f5"",""a_EventItem"":"""",""a_attendance_count"":40,""a_user_name"":""다라시온"",""a_user_stage"":1540,""b.diamond"":769474,""b.ruby"":3850,""boxAllCount"":227740,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-18"",""total_payment_amount"":9007900,""user_rank"":12}","돌발_패기__22__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-27 06:38:50"",""UserUUID"":""462c8680-f48b-11f0-94f2-9781757773f5"",""a_EventItem"":"""",""a_attendance_count"":40,""a_user_name"":""다라시온"",""a_user_stage"":1540,""b.diamond"":1484974,""b.ruby"":1650,""boxAllCount"":227740,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-18"",""total_payment_amount"":8952900,""user_rank"":12}","(기간한정 주간)입장권__2__5500",5500
"ItemPurchased (App)","{""Time"":""2026-02-27 06:38:41"",""UserUUID"":""462c8680-f48b-11f0-94f2-9781757773f5"",""a_EventItem"":"""",""a_attendance_count"":40,""a_user_name"":""다라시온"",""a_user_stage"":1540,""b.diamond"":664974,""b.ruby"":7150,""boxAllCount"":227740,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-18"",""total_payment_amount"":8952900,""user_rank"":12}","(기간한정 주간)입장권__1__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-27 06:38:38"",""UserUUID"":""462c8680-f48b-11f0-94f2-9781757773f5"",""a_EventItem"":"""",""a_attendance_count"":40,""a_user_name"":""다라시온"",""a_user_stage"":1540,""b.diamond"":174974,""b.ruby"":10450,""boxAllCount"":227740,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-18"",""total_payment_amount"":8952900,""user_rank"":12}","(기간한정 주간)입장권__0__1100",1100
"ItemPurchased (App)","{""Time"":""2026-02-27 06:37:39"",""UserUUID"":""7f8d01d0-11e0-11f1-882e-4ddb431c63dd"",""a_EventItem"":"""",""a_attendance_count"":3,""a_user_name"":""안도준"",""a_user_stage"":278,""b.diamond"":289174,""b.ruby"":0,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-25"",""total_payment_amount"":357500,""user_rank"":4971}","Minigame_Product_draw_1__1100",1100
"ItemPurchased (App)","{""Time"":""2026-02-27 06:37:36"",""UserUUID"":""7f8d01d0-11e0-11f1-882e-4ddb431c63dd"",""a_EventItem"":"""",""a_attendance_count"":3,""a_user_name"":""안도준"",""a_user_stage"":278,""b.diamond"":289174,""b.ruby"":1100,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-25"",""total_payment_amount"":357500,""user_rank"":4971}","Minigame_Product_draw_1__1100",1100
"ItemPurchased (App)","{""Time"":""2026-02-27 06:37:33"",""UserUUID"":""7f8d01d0-11e0-11f1-882e-4ddb431c63dd"",""a_EventItem"":"""",""a_attendance_count"":3,""a_user_name"":""안도준"",""a_user_stage"":278,""b.diamond"":289174,""b.ruby"":2200,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-25"",""total_payment_amount"":357500,""user_rank"":4971}","Minigame_Product_draw_1__1100",1100
"ItemPurchased (App)","{""Time"":""2026-02-27 06:37:30"",""UserUUID"":""7f8d01d0-11e0-11f1-882e-4ddb431c63dd"",""a_EventItem"":"""",""a_attendance_count"":3,""a_user_name"":""안도준"",""a_user_stage"":278,""b.diamond"":289174,""b.ruby"":3300,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-25"",""total_payment_amount"":357500,""user_rank"":4971}","Minigame_Product_draw_1__1100",1100
"ItemPurchased (App)","{""Time"":""2026-02-27 06:37:24"",""UserUUID"":""7f8d01d0-11e0-11f1-882e-4ddb431c63dd"",""a_EventItem"":"""",""a_attendance_count"":3,""a_user_name"":""안도준"",""a_user_stage"":278,""b.diamond"":289174,""b.ruby"":4400,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-25"",""total_payment_amount"":357500,""user_rank"":4971}","Minigame_Product_draw_1__1100",1100
