"Event Category","Custom Event Properties","Product ID","Product Price"
"Order Complete (App)","{""a_attendance_count"":13,""a_user_name"":""드레옹"",""a_user_stage"":446,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":931700,""user_rank"":26}","ruby_6",110000
"Order Complete (App)","{""a_attendance_count"":8,""a_user_name"":""맹장"",""a_user_stage"":209,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-24"",""total_payment_amount"":40700,""user_rank"":2034}","ruby_2",6600
"Order Complete (App)","{""a_attendance_count"":15,""a_user_name"":""낭만표류기"",""a_user_stage"":286,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":47300,""user_rank"":388}","ruby_4",33000
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""타락홍길동"",""a_user_stage"":18,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":99999999}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":15,""a_user_name"":""낭만표류기"",""a_user_stage"":285,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":14300,""user_rank"":388}","ruby_4",33000
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""갬성"",""a_user_stage"":8,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":99999999}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":3,""a_user_name"":""일해라정차장"",""a_user_stage"":225,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-29"",""total_payment_amount"":133100,""user_rank"":1771}","ruby_2",6600
"Order Complete (App)","{""a_attendance_count"":14,""a_user_name"":""키드"",""a_user_stage"":447,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-18"",""total_payment_amount"":953700,""user_rank"":28}","ruby_5",55000
"Order Complete (App)","{""a_attendance_count"":13,""a_user_name"":""드레옹"",""a_user_stage"":444,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":821700,""user_rank"":26}","ruby_6",110000
"Order Complete (App)","{""a_attendance_count"":14,""a_user_name"":""키드"",""a_user_stage"":440,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-18"",""total_payment_amount"":843700,""user_rank"":28}","ruby_6",110000
"Order Complete (App)","{""a_attendance_count"":14,""a_user_name"":""키드"",""a_user_stage"":440,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-18"",""total_payment_amount"":733700,""user_rank"":28}","ruby_6",110000
"Order Complete (App)","{""a_attendance_count"":4,""a_user_name"":""옴치"",""a_user_stage"":112,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-27"",""total_payment_amount"":0,""user_rank"":4377}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":13,""a_user_name"":""대명"",""a_user_stage"":398,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":492800,""user_rank"":43}","ruby_3",11000
