Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID
GPA.3381-0180-4351-35487,28-Aug-25,8:40:20 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,e2s,KR,전라남도,513-873,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3381-0180-4351-35487,28-Aug-25,8:40:20 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,e2s,KR,전라남도,513-873,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3355-5405-5126-09771,28-Aug-25,8:53:00 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,dm3q,KR,서울특별시,151-862,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3355-5405-5126-09771,28-Aug-25,8:53:00 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,dm3q,KR,서울특별시,151-862,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3355-5405-5126-09771,28-Aug-25,8:53:00 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,dm3q,KR,서울특별시,151-862,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3392-4540-2057-86082,28-Aug-25,8:57:07 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,b6q,KR,,18413,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3392-4540-2057-86082,28-Aug-25,8:57:07 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,b6q,KR,,18413,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3392-4540-2057-86082,28-Aug-25,8:57:07 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,b6q,KR,,18413,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3340-8704-5336-00916,28-Aug-25,9:02:20 AM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,b0q,KR,,500-878,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3340-8704-5336-00916,28-Aug-25,9:02:20 AM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,b0q,KR,,500-878,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3340-8704-5336-00916,28-Aug-25,9:02:20 AM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,b0q,KR,,500-878,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3340-9891-1935-44648,28-Aug-25,9:03:28 AM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,b0q,KR,,500-878,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3340-9891-1935-44648,28-Aug-25,9:03:28 AM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,b0q,KR,,500-878,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3340-9891-1935-44648,28-Aug-25,9:03:28 AM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,b0q,KR,,500-878,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3362-7335-1629-79787,28-Aug-25,9:17:31 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,dm1q,KR,,41416,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3362-7335-1629-79787,28-Aug-25,9:17:31 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,dm1q,KR,,41416,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3362-7335-1629-79787,28-Aug-25,9:17:31 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,dm1q,KR,,41416,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3326-9977-2304-38927,28-Aug-25,9:21:48 AM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm3q,KR,,34176,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3326-9977-2304-38927,28-Aug-25,9:21:48 AM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm3q,KR,,34176,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3326-9977-2304-38927,28-Aug-25,9:21:48 AM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm3q,KR,,34176,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3371-6135-3371-36255,28-Aug-25,9:22:30 AM PDT,,Charge,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,dm3q,KR,서울특별시,151-862,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3371-6135-3371-36255,28-Aug-25,9:22:30 AM PDT,,Google fee,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,dm3q,KR,서울특별시,151-862,KRW,-150,1,KRW,-150,,,4.99167E+18,Yes,15,,
GPA.3371-6135-3371-36255,28-Aug-25,9:22:30 AM PDT,Third-party Tax,Tax,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,dm3q,KR,서울특별시,151-862,KRW,100,1,KRW,100,,,4.99167E+18,Yes,,,
GPA.3322-6714-9665-81304,28-Aug-25,9:22:47 AM PDT,,Charge,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,dm3q,KR,서울특별시,151-862,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3322-6714-9665-81304,28-Aug-25,9:22:47 AM PDT,,Google fee,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,dm3q,KR,서울특별시,151-862,KRW,-150,1,KRW,-150,,,4.99167E+18,Yes,15,,
GPA.3322-6714-9665-81304,28-Aug-25,9:22:47 AM PDT,Third-party Tax,Tax,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,dm3q,KR,서울특별시,151-862,KRW,100,1,KRW,100,,,4.99167E+18,Yes,,,
GPA.3386-9579-0914-39423,28-Aug-25,9:24:38 AM PDT,,Charge,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,dm3q,KR,서울특별시,151-862,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3386-9579-0914-39423,28-Aug-25,9:24:38 AM PDT,,Google fee,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,dm3q,KR,서울특별시,151-862,KRW,-150,1,KRW,-150,,,4.99167E+18,Yes,15,,
GPA.3386-9579-0914-39423,28-Aug-25,9:24:38 AM PDT,Third-party Tax,Tax,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,dm3q,KR,서울특별시,151-862,KRW,100,1,KRW,100,,,4.99167E+18,Yes,,,
GPA.3350-4952-2385-83594,28-Aug-25,9:29:04 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,b0q,KR,,46214,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3350-4952-2385-83594,28-Aug-25,9:29:04 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,b0q,KR,,46214,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3350-4952-2385-83594,28-Aug-25,9:29:04 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,b0q,KR,,46214,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3320-7624-6912-68155,28-Aug-25,9:44:06 AM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,dm3q,KR,,34176,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3320-7624-6912-68155,28-Aug-25,9:44:06 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,dm3q,KR,,34176,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3320-7624-6912-68155,28-Aug-25,9:44:06 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,dm3q,KR,,34176,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3314-4953-3133-35744,28-Aug-25,9:47:15 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b0q,KR,,46214,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3314-4953-3133-35744,28-Aug-25,9:47:15 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b0q,KR,,46214,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3314-4953-3133-35744,28-Aug-25,9:47:15 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b0q,KR,,46214,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3392-8103-8944-01897,28-Aug-25,9:47:44 AM PDT,,Charge,,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_6,b6q,KR,,506-786,KRW,100000,1,KRW,100000,,,4.99167E+18,Yes,,,
GPA.3392-8103-8944-01897,28-Aug-25,9:47:44 AM PDT,,Google fee,,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_6,b6q,KR,,506-786,KRW,-15000,1,KRW,-15000,,,4.99167E+18,Yes,15,,
GPA.3392-8103-8944-01897,28-Aug-25,9:47:44 AM PDT,Third-party Tax,Tax,,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_6,b6q,KR,,506-786,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3368-5181-1285-61512,28-Aug-25,9:49:41 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,e1s,KR,경상북도,740-010,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3368-5181-1285-61512,28-Aug-25,9:49:41 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,e1s,KR,경상북도,740-010,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3368-5181-1285-61512,28-Aug-25,9:49:41 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,e1s,KR,경상북도,740-010,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3363-8325-9594-15671,28-Aug-25,9:54:07 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b0q,KR,,46214,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3363-8325-9594-15671,28-Aug-25,9:54:07 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b0q,KR,,46214,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3363-8325-9594-15671,28-Aug-25,9:54:07 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b0q,KR,,46214,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3396-1538-3898-11885,28-Aug-25,10:04:26 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e3q,KR,경기도,15534,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3396-1538-3898-11885,28-Aug-25,10:04:26 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e3q,KR,경기도,15534,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3396-1538-3898-11885,28-Aug-25,10:04:26 AM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e3q,KR,경기도,15534,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3359-8245-8354-45339,28-Aug-25,10:05:42 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,경기도,15534,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3359-8245-8354-45339,28-Aug-25,10:05:42 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,경기도,15534,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3359-8245-8354-45339,28-Aug-25,10:05:42 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,경기도,15534,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3336-5336-0212-88244,28-Aug-25,10:08:15 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e3q,KR,경기도,15534,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3336-5336-0212-88244,28-Aug-25,10:08:15 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e3q,KR,경기도,15534,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3336-5336-0212-88244,28-Aug-25,10:08:15 AM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e3q,KR,경기도,15534,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3332-8502-8425-68422,28-Aug-25,10:12:10 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,경기도,15534,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3332-8502-8425-68422,28-Aug-25,10:12:10 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,경기도,15534,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3332-8502-8425-68422,28-Aug-25,10:12:10 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,경기도,15534,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3340-7870-8035-91677,28-Aug-25,10:32:17 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b7s,KR,인천광역시,21363,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3340-7870-8035-91677,28-Aug-25,10:32:17 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b7s,KR,인천광역시,21363,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3340-7870-8035-91677,28-Aug-25,10:32:17 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b7s,KR,인천광역시,21363,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3331-6427-4554-15877,28-Aug-25,10:54:19 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e2s,KR,,13633,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3331-6427-4554-15877,28-Aug-25,10:54:19 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e2s,KR,,13633,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3331-6427-4554-15877,28-Aug-25,10:54:19 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e2s,KR,,13633,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3332-0668-0684-04409,28-Aug-25,11:09:23 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b6q,KR,,506-786,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3332-0668-0684-04409,28-Aug-25,11:09:23 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b6q,KR,,506-786,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3332-0668-0684-04409,28-Aug-25,11:09:23 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b6q,KR,,506-786,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3380-2411-5995-39278,28-Aug-25,11:21:49 AM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,dm1q,KR,,41416,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3380-2411-5995-39278,28-Aug-25,11:21:49 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,dm1q,KR,,41416,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3380-2411-5995-39278,28-Aug-25,11:21:49 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,dm1q,KR,,41416,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3394-1912-4936-67792,28-Aug-25,11:23:09 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,dm1q,KR,,41416,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3394-1912-4936-67792,28-Aug-25,11:23:09 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,dm1q,KR,,41416,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3394-1912-4936-67792,28-Aug-25,11:23:09 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,dm1q,KR,,41416,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3363-5595-1885-93058,28-Aug-25,12:15:38 PM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,,35359,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3363-5595-1885-93058,28-Aug-25,12:15:38 PM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,,35359,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3363-5595-1885-93058,28-Aug-25,12:15:38 PM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,,35359,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3397-7402-5482-14813,28-Aug-25,12:42:09 PM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,dm2q,KR,,39198,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3397-7402-5482-14813,28-Aug-25,12:42:09 PM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,dm2q,KR,,39198,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3397-7402-5482-14813,28-Aug-25,12:42:09 PM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,dm2q,KR,,39198,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3353-3088-1289-16408,28-Aug-25,12:42:48 PM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,o1s,KR,광주광역시,62248,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3353-3088-1289-16408,28-Aug-25,12:42:48 PM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,o1s,KR,광주광역시,62248,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3353-3088-1289-16408,28-Aug-25,12:42:48 PM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,o1s,KR,광주광역시,62248,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3334-1937-0945-96734,28-Aug-25,1:08:52 PM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,g0q,KR,대전광역시,302-841,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3334-1937-0945-96734,28-Aug-25,1:08:52 PM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,g0q,KR,대전광역시,302-841,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3334-1937-0945-96734,28-Aug-25,1:08:52 PM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,g0q,KR,대전광역시,302-841,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3316-6399-0890-49845,28-Aug-25,1:12:55 PM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,pa2q,KR,,46015,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3316-6399-0890-49845,28-Aug-25,1:12:55 PM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,pa2q,KR,,46015,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3316-6399-0890-49845,28-Aug-25,1:12:55 PM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,pa2q,KR,,46015,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3377-9663-6458-47391,28-Aug-25,1:13:07 PM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,pa2q,KR,,46015,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3377-9663-6458-47391,28-Aug-25,1:13:07 PM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,pa2q,KR,,46015,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3377-9663-6458-47391,28-Aug-25,1:13:07 PM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,pa2q,KR,,46015,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3301-4208-3078-72806,28-Aug-25,1:19:48 PM PDT,,Charge,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,greatlteks,KR,경기도,420-709,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3301-4208-3078-72806,28-Aug-25,1:19:48 PM PDT,,Google fee,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,greatlteks,KR,경기도,420-709,KRW,-150,1,KRW,-150,,,4.99167E+18,Yes,15,,
GPA.3301-4208-3078-72806,28-Aug-25,1:19:48 PM PDT,Third-party Tax,Tax,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,greatlteks,KR,경기도,420-709,KRW,100,1,KRW,100,,,4.99167E+18,Yes,,,
