Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate,Featured Product ID,Price Experiment ID
GPA.3321-6254-7696-51249,2025-07-01,1751331412,Charged,b5q,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_6,KRW,"100,000.00","10,000.00","110,000.00",거제시,경상남도,656-770,KR,,,4.99167E+18,Yes,,,,,
GPA.3354-7971-4048-25888,2025-07-01,1751335028,Charged,pa3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,36301,KR,,,4.99167E+18,Yes,,,,,
GPA.3324-1229-4720-16701,2025-07-01,1751339279,Charged,dm1q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,1044,KR,,,4.99167E+18,Yes,,,,,
GPA.3306-0662-6863-07035,2025-07-01,1751341877,Charged,e2s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",경남,경상남도,660-853,KR,,,4.99167E+18,Yes,,,,,
GPA.3358-5628-2165-60158,2025-07-01,1751351638,Charged,e3q,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_6,KRW,"100,000.00","10,000.00","110,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3323-8902-6067-28480,2025-07-01,1751354609,Charged,e3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3346-5159-4479-63636,2025-07-01,1751384021,Charged,r0q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",달서구,대구광역시,42655,KR,,,4.99167E+18,Yes,,,,,
GPA.3334-0367-0224-90429,2025-07-01,1751406671,Charged,q6q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",오산시,경기도,18109,KR,,,4.99167E+18,Yes,,,,,
GPA.3380-5610-6198-06441,2025-07-01,1751412128,Charged,b5q,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_6,KRW,"100,000.00","10,000.00","110,000.00",거제시,경상남도,656-770,KR,,,4.99167E+18,Yes,,,,,
GPA.3317-9723-7113-81595,2025-07-02,1751464859,Charged,dm3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,41470,KR,,,4.99167E+18,Yes,,,,,
GPA.3311-4293-7051-79987,2025-07-03,1751507805,Charged,b5q,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_6,KRW,"100,000.00","10,000.00","110,000.00",거제시,경상남도,656-770,KR,,,4.99167E+18,Yes,,,,,
GPA.3386-5914-6004-38823,2025-07-03,1751522505,Charged,pa3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,36301,KR,,,4.99167E+18,Yes,,,,,
GPA.3396-7788-2627-98395,2025-07-03,1751526486,Charged,b4q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,13081,KR,,,4.99167E+18,Yes,,,,,
GPA.3377-7831-4764-14806,2025-07-03,1751545145,Charged,c1q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,12915,KR,,,4.99167E+18,Yes,,,,,
GPA.3396-5711-8093-93340,2025-07-03,1751548139,Charged,dm3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,41470,KR,,,4.99167E+18,Yes,,,,,
GPA.3391-4012-1414-27271,2025-07-04,1751592567,Charged,pa2q,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_5,KRW,"50,000.00","5,000.00","55,000.00",달서구,대구광역시,704-766,KR,,,4.99167E+18,Yes,,,,,
GPA.3346-4599-5225-34716,2025-07-04,1751595640,Charged,e3q,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_5,KRW,"50,000.00","5,000.00","55,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3309-0456-8358-09960,2025-07-04,1751632702,Charged,c1q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,12915,KR,,,4.99167E+18,Yes,,,,,
GPA.3334-1832-5426-20465,2025-07-04,1751665092,Charged,dm3q,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_5,KRW,"50,000.00","5,000.00","55,000.00",,,41470,KR,,,4.99167E+18,Yes,,,,,
GPA.3371-5772-8448-33551,2025-07-05,1751678577,Charged,pa2q,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_5,KRW,"50,000.00","5,000.00","55,000.00",달서구,대구광역시,704-766,KR,,,4.99167E+18,Yes,,,,,
GPA.3342-1746-3019-69945,2025-07-05,1751693132,Charged,e3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3305-0253-8086-73241,2025-07-05,1751693144,Charged,e3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3309-3706-9554-83327,2025-07-05,1751693155,Charged,e3q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3378-4594-2853-51719,2025-07-05,1751693678,Charged,e3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3318-4691-7836-19863,2025-07-05,1751693690,Charged,e3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3325-5054-8575-93737,2025-07-05,1751695097,Charged,q6q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,2039,KR,,,4.99167E+18,Yes,,,,,
GPA.3349-2703-2488-65586,2025-07-05,1751703135,Charged,dm3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",영주시,경상북도,750-908,KR,,,4.99167E+18,Yes,,,,,
GPA.3344-6147-2264-68310,2025-07-05,1751704863,Charged,c1q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,12915,KR,,,4.99167E+18,Yes,,,,,
GPA.3314-1365-7518-47025,2025-07-06,1751843162,Charged,dm3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,41470,KR,,,4.99167E+18,Yes,,,,,
GPA.3366-0140-1862-71438,2025-07-07,1751883327,Charged,c1q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,12915,KR,,,4.99167E+18,Yes,,,,,
GPA.3337-7742-4510-46496,2025-07-09,1752060700,Charged,e3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3382-2511-4212-04757,2025-07-09,1752060711,Charged,e3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3321-4844-5464-51716,2025-07-09,1752060887,Charged,e3q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3357-3987-8525-88045,2025-07-09,1752060903,Charged,e3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3305-9310-7515-61496,2025-07-09,1752062839,Charged,c1q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,12915,KR,,,4.99167E+18,Yes,,,,,
GPA.3306-2723-1634-57584,2025-07-09,1752062839,Charged,e3q,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_5,KRW,"50,000.00","5,000.00","55,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3348-1059-3680-02860,2025-07-09,1752063266,Charged,e3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3344-3497-3442-30393,2025-07-09,1752063875,Charged,e3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3393-1392-5577-23268,2025-07-09,1752079382,Charged,dm2q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,46934,KR,,,4.99167E+18,Yes,,,,,
GPA.3396-1594-2967-40764,2025-07-09,1752079616,Charged,dm2q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,46934,KR,,,4.99167E+18,Yes,,,,,
GPA.3356-7286-8501-60631,2025-07-10,1752110472,Charged,pa2q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",노원구,서울특별시,139-800,KR,,,4.99167E+18,Yes,,,,,
GPA.3315-9123-3483-56242,2025-07-10,1752110539,Charged,a34x,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",도봉구,서울특별시,1324,KR,,,4.99167E+18,Yes,,,,,
GPA.3323-0188-7191-45583,2025-07-10,1752161400,Charged,dm3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",경남,경상남도,630-510,KR,,,4.99167E+18,Yes,,,,,
GPA.3352-1712-9738-72089,2025-07-10,1752178285,Charged,dm3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",영주시,경상북도,750-908,KR,,,4.99167E+18,Yes,,,,,
GPA.3364-7534-2258-19828,2025-07-10,1752182649,Charged,duchamp,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,363-813,KR,,,4.99167E+18,Yes,,,,,
GPA.3320-3075-5644-93804,2025-07-11,1752230975,Charged,e3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3347-8076-2045-57154,2025-07-11,1752231327,Charged,e3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3385-2805-4147-69669,2025-07-11,1752232071,Charged,q6q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",서울,서울특별시,130-092,KR,,,4.99167E+18,Yes,,,,,
GPA.3351-6083-5065-95162,2025-07-11,1752232087,Charged,q6q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",서울,서울특별시,130-092,KR,,,4.99167E+18,Yes,,,,,
GPA.3354-6989-2659-10559,2025-07-11,1752232125,Charged,q6q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",서울,서울특별시,130-092,KR,,,4.99167E+18,Yes,,,,,
GPA.3397-3429-1816-77972,2025-07-11,1752247798,Charged,dm3q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",경남,경상남도,630-510,KR,,,4.99167E+18,Yes,,,,,
GPA.3366-2646-5227-67111,2025-07-11,1752249268,Charged,e3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3300-5369-9404-20992,2025-07-12,1752300496,Charged,e3q,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_5,KRW,"50,000.00","5,000.00","55,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3377-5696-4841-77009,2025-07-12,1752300507,Charged,e3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3317-3616-5093-19930,2025-07-12,1752300663,Charged,e3q,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_5,KRW,"50,000.00","5,000.00","55,000.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3347-3099-7198-46666,2025-07-12,1752300755,Charged,e3q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3361-8093-9456-23885,2025-07-12,1752303606,Charged,b6q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,12345,KR,,,4.99167E+18,Yes,,,,,
GPA.3355-8570-9447-76902,2025-07-12,1752303656,Charged,b6q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,12345,KR,,,4.99167E+18,Yes,,,,,
GPA.3365-9640-8566-45151,2025-07-12,1752304036,Charged,b6q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,12345,KR,,,4.99167E+18,Yes,,,,,
GPA.3301-4767-6782-28656,2025-07-12,1752304435,Charged,b6q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,12345,KR,,,4.99167E+18,Yes,,,,,
GPA.3327-4753-8424-73774,2025-07-12,1752305256,Charged,b6q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,12345,KR,,,4.99167E+18,Yes,,,,,
GPA.3386-0585-1902-23753,2025-07-12,1752334131,Charged,e3q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3354-8656-7567-23432,2025-07-12,1752334329,Charged,e3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3351-0299-6128-00626,2025-07-13,1752371020,Charged,pa2q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",노원구,서울특별시,139-800,KR,,,4.99167E+18,Yes,,,,,
GPA.3335-4275-1100-81118,2025-07-13,1752374351,Charged,pa2q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",노원구,서울특별시,139-800,KR,,,4.99167E+18,Yes,,,,,
GPA.3386-3757-5815-13832,2025-07-13,1752379644,Charged,pa1q,4장 '고려전기' 잠금 해제 (한국사 RPG - 난세의 영웅),com.twokang.project,inapp,new_chapter_4,KRW,"3,091.00",309,"3,400.00",서구,대전광역시,35298,KR,,,4.99167E+18,Yes,,,,,
GPA.3329-7491-5530-69964,2025-07-13,1752419241,Charged,e3q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",강서구,서울특별시,157-836,KR,,,4.99167E+18,Yes,,,,,
GPA.3326-2858-9776-11627,2025-07-14,1752471802,Charged,q4q,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_5,KRW,"50,000.00","5,000.00","55,000.00",,,13648,KR,,,4.99167E+18,Yes,,,,,
GPA.3393-0415-8086-84874,2025-07-15,1752545562,Charged,g0q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,17560,KR,,,4.99167E+18,Yes,,,,,
GPA.3373-5216-8552-65614,2025-07-15,1752555978,Charged,b6q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,61674,KR,,,4.99167E+18,Yes,,,,,
GPA.3316-8870-0647-21934,2025-07-15,1752556802,Charged,dm3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,27939,KR,,,4.99167E+18,Yes,,,,,
GPA.3317-2656-6513-54961,2025-07-15,1752559692,Charged,dm1q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",북구,광주광역시,61193,KR,,,4.99167E+18,Yes,,,,,
