"Event Category","Custom Event Properties"
"Order Complete (App)","{""Time"":""2026-03-29 19:19:22"",""UserUUID"":""8e62feb0-2b4b-11f1-b8b0-5789935d8c0e"",""a_attendance_count"":1,""a_user_name"":""오옹오옹"",""a_user_stage"":35,""b.diamond"":178825,""b.ruby"":0,""boxAllCount"":510,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":16671}"
"Order Complete (App)","{""Time"":""2026-03-29 19:12:48"",""UserUUID"":""7f83ec50-2b56-11f1-a1bc-93be34999a15"",""a_attendance_count"":1,""a_user_name"":""전소연"",""a_user_stage"":11,""b.diamond"":139000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 19:12:17"",""UserUUID"":""56941350-2b57-11f1-925c-3f6869ee6018"",""a_attendance_count"":1,""a_user_name"":""다니엘코미어"",""a_user_stage"":4,""b.diamond"":8000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 19:10:49"",""UserUUID"":""c2136980-2b31-11f1-9954-fd6e34b86cc1"",""a_attendance_count"":1,""a_user_name"":""에이쌥"",""a_user_stage"":122,""b.diamond"":988374,""b.ruby"":2310,""boxAllCount"":990,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":425700,""user_rank"":8330}"
"Order Complete (App)","{""Time"":""2026-03-29 19:06:36"",""UserUUID"":""c2136980-2b31-11f1-9954-fd6e34b86cc1"",""a_attendance_count"":1,""a_user_name"":""에이쌥"",""a_user_stage"":122,""b.diamond"":585374,""b.ruby"":11220,""boxAllCount"":990,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":315700,""user_rank"":8330}"
"Order Complete (App)","{""Time"":""2026-03-29 19:06:18"",""UserUUID"":""c2136980-2b31-11f1-9954-fd6e34b86cc1"",""a_attendance_count"":1,""a_user_name"":""에이쌥"",""a_user_stage"":122,""b.diamond"":585374,""b.ruby"":220,""boxAllCount"":990,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":205700,""user_rank"":8330}"
"Order Complete (App)","{""Time"":""2026-03-29 18:58:59"",""UserUUID"":""4e6e2fb0-af94-11f0-83a9-75cd8738bd47"",""a_attendance_count"":156,""a_user_name"":""모용외"",""a_user_stage"":1176,""b.diamond"":99558,""b.ruby"":1760,""boxAllCount"":23540,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-22"",""total_payment_amount"":1390400,""user_rank"":375}"
"Order Complete (App)","{""Time"":""2026-03-29 18:53:34"",""UserUUID"":""4e6e2fb0-af94-11f0-83a9-75cd8738bd47"",""a_attendance_count"":156,""a_user_name"":""모용외"",""a_user_stage"":1176,""b.diamond"":474608,""b.ruby"":1100,""boxAllCount"":23540,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-22"",""total_payment_amount"":1383800,""user_rank"":375}"
"Order Complete (App)","{""Time"":""2026-03-29 18:52:23"",""UserUUID"":""4e6e2fb0-af94-11f0-83a9-75cd8738bd47"",""a_attendance_count"":156,""a_user_name"":""모용외"",""a_user_stage"":1176,""b.diamond"":99608,""b.ruby"":0,""boxAllCount"":23540,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-22"",""total_payment_amount"":1350800,""user_rank"":375}"
"Order Complete (App)","{""Time"":""2026-03-29 18:42:40"",""UserUUID"":""028c00e0-2b4a-11f1-8ebb-b99df761b057"",""a_attendance_count"":1,""a_user_name"":""떡볶이"",""a_user_stage"":83,""b.diamond"":66500,""b.ruby"":0,""boxAllCount"":1080,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":40700,""user_rank"":13310}"
"Order Complete (App)","{""Time"":""2026-03-29 18:18:36"",""UserUUID"":""8fed69e0-b879-11f0-8110-6f9a2b09a555"",""a_attendance_count"":147,""a_user_name"":""강화법사"",""a_user_stage"":1540,""b.diamond"":103003,""b.ruby"":660,""boxAllCount"":27280,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-03"",""total_payment_amount"":3859900,""user_rank"":24}"
"Order Complete (App)","{""Time"":""2026-03-29 18:11:21"",""UserUUID"":""a04a6720-2ad4-11f1-b42d-9faa27c12b58"",""a_attendance_count"":1,""a_user_name"":""쭈둥"",""a_user_stage"":91,""b.diamond"":2964,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-28"",""total_payment_amount"":11000,""user_rank"":9771}"
"Order Complete (App)","{""Time"":""2026-03-29 18:10:04"",""UserUUID"":""028c00e0-2b4a-11f1-8ebb-b99df761b057"",""a_attendance_count"":1,""a_user_name"":""떡볶이"",""a_user_stage"":26,""b.diamond"":61525,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":7700,""user_rank"":18297}"
"Order Complete (App)","{""Time"":""2026-03-29 18:10:00"",""UserUUID"":""50fe56b0-2b36-11f1-b50e-3f2dc6ffe6f8"",""a_attendance_count"":1,""a_user_name"":""화이트베어"",""a_user_stage"":49,""b.diamond"":213323,""b.ruby"":0,""boxAllCount"":930,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":14523}"
"Order Complete (App)","{""Time"":""2026-03-29 18:05:04"",""UserUUID"":""8fed69e0-b879-11f0-8110-6f9a2b09a555"",""a_attendance_count"":147,""a_user_name"":""강화법사"",""a_user_stage"":1540,""b.diamond"":544528,""b.ruby"":660,""boxAllCount"":27280,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-03"",""total_payment_amount"":3804900,""user_rank"":24}"
"Order Complete (App)","{""Time"":""2026-03-29 18:03:35"",""UserUUID"":""cc23a050-fe24-11f0-8cb5-f761ec76d908"",""a_attendance_count"":58,""a_user_name"":""이군7"",""a_user_stage"":547,""b.diamond"":638091,""b.ruby"":0,""boxAllCount"":10230,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":592900,""user_rank"":1949}"
"Order Complete (App)","{""Time"":""2026-03-29 17:58:00"",""UserUUID"":""8fed69e0-b879-11f0-8110-6f9a2b09a555"",""a_attendance_count"":147,""a_user_name"":""강화법사"",""a_user_stage"":1540,""b.diamond"":121278,""b.ruby"":1760,""boxAllCount"":27250,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-03"",""total_payment_amount"":3749900,""user_rank"":24}"
"Order Complete (App)","{""Time"":""2026-03-29 17:51:41"",""UserUUID"":""8fef2530-2a54-11f1-8fc7-231ed48e583f"",""a_attendance_count"":2,""a_user_name"":""아산돌주먹"",""a_user_stage"":91,""b.diamond"":1409,""b.ruby"":0,""boxAllCount"":360,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-28"",""total_payment_amount"":11000,""user_rank"":9771}"
"Order Complete (App)","{""Time"":""2026-03-29 17:46:37"",""UserUUID"":""dbe82c51-669d-11f0-850c-5560f809d922"",""a_attendance_count"":251,""a_user_name"":""밍글이"",""a_user_stage"":1488,""b.diamond"":129440,""b.ruby"":330,""boxAllCount"":23720,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-22"",""total_payment_amount"":121000,""user_rank"":76}"
"Order Complete (App)","{""Time"":""2026-03-29 17:42:59"",""UserUUID"":""8fed69e0-b879-11f0-8110-6f9a2b09a555"",""a_attendance_count"":147,""a_user_name"":""강화법사"",""a_user_stage"":1540,""b.diamond"":68103,""b.ruby"":2860,""boxAllCount"":27250,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-03"",""total_payment_amount"":3694900,""user_rank"":24}"
"Order Complete (App)","{""Time"":""2026-03-29 17:41:05"",""UserUUID"":""028c00e0-2b4a-11f1-8ebb-b99df761b057"",""a_attendance_count"":1,""a_user_name"":""떡볶이"",""a_user_stage"":7,""b.diamond"":18000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 17:26:08"",""UserUUID"":""c8735c50-2b44-11f1-a04d-e982c9141b8a"",""a_attendance_count"":1,""a_user_name"":""두호"",""a_user_stage"":25,""b.diamond"":25775,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":18291}"
"Order Complete (App)","{""Time"":""2026-03-29 17:22:42"",""UserUUID"":""a06d9e60-2b07-11f1-ad6d-1f3dc915a606"",""a_attendance_count"":1,""a_user_name"":""사람살려"",""a_user_stage"":68,""b.diamond"":56962,""b.ruby"":0,""boxAllCount"":1410,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":11000,""user_rank"":11670}"
"Order Complete (App)","{""Time"":""2026-03-29 17:18:33"",""UserUUID"":""46ebb7c0-73ea-11f0-a4d8-ad3ce8d2a042"",""a_attendance_count"":234,""a_user_name"":""김산"",""a_user_stage"":1365,""b.diamond"":19873,""b.ruby"":0,""boxAllCount"":21340,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-07"",""total_payment_amount"":1155000,""user_rank"":159}"
"Order Complete (App)","{""Time"":""2026-03-29 17:11:59"",""UserUUID"":""cbe20820-2b42-11f1-a098-9b933c4ac87a"",""a_attendance_count"":1,""a_user_name"":""욜욜이"",""a_user_stage"":11,""b.diamond"":131070,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 16:58:56"",""UserUUID"":""1051c920-2b41-11f1-bcd6-412bef1bc918"",""a_attendance_count"":1,""a_user_name"":""베오"",""a_user_stage"":25,""b.diamond"":142775,""b.ruby"":0,""boxAllCount"":330,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":17946}"
"Order Complete (App)","{""Time"":""2026-03-29 16:57:25"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_attendance_count"":31,""a_user_name"":""은사"",""a_user_stage"":925,""b.diamond"":6214534,""b.ruby"":330,""boxAllCount"":79240,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":3557400,""user_rank"":847}"
"Order Complete (App)","{""Time"":""2026-03-29 16:53:15"",""UserUUID"":""1d319530-1a84-11f1-87b4-d989cb44c202"",""a_attendance_count"":22,""a_user_name"":""왕실기사단"",""a_user_stage"":286,""b.diamond"":312484,""b.ruby"":110,""boxAllCount"":1380,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-08"",""total_payment_amount"":53900,""user_rank"":4786}"
"Order Complete (App)","{""Time"":""2026-03-29 16:47:56"",""UserUUID"":""a6f6abf0-2b39-11f1-9ef4-e73dc3ac6f15"",""a_attendance_count"":1,""a_user_name"":""냥대리"",""a_user_stage"":11,""b.diamond"":120056,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 16:40:57"",""UserUUID"":""3b189db0-10b5-11f1-94c4-e396ab4a9af7"",""a_attendance_count"":35,""a_user_name"":""둠치땃쥐"",""a_user_stage"":307,""b.diamond"":1810906,""b.ruby"":0,""boxAllCount"":7500,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-23"",""total_payment_amount"":81400,""user_rank"":4454}"
"Order Complete (App)","{""Time"":""2026-03-29 16:40:53"",""UserUUID"":""5f0381d0-2b41-11f1-8d63-0d947aacb5b5"",""a_attendance_count"":1,""a_user_name"":""로크니"",""a_user_stage"":7,""b.diamond"":16000,""b.ruby"":0,""boxAllCount"":10,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 16:35:10"",""UserUUID"":""c2136980-2b31-11f1-9954-fd6e34b86cc1"",""a_attendance_count"":1,""a_user_name"":""에이쌥"",""a_user_stage"":87,""b.diamond"":2079,""b.ruby"":0,""boxAllCount"":990,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":95700,""user_rank"":13791}"
"Order Complete (App)","{""Time"":""2026-03-29 16:01:18"",""UserUUID"":""b95d0170-05ac-11f1-9e00-332cfce32324"",""a_attendance_count"":49,""a_user_name"":""똘쀼기"",""a_user_stage"":533,""b.diamond"":334130,""b.ruby"":110,""boxAllCount"":7340,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":209000,""user_rank"":2107}"
"Order Complete (App)","{""Time"":""2026-03-29 15:56:30"",""UserUUID"":""0dd6c0f0-159e-11f1-820f-15de0a294291"",""a_attendance_count"":26,""a_user_name"":""홓길동"",""a_user_stage"":314,""b.diamond"":3671,""b.ruby"":0,""boxAllCount"":10320,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-01"",""total_payment_amount"":82500,""user_rank"":4372}"
"Order Complete (App)","{""Time"":""2026-03-29 15:47:24"",""UserUUID"":""c2136980-2b31-11f1-9954-fd6e34b86cc1"",""a_attendance_count"":1,""a_user_name"":""에이쌥"",""a_user_stage"":57,""b.diamond"":152300,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":40700,""user_rank"":13791}"
"Order Complete (App)","{""Time"":""2026-03-29 15:29:46"",""UserUUID"":""282449e0-2116-11f1-a51b-81966d5a59c1"",""a_attendance_count"":14,""a_user_name"":""예초봉"",""a_user_stage"":301,""b.diamond"":121009,""b.ruby"":2200,""boxAllCount"":6580,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-16"",""total_payment_amount"":113300,""user_rank"":4500}"
"Order Complete (App)","{""Time"":""2026-03-29 15:29:16"",""UserUUID"":""282449e0-2116-11f1-a51b-81966d5a59c1"",""a_attendance_count"":14,""a_user_name"":""예초봉"",""a_user_stage"":301,""b.diamond"":121009,""b.ruby"":440,""boxAllCount"":6580,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-16"",""total_payment_amount"":95700,""user_rank"":4500}"
"Order Complete (App)","{""Time"":""2026-03-29 15:03:59"",""UserUUID"":""1037ac10-2b2e-11f1-b3a5-75f416a042ba"",""a_attendance_count"":1,""a_user_name"":""두목쓰"",""a_user_stage"":61,""b.diamond"":7800,""b.ruby"":0,""boxAllCount"":360,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":7700,""user_rank"":18258}"
"Order Complete (App)","{""Time"":""2026-03-29 15:03:50"",""UserUUID"":""c2136980-2b31-11f1-9954-fd6e34b86cc1"",""a_attendance_count"":1,""a_user_name"":""에이쌥"",""a_user_stage"":27,""b.diamond"":216175,""b.ruby"":0,""boxAllCount"":120,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":7700,""user_rank"":17281}"
"Order Complete (App)","{""Time"":""2026-03-29 14:51:19"",""UserUUID"":""b410f1c0-2b0b-11f1-b45b-ad48d431ee0d"",""a_attendance_count"":1,""a_user_name"":""오리오리"",""a_user_stage"":66,""b.diamond"":344146,""b.ruby"":0,""boxAllCount"":660,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":11994}"
"Order Complete (App)","{""Time"":""2026-03-29 14:51:34"",""UserUUID"":""7d628900-2b00-11f1-b3a5-75f416a042ba"",""a_attendance_count"":1,""a_user_name"":""기면경"",""a_user_stage"":3,""b.diamond"":5000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-28"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 14:48:53"",""UserUUID"":""c2136980-2b31-11f1-9954-fd6e34b86cc1"",""a_attendance_count"":1,""a_user_name"":""에이쌥"",""a_user_stage"":8,""b.diamond"":23000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 14:42:33"",""UserUUID"":""1037ac10-2b2e-11f1-b3a5-75f416a042ba"",""a_attendance_count"":1,""a_user_name"":""두목쓰"",""a_user_stage"":36,""b.diamond"":14175,""b.ruby"":0,""boxAllCount"":360,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":18258}"
"Order Complete (App)","{""Time"":""2026-03-29 14:40:43"",""UserUUID"":""0b09c530-299d-11f1-8faf-754c8c12e1c5"",""a_attendance_count"":3,""a_user_name"":""손대장군"",""a_user_stage"":145,""b.diamond"":52735,""b.ruby"":0,""boxAllCount"":3550,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-27"",""total_payment_amount"":7700,""user_rank"":7984}"
"Order Complete (App)","{""Time"":""2026-03-29 14:38:30"",""UserUUID"":""bd04ca20-2b03-11f1-a098-9b933c4ac87a"",""a_attendance_count"":1,""a_user_name"":""육동"",""a_user_stage"":36,""b.diamond"":109290,""b.ruby"":0,""boxAllCount"":160,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":16765}"
"Order Complete (App)","{""Time"":""2026-03-29 14:19:46"",""UserUUID"":""b40f3ab0-2b24-11f1-b890-7df3eb813e75"",""a_attendance_count"":1,""a_user_name"":""Chuu"",""a_user_stage"":50,""b.diamond"":21269,""b.ruby"":0,""boxAllCount"":1650,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":15258}"
"Order Complete (App)","{""Time"":""2026-03-29 14:17:16"",""UserUUID"":""ba6db0c0-0c94-11f1-8f50-bf80e64eea90"",""a_attendance_count"":40,""a_user_name"":""대야"",""a_user_stage"":1380,""b.diamond"":781010,""b.ruby"":4370,""boxAllCount"":31700,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-18"",""total_payment_amount"":4539700,""user_rank"":153}"
"Order Complete (App)","{""Time"":""2026-03-29 14:06:11"",""UserUUID"":""637c85a0-2b27-11f1-8ebb-b99df761b057"",""a_attendance_count"":1,""a_user_name"":""킬방원1010"",""a_user_stage"":41,""b.diamond"":1100,""b.ruby"":0,""boxAllCount"":90,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":7700,""user_rank"":16237}"
"Order Complete (App)","{""Time"":""2026-03-29 14:03:20"",""UserUUID"":""2b6b3660-0a3f-11f1-ae9f-fb1c1c526db0"",""a_attendance_count"":43,""a_user_name"":""사막늑대"",""a_user_stage"":532,""b.diamond"":159096,""b.ruby"":220,""boxAllCount"":11130,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-15"",""total_payment_amount"":552200,""user_rank"":2144}"
"Order Complete (App)","{""Time"":""2026-03-29 13:43:21"",""UserUUID"":""1d32edd0-2b24-11f1-9258-c1196ec76fe7"",""a_attendance_count"":1,""a_user_name"":""빈곤한시골쥐"",""a_user_stage"":34,""b.diamond"":1925,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":17914}"
"Order Complete (App)","{""Time"":""2026-03-29 13:37:40"",""UserUUID"":""1a35ac00-2b27-11f1-bd3f-7399dd3d5ac1"",""a_attendance_count"":1,""a_user_name"":""진태리"",""a_user_stage"":10,""b.diamond"":26000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 13:36:18"",""UserUUID"":""637c85a0-2b27-11f1-8ebb-b99df761b057"",""a_attendance_count"":1,""a_user_name"":""킬방원1010"",""a_user_stage"":5,""b.diamond"":10000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 13:27:25"",""UserUUID"":""750b4320-2b26-11f1-9154-372cbd2cb6f7"",""a_attendance_count"":1,""a_user_name"":""김중천"",""a_user_stage"":6,""b.diamond"":13000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 13:18:41"",""UserUUID"":""8f7284a0-2b24-11f1-9acd-abc082e3d9e0"",""a_attendance_count"":1,""a_user_name"":""트윈"",""a_user_stage"":6,""b.diamond"":17000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 13:15:51"",""UserUUID"":""4a026440-2b1e-11f1-9aae-fbaee718e09e"",""a_attendance_count"":1,""a_user_name"":""배뚝삼"",""a_user_stage"":36,""b.diamond"":71700,""b.ruby"":0,""boxAllCount"":940,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":18238}"
"Order Complete (App)","{""Time"":""2026-03-29 13:14:57"",""UserUUID"":""1450c250-2b24-11f1-a65b-d13d896c98bc"",""a_attendance_count"":1,""a_user_name"":""허현신"",""a_user_stage"":14,""b.diamond"":125850,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 13:13:10"",""UserUUID"":""c41b8370-2b0e-11f1-9880-410ddebe0ed5"",""a_attendance_count"":1,""a_user_name"":""황효근"",""a_user_stage"":91,""b.diamond"":60012,""b.ruby"":550,""boxAllCount"":960,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":16500,""user_rank"":9766}"
"Order Complete (App)","{""Time"":""2026-03-29 13:12:41"",""UserUUID"":""c41b8370-2b0e-11f1-9880-410ddebe0ed5"",""a_attendance_count"":1,""a_user_name"":""황효근"",""a_user_stage"":91,""b.diamond"":60012,""b.ruby"":330,""boxAllCount"":960,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":14300,""user_rank"":9766}"
"Order Complete (App)","{""Time"":""2026-03-29 13:04:54"",""UserUUID"":""0f6a7b30-fef3-11f0-a367-619edeb448c6"",""a_attendance_count"":57,""a_user_name"":""김동규"",""a_user_stage"":651,""b.diamond"":18702,""b.ruby"":3850,""boxAllCount"":6250,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-31"",""total_payment_amount"":228800,""user_rank"":1491}"
"Order Complete (App)","{""Time"":""2026-03-29 13:04:23"",""UserUUID"":""0f6a7b30-fef3-11f0-a367-619edeb448c6"",""a_attendance_count"":57,""a_user_name"":""김동규"",""a_user_stage"":651,""b.diamond"":18702,""b.ruby"":440,""boxAllCount"":6250,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-31"",""total_payment_amount"":194700,""user_rank"":1491}"
"Order Complete (App)","{""Time"":""2026-03-29 12:56:30"",""UserUUID"":""9bf03a30-6e26-11f0-be5d-0122246d3da9"",""a_attendance_count"":241,""a_user_name"":""쌈쟁이"",""a_user_stage"":1540,""b.diamond"":998052,""b.ruby"":3880,""boxAllCount"":232110,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-31"",""total_payment_amount"":7056500,""user_rank"":8}"
"Order Complete (App)","{""Time"":""2026-03-29 12:53:31"",""UserUUID"":""76080ea0-6431-11f0-b895-d750b0653929"",""a_attendance_count"":242,""a_user_name"":""개근남"",""a_user_stage"":1540,""b.diamond"":29090,""b.ruby"":330,""boxAllCount"":25400,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-18"",""total_payment_amount"":2256100,""user_rank"":29}"
"Order Complete (App)","{""Time"":""2026-03-29 12:53:18"",""UserUUID"":""9bf03a30-6e26-11f0-be5d-0122246d3da9"",""a_attendance_count"":241,""a_user_name"":""쌈쟁이"",""a_user_stage"":1540,""b.diamond"":964652,""b.ruby"":4210,""boxAllCount"":232110,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-31"",""total_payment_amount"":7049900,""user_rank"":8}"
"Order Complete (App)","{""Time"":""2026-03-29 12:45:16"",""UserUUID"":""09d89330-29d4-11f1-8a8d-bb8fe2e9140f"",""a_attendance_count"":3,""a_user_name"":""리나인더스"",""a_user_stage"":176,""b.diamond"":80756,""b.ruby"":220,""boxAllCount"":2280,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-27"",""total_payment_amount"":40700,""user_rank"":7536}"
"Order Complete (App)","{""Time"":""2026-03-29 12:28:20"",""UserUUID"":""09d89330-29d4-11f1-8a8d-bb8fe2e9140f"",""a_attendance_count"":3,""a_user_name"":""리나인더스"",""a_user_stage"":172,""b.diamond"":2456,""b.ruby"":0,""boxAllCount"":2190,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-27"",""total_payment_amount"":7700,""user_rank"":7536}"
"Order Complete (App)","{""Time"":""2026-03-29 12:25:53"",""UserUUID"":""4337c5e0-7e65-11ef-8518-5fedfc5cfa32"",""a_attendance_count"":547,""a_user_name"":""동행"",""a_user_stage"":1540,""b.diamond"":6543,""b.ruby"":3410,""boxAllCount"":340000,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-09-29"",""total_payment_amount"":8029900,""user_rank"":3}"
"Order Complete (App)","{""Time"":""2026-03-29 11:40:05"",""UserUUID"":""078cb4a0-2b17-11f1-a1bc-93be34999a15"",""a_attendance_count"":1,""a_user_name"":""장윤"",""a_user_stage"":11,""b.diamond"":126000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""AppleStore"",""install_day"":""2026-03-29"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-29 11:30:56"",""UserUUID"":""c41b8370-2b0e-11f1-9880-410ddebe0ed5"",""a_attendance_count"":1,""a_user_name"":""황효근"",""a_user_stage"":37,""b.diamond"":62518,""b.ruby"":0,""boxAllCount"":960,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-29"",""total_payment_amount"":7700,""user_rank"":16168}"
