"Event Category","Custom Event Properties"
"Order Complete (App)","{""Time"":""2026-03-07 21:38:53"",""UserUUID"":""1ccc0e50-1a10-11f1-b992-0b7b5a92766d"",""a_attendance_count"":1,""a_user_name"":""사샷"",""a_user_stage"":94,""b.diamond"":18347,""b.ruby"":770,""boxAllCount"":1770,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":40700,""user_rank"":8943}"
"Order Complete (App)","{""Time"":""2026-03-07 21:26:31"",""UserUUID"":""c53c5590-1a1f-11f1-a9c4-01300e7634da"",""a_attendance_count"":1,""a_user_name"":""한길로"",""a_user_stage"":7,""b.diamond"":18000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-07 21:24:06"",""UserUUID"":""df7485e0-1a1f-11f1-b4ca-51d649431cd6"",""a_attendance_count"":1,""a_user_name"":""lkm8809"",""a_user_stage"":7,""b.diamond"":17000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-07 21:23:34"",""UserUUID"":""1ccc0e50-1a10-11f1-b992-0b7b5a92766d"",""a_attendance_count"":1,""a_user_name"":""사샷"",""a_user_stage"":85,""b.diamond"":36322,""b.ruby"":0,""boxAllCount"":1650,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":7700,""user_rank"":12943}"
"Order Complete (App)","{""Time"":""2026-03-07 21:06:45"",""UserUUID"":""81b23670-1a1d-11f1-b317-a565bf8d9755"",""a_attendance_count"":1,""a_user_name"":""네온2"",""a_user_stage"":7,""b.diamond"":18000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-07 20:53:38"",""UserUUID"":""c29d2940-695d-11f0-9c6c-658573885763"",""a_attendance_count"":226,""a_user_name"":""KENZO"",""a_user_stage"":1364,""b.diamond"":8302,""b.ruby"":220,""boxAllCount"":17860,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-25"",""total_payment_amount"":238700,""user_rank"":73}"
"Order Complete (App)","{""Time"":""2026-03-07 20:25:14"",""UserUUID"":""11502560-6738-11f0-b6f9-9341b272f2ff"",""a_attendance_count"":1,""a_user_name"":""쒸리"",""a_user_stage"":6,""b.diamond"":3056,""b.ruby"":0,""boxAllCount"":90,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-22"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-07 20:20:05"",""UserUUID"":""c29d2940-695d-11f0-9c6c-658573885763"",""a_attendance_count"":226,""a_user_name"":""KENZO"",""a_user_stage"":1336,""b.diamond"":1902,""b.ruby"":220,""boxAllCount"":17860,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-25"",""total_payment_amount"":205700,""user_rank"":82}"
"Order Complete (App)","{""Time"":""2026-03-07 19:58:46"",""UserUUID"":""4422e5e0-1a11-11f1-b107-d918d40ab90d"",""a_attendance_count"":1,""a_user_name"":""기조"",""a_user_stage"":34,""b.diamond"":4421735,""b.ruby"":68680,""boxAllCount"":480,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":1210000,""user_rank"":15848}"
"Order Complete (App)","{""Time"":""2026-03-07 19:58:43"",""UserUUID"":""4422e5e0-1a11-11f1-b107-d918d40ab90d"",""a_attendance_count"":1,""a_user_name"":""기조"",""a_user_stage"":34,""b.diamond"":4421735,""b.ruby"":68680,""boxAllCount"":480,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":1210000,""user_rank"":15848}"
"Order Complete (App)","{""Time"":""2026-03-07 19:58:40"",""UserUUID"":""4422e5e0-1a11-11f1-b107-d918d40ab90d"",""a_attendance_count"":1,""a_user_name"":""기조"",""a_user_stage"":34,""b.diamond"":4409585,""b.ruby"":69230,""boxAllCount"":480,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":1210000,""user_rank"":15848}"
"Order Complete (App)","{""Time"":""2026-03-07 19:58:37"",""UserUUID"":""4422e5e0-1a11-11f1-b107-d918d40ab90d"",""a_attendance_count"":1,""a_user_name"":""기조"",""a_user_stage"":34,""b.diamond"":4409585,""b.ruby"":69230,""boxAllCount"":480,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":1210000,""user_rank"":15848}"
"Order Complete (App)","{""Time"":""2026-03-07 19:58:34"",""UserUUID"":""4422e5e0-1a11-11f1-b107-d918d40ab90d"",""a_attendance_count"":1,""a_user_name"":""기조"",""a_user_stage"":34,""b.diamond"":4409585,""b.ruby"":69230,""boxAllCount"":480,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":1210000,""user_rank"":15848}"
"Order Complete (App)","{""Time"":""2026-03-07 19:58:14"",""UserUUID"":""4422e5e0-1a11-11f1-b107-d918d40ab90d"",""a_attendance_count"":1,""a_user_name"":""기조"",""a_user_stage"":34,""b.diamond"":4409585,""b.ruby"":47230,""boxAllCount"":480,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":990000,""user_rank"":15848}"
"Order Complete (App)","{""Time"":""2026-03-07 19:53:27"",""UserUUID"":""4422e5e0-1a11-11f1-b107-d918d40ab90d"",""a_attendance_count"":1,""a_user_name"":""기조"",""a_user_stage"":27,""b.diamond"":336670,""b.ruby"":49280,""boxAllCount"":480,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":550000,""user_rank"":16731}"
"Order Complete (App)","{""Time"":""2026-03-07 19:52:58"",""UserUUID"":""4422e5e0-1a11-11f1-b107-d918d40ab90d"",""a_attendance_count"":1,""a_user_name"":""기조"",""a_user_stage"":27,""b.diamond"":336670,""b.ruby"":27280,""boxAllCount"":480,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":330000,""user_rank"":16731}"
"Order Complete (App)","{""Time"":""2026-03-07 19:51:10"",""UserUUID"":""4422e5e0-1a11-11f1-b107-d918d40ab90d"",""a_attendance_count"":1,""a_user_name"":""기조"",""a_user_stage"":26,""b.diamond"":29070,""b.ruby"":33000,""boxAllCount"":480,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":330000,""user_rank"":16731}"
"Order Complete (App)","{""Time"":""2026-03-07 19:51:07"",""UserUUID"":""4422e5e0-1a11-11f1-b107-d918d40ab90d"",""a_attendance_count"":1,""a_user_name"":""기조"",""a_user_stage"":26,""b.diamond"":29070,""b.ruby"":33000,""boxAllCount"":480,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":330000,""user_rank"":16731}"
"Order Complete (App)","{""Time"":""2026-03-07 19:50:05"",""UserUUID"":""4422e5e0-1a11-11f1-b107-d918d40ab90d"",""a_attendance_count"":1,""a_user_name"":""기조"",""a_user_stage"":26,""b.diamond"":29070,""b.ruby"":0,""boxAllCount"":480,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":0,""user_rank"":16731}"
"Order Complete (App)","{""Time"":""2026-03-07 19:31:38"",""UserUUID"":""1ccc0e50-1a10-11f1-b992-0b7b5a92766d"",""a_attendance_count"":1,""a_user_name"":""사샷"",""a_user_stage"":5,""b.diamond"":13000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-07 19:21:45"",""UserUUID"":""c2725460-1a04-11f1-b5a9-97f57193e1f4"",""a_attendance_count"":1,""a_user_name"":""talace"",""a_user_stage"":35,""b.diamond"":196053,""b.ruby"":0,""boxAllCount"":360,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":1100,""user_rank"":16252}"
"Order Complete (App)","{""Time"":""2026-03-07 19:05:41"",""UserUUID"":""c2725460-1a04-11f1-b5a9-97f57193e1f4"",""a_attendance_count"":1,""a_user_name"":""talace"",""a_user_stage"":26,""b.diamond"":156903,""b.ruby"":0,""boxAllCount"":360,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":0,""user_rank"":16252}"
"Order Complete (App)","{""Time"":""2026-03-07 18:04:57"",""UserUUID"":""89207590-d958-11ef-b87c-952aea98d58b"",""a_attendance_count"":409,""a_user_name"":""예압"",""a_user_stage"":1507,""b.diamond"":70030,""b.ruby"":310,""boxAllCount"":62410,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-01-23"",""total_payment_amount"":860900,""user_rank"":64}"
"Order Complete (App)","{""Time"":""2026-03-07 17:40:13"",""UserUUID"":""710cee70-648b-11f0-a086-85e9f4d94fe9"",""a_attendance_count"":232,""a_user_name"":""슭슭"",""a_user_stage"":1540,""b.diamond"":198321,""b.ruby"":44220,""boxAllCount"":25240,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-19"",""total_payment_amount"":3809300,""user_rank"":12}"
"Order Complete (App)","{""Time"":""2026-03-07 17:39:52"",""UserUUID"":""710cee70-648b-11f0-a086-85e9f4d94fe9"",""a_attendance_count"":232,""a_user_name"":""슭슭"",""a_user_stage"":1540,""b.diamond"":198321,""b.ruby"":33220,""boxAllCount"":25240,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-19"",""total_payment_amount"":3699300,""user_rank"":12}"
"Order Complete (App)","{""Time"":""2026-03-07 17:39:09"",""UserUUID"":""710cee70-648b-11f0-a086-85e9f4d94fe9"",""a_attendance_count"":232,""a_user_name"":""슭슭"",""a_user_stage"":1540,""b.diamond"":198321,""b.ruby"":22220,""boxAllCount"":25240,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-19"",""total_payment_amount"":3589300,""user_rank"":12}"
"Order Complete (App)","{""Time"":""2026-03-07 17:38:50"",""UserUUID"":""710cee70-648b-11f0-a086-85e9f4d94fe9"",""a_attendance_count"":232,""a_user_name"":""슭슭"",""a_user_stage"":1540,""b.diamond"":198321,""b.ruby"":11220,""boxAllCount"":25240,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-19"",""total_payment_amount"":3479300,""user_rank"":12}"
"Order Complete (App)","{""Time"":""2026-03-07 17:38:34"",""UserUUID"":""710cee70-648b-11f0-a086-85e9f4d94fe9"",""a_attendance_count"":232,""a_user_name"":""슭슭"",""a_user_stage"":1540,""b.diamond"":198321,""b.ruby"":5720,""boxAllCount"":25240,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-19"",""total_payment_amount"":3424300,""user_rank"":12}"
"Order Complete (App)","{""Time"":""2026-03-07 17:11:31"",""UserUUID"":""02474340-19d1-11f1-8f25-8b304f26170b"",""a_attendance_count"":1,""a_user_name"":""종아리"",""a_user_stage"":133,""b.diamond"":3595,""b.ruby"":0,""boxAllCount"":2970,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":14300,""user_rank"":7680}"
"Order Complete (App)","{""Time"":""2026-03-07 16:25:48"",""UserUUID"":""850113f0-19c8-11f1-878c-297e4a6a2f87"",""a_attendance_count"":1,""a_user_name"":""양통"",""a_user_stage"":87,""b.diamond"":41351,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":0,""user_rank"":9719}"
"Order Complete (App)","{""Time"":""2026-03-07 15:50:32"",""UserUUID"":""f0e4ce70-19e8-11f1-a376-f54b96730cd8"",""a_attendance_count"":1,""a_user_name"":""순종이짱"",""a_user_stage"":31,""b.diamond"":145569,""b.ruby"":0,""boxAllCount"":300,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":0,""user_rank"":15835}"
"Order Complete (App)","{""Time"":""2026-03-07 15:48:12"",""UserUUID"":""93210980-17a3-11f1-be94-81dcab3dbf77"",""a_attendance_count"":4,""a_user_name"":""참크"",""a_user_stage"":92,""b.diamond"":28097,""b.ruby"":0,""boxAllCount"":2430,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-04"",""total_payment_amount"":7700,""user_rank"":9205}"
"Order Complete (App)","{""Time"":""2026-03-07 15:36:02"",""UserUUID"":""01f54d00-115d-11f1-8895-fb19c3ab2f45"",""a_attendance_count"":12,""a_user_name"":""안다미로77"",""a_user_stage"":186,""b.diamond"":11627,""b.ruby"":0,""boxAllCount"":6580,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-24"",""total_payment_amount"":73700,""user_rank"":6865}"
"Order Complete (App)","{""Time"":""2026-03-07 15:31:26"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":191,""a_user_name"":""HYUCK"",""a_user_stage"":1488,""b.diamond"":12025,""b.ruby"":2200,""boxAllCount"":30010,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":3315400,""user_rank"":47}"
"Order Complete (App)","{""Time"":""2026-03-07 15:30:59"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":191,""a_user_name"":""HYUCK"",""a_user_stage"":1488,""b.diamond"":12025,""b.ruby"":0,""boxAllCount"":30010,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":3293400,""user_rank"":47}"
"Order Complete (App)","{""Time"":""2026-03-07 15:27:09"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":191,""a_user_name"":""HYUCK"",""a_user_stage"":1488,""b.diamond"":11825,""b.ruby"":2200,""boxAllCount"":30010,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":3293400,""user_rank"":47}"
"Order Complete (App)","{""Time"":""2026-03-07 15:26:42"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":191,""a_user_name"":""HYUCK"",""a_user_stage"":1488,""b.diamond"":11825,""b.ruby"":0,""boxAllCount"":30010,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":3271400,""user_rank"":47}"
"Order Complete (App)","{""Time"":""2026-03-07 14:48:47"",""UserUUID"":""57092e20-1891-11f1-a9c9-5fc7140cf769"",""a_attendance_count"":3,""a_user_name"":""마수라"",""a_user_stage"":32,""b.diamond"":159001,""b.ruby"":770,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-05"",""total_payment_amount"":7700,""user_rank"":15648}"
"Order Complete (App)","{""Time"":""2026-03-07 14:45:12"",""UserUUID"":""57092e20-1891-11f1-a9c9-5fc7140cf769"",""a_attendance_count"":3,""a_user_name"":""마수라"",""a_user_stage"":32,""b.diamond"":159001,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-05"",""total_payment_amount"":0,""user_rank"":15648}"
"Order Complete (App)","{""Time"":""2026-03-07 14:43:27"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":191,""a_user_name"":""HYUCK"",""a_user_stage"":1484,""b.diamond"":7923,""b.ruby"":0,""boxAllCount"":30010,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":3238400,""user_rank"":51}"
"Order Complete (App)","{""Time"":""2026-03-07 14:39:51"",""UserUUID"":""810fd430-62bb-11f0-839f-d97137a128f6"",""a_attendance_count"":234,""a_user_name"":""안티왕"",""a_user_stage"":1540,""b.diamond"":386892,""b.ruby"":0,""boxAllCount"":24090,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":1629100,""user_rank"":23}"
"Order Complete (App)","{""Time"":""2026-03-07 14:37:41"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":191,""a_user_name"":""HYUCK"",""a_user_stage"":1484,""b.diamond"":29223,""b.ruby"":1760,""boxAllCount"":30010,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":3238400,""user_rank"":51}"
"Order Complete (App)","{""Time"":""2026-03-07 14:37:07"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":191,""a_user_name"":""HYUCK"",""a_user_stage"":1484,""b.diamond"":29223,""b.ruby"":0,""boxAllCount"":30010,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":3220800,""user_rank"":51}"
"Order Complete (App)","{""Time"":""2026-03-07 14:35:36"",""UserUUID"":""810fd430-62bb-11f0-839f-d97137a128f6"",""a_attendance_count"":234,""a_user_name"":""안티왕"",""a_user_stage"":1540,""b.diamond"":303892,""b.ruby"":0,""boxAllCount"":24060,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":1574100,""user_rank"":23}"
"Order Complete (App)","{""Time"":""2026-03-07 14:15:18"",""UserUUID"":""7dcd4e00-19c3-11f1-a157-0f842692eedf"",""a_attendance_count"":1,""a_user_name"":""숴고기"",""a_user_stage"":88,""b.diamond"":11229,""b.ruby"":0,""boxAllCount"":1770,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":0,""user_rank"":9528}"
"Order Complete (App)","{""Time"":""2026-03-07 14:14:34"",""UserUUID"":""bf148330-8281-11f0-a0c4-ff6647d33e7e"",""a_attendance_count"":193,""a_user_name"":""태율태양"",""a_user_stage"":1509,""b.diamond"":33220,""b.ruby"":0,""boxAllCount"":31860,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2915000,""user_rank"":42}"
"Order Complete (App)","{""Time"":""2026-03-07 14:05:06"",""UserUUID"":""bf148330-8281-11f0-a0c4-ff6647d33e7e"",""a_attendance_count"":193,""a_user_name"":""태율태양"",""a_user_stage"":1505,""b.diamond"":171820,""b.ruby"":6600,""boxAllCount"":31830,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2915000,""user_rank"":42}"
"Order Complete (App)","{""Time"":""2026-03-07 14:04:41"",""UserUUID"":""bf148330-8281-11f0-a0c4-ff6647d33e7e"",""a_attendance_count"":193,""a_user_name"":""태율태양"",""a_user_stage"":1505,""b.diamond"":171820,""b.ruby"":0,""boxAllCount"":31830,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2849000,""user_rank"":42}"
"Order Complete (App)","{""Time"":""2026-03-07 13:36:06"",""UserUUID"":""c4512620-03c1-11f1-9605-4f363341f863"",""a_attendance_count"":29,""a_user_name"":""오늘하루"",""a_user_stage"":853,""b.diamond"":108249,""b.ruby"":2970,""boxAllCount"":7660,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-07"",""total_payment_amount"":1647800,""user_rank"":902}"
"Order Complete (App)","{""Time"":""2026-03-07 13:32:16"",""UserUUID"":""c4512620-03c1-11f1-9605-4f363341f863"",""a_attendance_count"":29,""a_user_name"":""오늘하루"",""a_user_stage"":853,""b.diamond"":108249,""b.ruby"":770,""boxAllCount"":7660,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-07"",""total_payment_amount"":1592800,""user_rank"":902}"
"Order Complete (App)","{""Time"":""2026-03-07 13:29:35"",""UserUUID"":""dc5a5390-19dd-11f1-8f33-032cf0d3f109"",""a_attendance_count"":1,""a_user_name"":""쪽방촌총각"",""a_user_stage"":5,""b.diamond"":10000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-07 13:19:18"",""UserUUID"":""6ba45080-19bd-11f1-a157-0f842692eedf"",""a_attendance_count"":1,""a_user_name"":""아기맹수애경"",""a_user_stage"":79,""b.diamond"":259763,""b.ruby"":0,""boxAllCount"":1020,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":11000,""user_rank"":10169}"
"Order Complete (App)","{""Time"":""2026-03-07 13:19:01"",""UserUUID"":""403ee2c0-0c0c-11f1-b2f1-3923e98d49d2"",""a_attendance_count"":19,""a_user_name"":""열래"",""a_user_stage"":258,""b.diamond"":972221,""b.ruby"":0,""boxAllCount"":9800,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-17"",""total_payment_amount"":7700,""user_rank"":5283}"
"Order Complete (App)","{""Time"":""2026-03-07 13:10:25"",""UserUUID"":""31bb1ba0-05c8-11f1-badd-2951a3b2730f"",""a_attendance_count"":26,""a_user_name"":""도민23"",""a_user_stage"":398,""b.diamond"":36201,""b.ruby"":0,""boxAllCount"":4820,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":141900,""user_rank"":3210}"
"Order Complete (App)","{""Time"":""2026-03-07 13:10:23"",""UserUUID"":""b1988ca0-19d1-11f1-aeff-3b245db0eb01"",""a_attendance_count"":1,""a_user_name"":""두둠칫807"",""a_user_stage"":50,""b.diamond"":300020,""b.ruby"":0,""boxAllCount"":1060,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":0,""user_rank"":14565}"
"Order Complete (App)","{""Time"":""2026-03-07 12:37:39"",""UserUUID"":""02474340-19d1-11f1-8f25-8b304f26170b"",""a_attendance_count"":1,""a_user_name"":""종아리"",""a_user_stage"":35,""b.diamond"":5164,""b.ruby"":0,""boxAllCount"":810,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":7700,""user_rank"":16564}"
"Order Complete (App)","{""Time"":""2026-03-07 12:13:08"",""UserUUID"":""810fd430-62bb-11f0-839f-d97137a128f6"",""a_attendance_count"":234,""a_user_name"":""안티왕"",""a_user_stage"":1540,""b.diamond"":254641,""b.ruby"":0,""boxAllCount"":24000,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":1541100,""user_rank"":24}"
"Order Complete (App)","{""Time"":""2026-03-07 12:09:33"",""UserUUID"":""810fd430-62bb-11f0-839f-d97137a128f6"",""a_attendance_count"":234,""a_user_name"":""안티왕"",""a_user_stage"":1540,""b.diamond"":209041,""b.ruby"":0,""boxAllCount"":24000,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":1508100,""user_rank"":24}"
"Order Complete (App)","{""Time"":""2026-03-07 12:05:29"",""UserUUID"":""2b6b3660-0a3f-11f1-ae9f-fb1c1c526db0"",""a_attendance_count"":21,""a_user_name"":""사막늑대"",""a_user_stage"":369,""b.diamond"":124549,""b.ruby"":330,""boxAllCount"":6730,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-15"",""total_payment_amount"":281600,""user_rank"":3426}"
"Order Complete (App)","{""Time"":""2026-03-07 12:05:29"",""UserUUID"":""02474340-19d1-11f1-8f25-8b304f26170b"",""a_attendance_count"":1,""a_user_name"":""종아리"",""a_user_stage"":6,""b.diamond"":17084,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-07 11:30:20"",""UserUUID"":""364023f0-7feb-11ef-907a-53cfb9749a97"",""a_attendance_count"":523,""a_user_name"":""3300원도아깝"",""a_user_stage"":1540,""b.diamond"":168013,""b.ruby"":11110,""boxAllCount"":319820,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-01"",""total_payment_amount"":21465400,""user_rank"":5}"
"Order Complete (App)","{""Time"":""2026-03-07 11:20:36"",""UserUUID"":""97326fd0-d8e9-11f0-b49c-cfb699faad32"",""a_attendance_count"":84,""a_user_name"":""이접장"",""a_user_stage"":1298,""b.diamond"":695257,""b.ruby"":330,""boxAllCount"":13390,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-14"",""total_payment_amount"":2887500,""user_rank"":109}"
"Order Complete (App)","{""Time"":""2026-03-07 11:15:07"",""UserUUID"":""2b6b3660-0a3f-11f1-ae9f-fb1c1c526db0"",""a_attendance_count"":21,""a_user_name"":""사막늑대"",""a_user_stage"":366,""b.diamond"":101100,""b.ruby"":330,""boxAllCount"":6700,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-15"",""total_payment_amount"":270600,""user_rank"":3700}"
"Order Complete (App)","{""Time"":""2026-03-07 11:09:48"",""UserUUID"":""b2785cc0-19ba-11f1-b4c4-9534a54da928"",""a_attendance_count"":1,""a_user_name"":""타랑"",""a_user_stage"":11,""b.diamond"":119428,""b.ruby"":0,""boxAllCount"":30,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-07"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-07 11:09:39"",""UserUUID"":""2b6b3660-0a3f-11f1-ae9f-fb1c1c526db0"",""a_attendance_count"":21,""a_user_name"":""사막늑대"",""a_user_stage"":366,""b.diamond"":134800,""b.ruby"":330,""boxAllCount"":6700,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-15"",""total_payment_amount"":259600,""user_rank"":3700}"
"Order Complete (App)","{""Time"":""2026-03-07 11:06:09"",""UserUUID"":""57eeb8f0-0937-11f1-8218-43a7bad363ff"",""a_attendance_count"":19,""a_user_name"":""keykey"",""a_user_stage"":486,""b.diamond"":564,""b.ruby"":0,""boxAllCount"":7740,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":423500,""user_rank"":2333}"
"Order Complete (App)","{""Time"":""2026-03-07 11:02:23"",""UserUUID"":""2b6b3660-0a3f-11f1-ae9f-fb1c1c526db0"",""a_attendance_count"":21,""a_user_name"":""사막늑대"",""a_user_stage"":354,""b.diamond"":190825,""b.ruby"":220,""boxAllCount"":6390,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-15"",""total_payment_amount"":248600,""user_rank"":3700}"
"Order Complete (App)","{""Time"":""2026-03-07 10:59:13"",""UserUUID"":""2b6b3660-0a3f-11f1-ae9f-fb1c1c526db0"",""a_attendance_count"":21,""a_user_name"":""사막늑대"",""a_user_stage"":350,""b.diamond"":145100,""b.ruby"":110,""boxAllCount"":6390,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-15"",""total_payment_amount"":237600,""user_rank"":3719}"
