순위,UUID,닉네임,점수,추가 항목
136,af8102d0-5406-11f0-b543-5bdef5118bd2,임영대군,10352,11000원|2025-11-14 05:51:45|9|24|0|20|0|18|0|7|4|5|4|0|0|172.559L|360|400|200|1a70.2|1a179.4|859
137,2538e390-7d47-11ef-bd38-6b1421704eae,류아,10351,145900원|2025-10-08 21:25:23|9|23|0|20|0|17|0|7|6|6|5|0|0|0|600|400|1a74.3|1a134|865
138,f0e4c7f0-b967-11ef-b065-e790c5b1e7f4,마리뿅,10350,7700원|2025-11-08 10:44:28|9|24|5|21|0|18|0|6|6|0|0|0|0|0|600|400|1a89.1|1a172.8|859
139,44a90370-aba7-11ef-a9dd-01e33bb298a5,버터코코아,10339,8800원|2025-11-10 07:57:23|9|24|0|22|0|18|0|5|5|3|3|0|0|88.702L|308|400|200|1a43|1a256|847
140,e90abea0-b6eb-11ef-b186-998c850bb91f,정챙니,10332,7700원|2025-11-14 13:45:45|9|23|0|22|0|19|0|4|4|4|4|0|0|50.665L|600|600|0|1a79.3|1a233.8|843
141,6346a8f0-d5a5-11ef-a275-e3d0701e297d,P용신,10329,7700원|2025-11-14 09:53:29|9|24|1|21|0|19|0|0|0|0|0|0|0|11.113L|650|700|0|1a100|1a331|838
142,b1007530-a080-11ef-aaa2-f58923c0661a,키키,10327,125600원|2025-11-09 23:42:09|9|22|0|22|0|18|0|0|0|4|5|0|0|17.882L|500|500|200|1a100|1a360|827
143,7fe45001-615c-11f0-99e5-551c9e503472,아이구,10323,30800원|2025-11-13 18:51:50|9|23|0|20|0|16|0|2|2|6|5|0|0|12.540L|600|600|200|1a93.2|1a100|822
144,378290b0-d91c-11ef-b61b-637f093c56d6,가면용,10321,0원|2025-11-14 02:30:33|9|24|0|22|0|18|0|0|0|0|0|0|0|7.863L|300|728|200|1a80|1a216|810
145,0d956ae0-8208-11ef-9190-8f999e30b761,prysky,10316,7700원|2025-11-10 13:02:24|8|24|0|24|2|17|0|7|7|7|7|0|0|20.900L|300|300|100|1a97.1|1a212.1|813
146,c7c75c20-b30e-11ef-8c20-f72da72c3815,실룩샐룩,10313,7700원|2025-09-28 12:37:14|9|22|0|22|0|17|0|5|5|5|5|0|0|0|600|600|1a82|1a160|824
147,f7762810-52a6-11f0-9d22-019b29b9bd0c,잉크쟁이,10293,128700원|2025-11-13 17:27:43|8|23|0|23|0|19|0|6|3|0|0|0|0|1.538L|400|400|200|1a96|1a140|784
148,027a1b60-82d0-11ef-9e84-454aa5e77617,앵케,10290,7700원|2025-11-02 23:51:55|8|23|0|21|0|18|0|6|2|5|2|0|0|1.006L|600|400|1a74|1a130|764
149,10803cb0-7d50-11ef-9afc-df866259cb8e,갑수,10288,132700원|2025-11-12 09:01:44|8|24|1|21|0|19|0|3|2|2|0|0|0|1.637L|200|400|200|1a81|1a142.6|721
150,0513d470-617c-11f0-bf69-93acd3a1eb00,twvking,10286,37400원|2025-11-13 00:16:28|8|23|0|20|0|19|0|5|5|5|5|0|0|1.713L|400|400|200|1a85.1|1a129.8|775
151,4e40cb40-5488-11f0-ac93-bfea92c8a2c4,첫걸음,10285,7700원|2025-11-14 08:46:43|8|23|0|21|0|19|0|5|1|5|0|0|0|892.039K|400|300|200|1a68.7|1a132.7|773
152,86394720-87f6-11ef-83b3-d9704da7d18a,이자큐,10283,7700원|2025-11-14 18:11:22|8|23|0|20|0|18|0|5|3|5|2|0|0|775.986K|79|415|169|1a14.2|1a165.4|770
153,6b79a470-b442-11ef-ae97-4353aee62c39,봉골레,10276,11000원|2025-10-19 09:08:40|8|23|0|22|0|18|0|0|0|0|0|0|0|0|800|754|1a30|1a120.5|766
154,5cae8490-b363-11ef-a56f-01299e95466d,GoDiva,10275,8800원|2025-09-27 19:49:15|8|23|0|23|0|19|0|0|0|0|0|0|0|442.814K|800|227|1a67.6|1a101.2|767
154,34df7960-b51b-11ef-ae97-4353aee62c39,한땀,10275,7700원|2025-11-10 13:12:54|8|23|0|23|0|18|0|0|0|0|0|0|0|399.919K|800|420|0|1a30|1a310|768
156,ea223040-d633-11ef-8072-7bc6bf465123,쓰리콤보,10271,7700원|2025-11-01 15:54:18|8|24|0|23|0|19|0|5|5|0|0|0|0|0|400|400|1a38.8|1a152.4|767
157,5f62b9e0-ab25-11ef-864b-d7a00d2ead55,ss단ss,10268,8800원|2025-11-04 07:16:02|8|24|0|21|0|0|0|4|4|4|3|0|0|0|600|400|1a22.7|1a378.6|768
158,53652810-b0cc-11ef-a87b-b5997a27d221,재원,10265,29700원|2025-10-12 22:20:35|8|24|0|23|0|19|0|4|1|1|0|0|0|0|200|400|1a100|1a183|746
158,0010f1e0-616f-11f0-afd3-05dd5d8d8e04,삼둥이아빠,10265,51700원|2025-11-13 09:01:36|8|23|0|23|0|17|0|5|5|0|0|0|0|143.746K|600|559|200|1a88|1a103|746
160,30d363d0-ab53-11ef-8b98-37ba62d9e524,희빈,10263,0원|2025-11-13 21:55:12|8|24|0|23|0|16|0|0|0|0|0|0|0|136.661K|304|523|0|1a50|1a319|743
161,d53576d0-86b8-11ef-9736-ede87ef6efd9,호떡장수,10260,7700원|2025-11-14 08:09:01|8|22|0|23|0|15|0|2|0|0|0|0|0|534.869K|600|600|200|1a28.1|1a175.2|752
162,448f6e50-b797-11ef-9c97-adf4e6df20d8,대롱이,10258,7700원|2025-10-23 08:32:30|8|23|0|23|0|18|0|5|5|0|0|0|0|0|800|800|1a64.8|1a189.1|765
163,d134d0d0-b444-11ef-ac5a-e167c52f8a6c,hider0v0,10256,0원|2025-11-14 05:55:51|8|24|0|23|0|18|0|3|4|0|0|0|0|207.731K|200|300|173|1a72.6|1a120.8|735
163,4d8227d0-b145-11ef-8b22-31d93b98bb41,vdf,10256,16500원|2025-11-14 16:34:17|8|23|0|22|0|18|0|5|4|5|4|0|0|101.885K|400|400|200|1a60.4|1a139|729
165,c20e6f90-549d-11f0-9be9-a3d167c640f6,롱티,10250,106700원|2025-11-02 18:47:50|8|23|0|20|0|19|0|5|4|0|1|0|0|0|400|400|1a30|1a210|723
165,81735860-7ee7-11ef-962e-4f7b92cb3e9c,별빛라떼,10250,14300원|2025-11-12 10:16:16|8|23|0|22|0|18|0|5|5|5|5|0|0|137.540K|400|400|200|1a63.3|1a100.1|727
165,13873ee0-b5ea-11ef-b8f1-4fbb48b6fcd7,손만잡고잘게,10250,7700원|2025-11-07 06:10:45|8|24|5|23|0|19|0|6|6|0|0|0|0|0|600|580|200|1a100|1a331.1|728
168,206382f0-4d6a-11f0-a8be-f368aa58e840,하늘영,10247,234300원|2025-11-13 03:10:47|8|23|0|23|0|16|0|0|0|0|0|0|0|61.434K|420|420|200|1a67.6|1a173.4|726
169,b53b6e50-b3dd-11ef-b886-05286a4e2c7a,은향,10243,7700원|2025-11-14 09:28:22|8|23|0|23|0|16|0|4|3|3|3|0|0|54.241K|586|401|0|1a37.6|1a163|691
170,7bae0c70-7e67-11ef-a91c-4d1f43b16fc3,RAONIST,10238,18700원|2025-10-21 22:41:28|8|23|0|21|0|18|0|3|1|2|3|0|0|0|500|500|1a50|1a110.2|715
171,c48f8090-ab35-11ef-b178-054b573bb50d,ol호랑이lo,10235,16500원|2025-10-30 16:46:35|8|24|0|23|0|15|0|0|0|0|0|0|0|72.347K|250|419|1a34.5|1a203.4|708
172,b0d13530-ac70-11ef-9203-e5502dda7991,싸늘한이버,10233,7700원|2025-11-14 01:36:13|8|24|4|22|0|19|0|0|0|0|0|0|0|37.720K|300|300|200|1a43.4|1a150.7|706
173,90f2b5f0-db40-11ef-a0ca-0133bcd1d569,일엽지추,10232,7700원|2025-10-14 20:48:21|8|23|0|22|0|17|0|5|5|5|4|0|0|42.427K|300|300|1a31|1a140|692
174,f0880040-bcfc-11ef-8a37-954f963717f7,똘미아빠,10226,8800원|2025-11-09 19:09:26|8|23|0|21|0|0|0|0|0|0|0|0|0|500.814K|800|300|0|1a87.1|1a162.1|721
174,978dc980-6138-11f0-a19a-9d5627d71f9b,담배,10226,7700원|2025-11-13 00:50:13|8|24|2|22|0|18|0|5|4|0|0|0|0|13.098K|200|300|200|1a51.9|1a153.5|692
176,a5199940-ba6b-11ef-923c-656db28605a8,별난이,10225,11000원|2025-11-12 07:08:08|8|23|0|23|0|0|0|5|4|0|0|0|0|11.965K|800|800|0|1a41.6|1a179.6|691
177,69076910-decd-11ef-ba32-2d52ba76708c,타임머신인간,10212,7700원|2025-11-13 21:28:00|8|23|0|21|0|19|0|5|6|0|0|0|0|5.958K|400|400|200|1a55.9|1a189|684
178,08a2d0e0-e333-11ef-adb0-454616481ad7,다쿠아즈,10201,7700원|2025-11-12 02:35:36|8|24|5|22|0|16|0|5|4|0|0|0|0|3.080L|561|318|200|1a51.4|1a111|791
179,f34f0ae0-8074-11ef-b768-6342da98924b,위영위영,10196,24200원|2025-11-07 23:42:54|8|23|0|22|0|15|0|4|3|0|0|0|0|2.011K|480|314|1a13.6|1a145.4|654
180,b2c04180-c249-11ef-aca5-0357422bc51e,효가,10184,7700원|2025-11-04 15:21:34|8|24|0|23|0|18|0|0|0|0|0|0|0|0|400|350|1a32.7|1a203.6|643
181,2659b500-ca37-11ef-8de3-2ba1fc91cb22,승승짱구,10181,7700원|2025-09-24 19:38:36|8|23|0|23|0|6|0|3|2|0|0|0|0|0|400|400|1a28.2|1a150.7|643
182,ad741770-ab73-11ef-9d4f-85486f726cf1,오윤코코,10178,8800원|2025-11-13 05:16:53|8|24|10|24|1|0|0|0|0|0|0|0|0|1.347K|300|300|0|1a49.6|1a170.8|623
183,67e73050-d85c-11ef-9b1d-4749c01f968a,메로나짱,10169,0원|2025-10-19 11:57:36|8|22|0|22|0|16|0|5|3|0|0|0|0|286.082J|380|360|1a21.3|1a157.8|618
184,4a3cb070-6173-11f0-b8ec-ff4c893fa1c0,good소영,10144,7700원|2025-11-14 12:05:31|7|23|0|23|0|18|0|0|0|0|0|0|0|69.672J|400|400|200|1a45|1a174.1|587
185,20188370-3fc5-11f0-8fac-6b6d0a4cb493,린바,10130,18700원|2025-11-12 13:29:43|7|23|0|23|0|16|0|0|0|0|0|0|0|12.795J|400|400|200|1a29.9|1a130|567
186,f62a5ac0-ab7c-11ef-9d4f-85486f726cf1,팡이,10128,7700원|2025-11-12 22:46:33|7|23|0|23|0|18|0|0|0|0|0|0|0|12.207J|300|300|200|1a35|1a200|565
187,13c6a610-cf4a-11ef-b95f-ebaeff332cc0,청자룡,10126,34100원|2025-11-08 09:59:25|7|23|0|23|0|18|0|1|0|0|0|0|0|0|400|228|0|1a16|1a145|565
188,4fdf7ba0-c8a5-11ef-b3ea-e9ab84aaf4b7,팔한짝없음,10124,8800원|2025-09-28 18:16:11|8|24|1|23|0|0|0|2|4|3|5|0|0|0|200|600|1a92.7|1a136.8|755
189,8e743440-ab23-11ef-8a5d-fb4b569024fa,asi,10120,8800원|2025-11-08 20:02:03|7|23|0|23|0|17|0|0|0|0|0|0|0|0|300|300|200|1a3.5|1a114.8|563
190,59a86100-b546-11ef-b8d7-599a77a8c4db,진성,10116,0원|2025-09-25 07:54:36|7|23|0|22|0|17|0|4|4|0|0|0|0|0|300|300
190,52a64d00-6125-11f0-a19a-9d5627d71f9b,귀주대첩,10116,44000원|2025-11-14 06:13:51|7|24|2|22|0|18|0|0|0|0|0|0|0|5.237J|300|200|200|1a25.8|1a156.7|555
192,908edf70-cfd9-11ef-87bd-eb2e5e352cb1,허성,10114,143800원|2025-11-08 02:19:15|7|23|0|23|0|17|0|4|4|0|0|0|0|2.282J|300|300|1a14.3|1a109.1|551
192,58aaf980-7db4-11ef-828a-ab1ebb43cccf,kar26,10114,7700원|2025-11-07 15:05:41|7|23|0|23|0|14|0|0|0|0|0|0|0|0|250|250|1a9|1a115|553
192,3f3ea110-7e2a-11ef-a5c3-6759eeeb345b,artruis,10114,29700원|2025-11-07 06:39:48|7|23|0|22|0|16|0|5|5|0|0|0|0|0|200|200|1a0|1a100|556
195,0f63f860-cebf-11ef-9f21-590451aad25e,조용국,10113,11000원|2025-11-13 06:39:26|7|23|0|21|0|18|0|0|0|0|0|0|0|1.264J|300|300|200|1a15.7|1a108.1|551
196,e5f602b0-d7a7-11ef-9e5e-2918b340880f,종원이,10111,7700원|2025-10-19 12:30:25|7|22|0|20|0|19|0|0|0|0|0|0|0|1.232J|300|300|1a19|1a160|548
196,5a6a68a0-9993-11ef-82f5-a75626bcbdce,gusdnekd,10111,16500원|2025-11-02 13:17:37|7|23|0|23|0|16|0|4|4|0|0|0|0|0|300|300|1a19|1a159|547
196,072f25c0-16fe-11f0-ba6c-49276427a68d,soosam,10111,0원|2025-11-11 14:53:09|7|21|0|22|0|17|0|0|0|0|0|0|0|3.769J|352|300|67|1a2|1a104|547
199,716bc9f0-5148-11f0-bac9-5394e7bd22d7,사라,10107,58300원|2025-09-27 01:15:20|7|22|0|20|0|15|0|0|0|0|0|0|0|0|489|301|1a20.8|1a109.6|545
200,cb441570-b5f0-11ef-a206-db7a4a43e872,피크닠,10106,27500원|2025-11-13 16:30:33|7|23|0|19|0|15|0|0|0|0|0|0|0|232.384I|480|200|200|1a29|1a110|541
201,0a43e020-614a-11f0-96bb-e132d97f8ce0,볼리,10104,7700원|2025-11-12 11:28:06|7|23|0|20|0|15|0|0|0|0|0|0|0|363.104I|261|400|200|1a0|1a100|537
202,e3dd9b90-6173-11f0-8822-43e85f1a530f,나막소,10101,0원|2025-11-13 08:39:43|7|23|0|23|0|18|0|0|0|0|0|0|0|173.626I|528|326|0|1a19.1|1a128|535
203,7f7e3020-dec3-11ef-b7cd-8339d402dc13,Saint,10100,29700원|2025-11-13 23:14:26|7|23|0|20|0|17|0|0|0|0|0|0|0|205.650I|400|400|200|1a47|1a122|530
203,4d9c30d0-b2f8-11ef-b79e-71cbcc9fed2c,펠단,10100,166100원|2025-10-12 03:26:18|7|24|2|21|0|14|0|0|0|0|0|0|0|0|300|260|1a0|1a100|534
203,1ea90aa0-d62a-11ef-8072-7bc6bf465123,바람신,10100,0원|2025-11-11 03:35:52|7|23|0|23|0|18|0|0|0|0|0|0|0|915.140I|300|300|0|1a0|1a100|534
206,01b84190-ad7b-11ef-80b0-1f3f8f1c75aa,지상최강,10098,0원|2025-11-05 20:23:22|7|23|0|22|0|0|0|0|0|0|0|0|0|162.874I|400|400|1a40|1a194.2|530
207,ba610e60-8095-11ef-836b-0f6dfa26285a,슈렉,10097,7700원|2025-10-02 05:48:53|7|22|0|20|0|17|0|0|0|0|0|0|0|0|400|400|1a1.8|1a101.3|530
208,3166e1a0-e956-11ef-accb-fd363b14cec2,크롱,10095,7700원|2025-11-09 23:27:05|7|24|5|22|0|17|0|0|0|0|0|0|0|22.080J|300|300|200|1a71|1a100|573
208,0f71def0-53f1-11f0-8805-b3badd4d1eaa,최태원,10095,7700원|2025-10-09 13:28:32|7|24|0|21|0|18|0|0|0|0|0|0|0|65.861I|200|200|1a0|1a100|526
210,d352b3c0-6117-11f0-91d6-b1e4615a068a,준기,10089,11000원|2025-11-13 09:38:24|7|23|0|23|0|18|0|0|0|0|0|0|0|30.868I|400|0|0|1a0|1a100|517
211,593aff40-aced-11ef-9051-c548b6a59ffe,때타올,10084,0원|2025-11-02 14:45:16|7|22|0|22|0|15|0|0|0|0|0|0|0|0|210|210|1a22|1a103|509
212,da0b94d0-bdbf-11ef-bb0a-11fecacd9b42,나비이,10067,7700원|2025-10-30 13:15:17|6|23|0|23|0|18|0|0|0|0|0|0|0|0|270|289|1a0|1a100|489
213,2a6c95d0-dba9-11ef-8c9e-2f550fcbb0ac,제갈명월,10061,0원|2025-11-13 16:37:25|6|23|0|22|0|15|0|0|0|0|0|0|0|517.152H|200|200|200|1a0|1a100|484
214,c42f14d0-7d45-11ef-aaa2-bf7ed5ce1787,D스,10054,28600원|2025-10-28 21:49:55|6|23|0|21|0|16|0|0|0|0|0|0|0|0|300|186|1a0|1a100|472
215,888fd720-cc9b-11ef-aa52-cb9b8d269c2e,묘리,10052,7700원|2025-11-14 13:06:00|6|23|0|21|0|12|0|0|0|0|0|0|0|123.969H|387|0|35|1a0|1a100|468
215,6557d680-ae65-11ef-aea8-73717a3b18aa,아이든,10052,453200원|2025-11-12 17:47:17|6|23|0|23|0|18|0|0|0|0|0|0|0|496.661H|9|0|0|1a0|1a100|472
217,07ccbad0-814c-11ef-896c-6b707883d646,테라,10051,194700원|2025-11-10 12:18:30|6|22|0|23|0|15|0|0|0|0|0|0|0|124.705H|200|200|200|1a0|1a100|467
218,39a8a1a0-b936-11ef-9898-0fbf1f401ffc,순똘이,10046,7700원|2025-11-12 12:54:58|6|23|0|23|0|19|0|0|0|0|0|0|0|49.912H|260|250|80|1a0|1a100|463
219,83925360-b382-11ef-8f2c-7191e14f2011,국이꾹이,10041,7700원|2025-10-05 22:55:26|6|22|0|22|0|0|0|0|0|0|0|0|0|0|300|300|1a0|1a100|461
220,cc7c5a70-b397-11ef-b886-05286a4e2c7a,초롱매실,10038,0원|2025-09-22 17:21:15|6|23|0|23|0|0|0|0|0|0|0|0|0|0|200|200
220,9a6d8800-b2bc-11ef-9772-39d823ea459c,이건또뭐냐,10038,73700원|2025-11-10 16:07:25|6|23|0|20|0|17|0|0|0|0|0|0|0|56.498H|200|200|132|1a0|1a100|452
222,2cfb16f0-abe8-11ef-b8a4-7f7b772ead33,아언,10028,7700원|2025-10-09 17:29:41|8|22|0|23|0|19|0|7|5|7|4|0|0|0|280|280|1a59.2|1a287.3|763
223,1dde26e0-c9b0-11ef-8ed0-cf5f88ca591e,여울,10023,7700원|2025-11-13 18:22:20|7|22|0|21|0|17|0|0|0|0|0|0|0|857.640I|300|300|200|1a20|1a150|546
224,e254af00-be4b-11ef-869e-d78576195d07,공공이,10002,100100원|2025-09-23 00:36:21|7|23|0|23|0|14|0|1|1|0|0|0|0|0|200|200
225,fc3659c0-965d-11ef-ab9b-79ddfffeacdf,엘리트와룡,1190,538700원|2025-11-14 11:33:00|10|24|5|23|0|20|0|5|5|5|5|0|0|9.350O|800|800|200|0a4.9|0a101.9|1190
226,c9dcea70-bb79-11ef-896a-6fd8ce54c859,음무기,1043,8800원|2025-10-20 00:28:32|10|24|5|23|0|18|0|8|7|7|7|0|0|1.443N|400|600|1a100|1a418.6|1043
227,864f2c70-e435-11ef-b2da-5d1b4914c54f,zexon,820,150700원|2025-10-17 21:16:40|9|24|0|23|0|20|0|7|5|3|1|0|0|0|300|300|1a91.2|1a241.6|820
228,d42ce7a0-92c5-11ef-8128-0511b4ff84c3,묵향비화,805,7700원|2025-11-08 21:53:10|8|24|18|24|6|0|0|0|0|0|0|0|0|11.078L|300|300|0|1a89.5|1a240.4|805
229,82344f50-ca52-11ef-918f-9ba5b209116b,월광무,789,8800원|2025-09-24 22:07:33|8|24|5|23|0|15|0|5|5|3|5|0|0|0|650|250
230,c3c59a60-bdcc-11ef-9775-55a19fdd04a9,오닉,780,7700원|2025-11-11 00:54:05|8|24|4|24|0|19|0|0|0|0|0|0|0|2.260L|506|0|0|1a1.5|1a142|780
231,6c8472e0-7dca-11ef-aed1-ffc5ee7315d1,썬썬,763,0원|2025-11-13 19:56:50|8|23|0|21|0|17|0|6|6|4|5|0|0|784.035K|200|200|0|1a40|1a180|763
232,cdb3b9a0-9df9-11ef-9cb4-8d35fc0b1273,안췍,731,12100원|2025-09-03 01:52:45|8|22|0|21|0|15|0|5|3|5|5|0|0|0|600|600|1a52.3|1a134.9|731
233,6da85d00-c756-11ef-b8b7-471b06b359c9,천선화,692,7700원|2025-09-25 07:24:27|8|23|0|23|0|19|0|5|5|5|5|0|0|0|300|300
234,cceae9e0-b2ca-11ef-a464-37c500225cee,슬국,660,8800원|2025-06-14 01:34:36|8|23|0|22|0|0|0|0|0|0|3|0|0|0|600|600|1a0|1a100|660
235,fcf4a540-af0a-11ef-be6a-9db3ae4ff6d0,홍실이,651,7700원|2025-10-27 07:07:38|8|24|5|23|0|18|0|0|0|0|0|0|0|0|400|200|1a24|1a110|651
236,719b2c20-80b7-11ef-b893-4359806a2158,나야나,644,7700원|2025-04-12 22:47:10|8|24|2|21|0|0|0|5|1|2|3|0|0|0|200|0|1a0|1a100|644
237,5598de80-df0f-11ef-a46c-9bac08d5d36e,머리털도사,640,0원|2025-11-12 14:26:44|8|22|0|23|0|0|0|0|0|0|0|0|0|624.950J|196|40|1|1a59.7|1a158.6|640
238,2637f9e0-9adc-11ef-8914-2bb2f37fcc8c,윤호가왕,618,7700원|2025-07-27 23:50:47|8|23|0|22|0|0|0|3|2|4|4|0|0|0|400|400|1a61|1a241|618
239,0618e7a0-aeaf-11ef-be6a-9db3ae4ff6d0,난중왕,600,29700원|2025-11-14 17:13:07|7|23|0|22|0|18|0|0|0|0|0|0|0|16.941J|375|480|0|1a20|1a260|600
240,4ac87690-bcec-11ef-80d1-c5b2129852d8,동방삭이,567,8800원|2025-10-13 18:37:41|7|24|5|24|5|0|0|0|0|0|0|0|0|0|300|300|1a23|1a166|567
241,dfdc1b80-98c8-11ef-81c5-6f1ac3b9ab8f,먹튀각,558,308600원|2025-10-23 00:54:36|7|22|0|23|0|14|0|5|5|3|3|0|0|0|400|400|1a31.6|1a131|558
242,eef05280-d6d5-11ef-8d94-9564537ddbbb,꼴찌,556,7700원|2025-05-27 18:44:13|7|23|0|21|0|0|0|5|0|3|0|0|0|0|400|400|1a0|1a100|556
243,6524dac0-ccd1-11ef-91aa-c5f0e480c0d4,장수꿀벌,548,7700원|2025-06-19 04:08:33|7|23|0|20|0|0|0|0|0|0|0|0|0|0|600|373|1a1.6|1a105.6|548
244,5a367810-af23-11ef-ae0b-89a6e09af856,골골때리네,544,0원|2025-11-13 22:03:51|7|21|0|20|0|19|0|0|0|0|0|0|0|492.718I|400|400|0|1a10|1a170|544
245,0b479fd0-cf63-11ef-b137-496b1f832f7f,정욱진,539,15400원|2025-11-14 07:18:02|7|24|5|24|3|0|0|0|0|0|0|0|0|602.550I|400|400|0|1a22.6|1a133.4|539
246,4ba8a520-5491-11f0-83d0-c7af0631c64b,흑천,537,55000원|2025-11-13 15:22:10|7|23|0|20|0|18|0|5|5|0|0|0|0|3.475J|200|200|200|1a21|1a140.1|537
247,c40df1b0-b2ce-11ef-8b7d-e9436b89eecc,륜리사랑,534,7700원|2025-11-13 22:14:04|7|23|0|23|0|19|0|0|0|0|0|0|0|170.331I|500|503|0|1a19.2|1a150|534
247,6e121880-eeac-11ef-a429-15e29f0bdd8b,격차,534,14300원|2025-06-18 19:25:54|7|23|0|23|0|0|0|0|0|0|0|0|0|0|400|400|1a10|1a140|534
247,5c504a70-7e1a-11ef-be83-6d1e3642bd08,SD울산지부장,534,7700원|2025-04-29 16:53:05|7|23|0|23|0|0|0|0|1|0|0|0|0|0|514|208|1a0|1a100|534
250,f541f4d0-ad64-11ef-a168-a338e5b408b4,플루,533,0원|2025-11-10 18:18:07|7|23|0|22|0|19|0|0|0|0|0|0|0|373.523I|200|200|200|1a33|1a150|533
250,25aacb80-dcbb-11ef-9a48-cd603e6509c9,우버겐세이,533,7700원|2025-09-18 12:48:41|7|22|0|22|0|17|0|0|3|0|0|0|0|0|200|200
252,c5a37a30-82c8-11ef-a990-490cdbc4693e,황금잉어킹,509,27500원|2025-09-13 11:27:57|7|21|0|22|0|18|0|0|0|0|0|0|0|0|320|300|1a0|1a100|509
253,232ff420-c749-11ef-b344-0fc72d346324,패왕성선주,507,0원|2025-10-07 12:45:17|7|23|0|21|0|0|0|0|0|0|0|0|0|0|600|600|1a30.1|1a165|507
254,89e17bc0-a48b-11ef-9e36-45f1e1137a28,광개토태왕,505,11000원|2025-10-03 20:20:32|7|23|0|21|0|15|0|0|0|0|0|0|0|0|300|300|1a0|1a100|505
255,e0157f90-80a1-11ef-a8d5-7bfe54649775,가투,488,8800원|2025-02-08 22:09:14|6|22|0|23|0|0|0|0|0|0|0|0|0|0|300|200|1a0|1a100|488
256,2bbb2610-7d47-11ef-8daf-bd28ce8e72c0,뭉크,487,152800원|2025-11-13 08:30:04|6|23|0|22|0|15|0|0|0|0|0|0|0|2.652I|200|200|200|1a0|1a100|487
257,ecd7dc60-b17e-11ef-a286-29921a7fb1c0,시시니니,470,0원|2025-11-07 12:06:57|6|20|0|22|0|0|0|0|0|0|0|0|0|0|400|358|1a20.3|1a125.8|470
258,88efcd50-b5e5-11ef-8a4d-5bd22890ef50,제갈아영,468,0원|2025-11-14 06:06:59|6|22|0|22|0|18|0|0|0|0|0|0|0|359.530H|200|200|200|1a0|1a100|468
259,c6978950-7d45-11ef-9c8e-99b32f3edbe3,신지,467,1006600원|2025-09-09 19:51:40|6|23|0|21|0|0|0|0|0|0|0|0|0|0|0|300|1a0|1a100|467
260,a04c6310-aee1-11ef-bf95-c578aa215b96,베리베리안녕,466,47300원|2025-01-26 07:24:01|6|23|0|20|0|0|0|0|0|0|0|0|0|0|300|300|1a0|1a100|466
260,4c297e90-80d2-11ef-bf59-17fb4fe15d68,푸른고등어,466,7700원|2025-09-25 10:17:47|6|23|0|23|0|0|0|0|0|0|0|0|0|0|200|200|1a13.7|1a135.4|466
262,e40316d0-7e17-11ef-8f1b-a125e7c3f728,민준파파,459,11000원|2025-01-12 18:58:06|6|23|0|20|0|0|0|0|0|0|0|0|0|0|400|300|1a0|1a100|459
263,195d6850-ab75-11ef-911a-e7c0ada9a68c,주누아빠,451,7700원|2025-09-23 19:31:37|6|22|0|23|0|0|0|0|0|0|0|0|0|0|300|200|1a0|1a100|451
264,a4d9aae0-bf1d-11ef-a994-557ee9b4b96f,추풍당최,448,7700원|2025-09-28 11:00:54|6|24|0|20|0|13|0|0|0|0|0|0|0|0|200|300|1a0|1a100|448
265,729a50c0-ad66-11ef-a168-a338e5b408b4,발도제울프,447,0원|2025-07-27 11:26:55|6|24|0|21|0|0|0|0|0|0|0|0|0|0|200|200|1a0|1a100|447
266,bc26b8f0-cf12-11ef-b95f-ebaeff332cc0,주상전하,446,11000원|2025-11-02 13:25:11|6|22|0|21|0|15|0|0|0|0|0|0|0|0|300|300|1a0|1a100|446
266,b44a6230-d7b9-11ef-87cf-73b81c2075ea,철조망,446,7700원|2025-11-04 18:21:48|6|20|0|20|0|17|0|0|0|0|0|0|0|0|200|200|1a0|1a100|446
268,bce71880-d9e3-11ef-8915-cd9bf2d0d0e6,까밀,445,7700원|2025-07-08 08:00:02|6|23|0|20|0|0|0|0|0|0|0|0|0|0|300|300|1a0|1a100|445
269,c22caec0-b7d5-11ef-8193-076f2790fca0,푸른청룡,432,7700원|2025-10-13 20:38:15|6|21|0|21|0|14|0|0|0|0|0|0|0|0|200|200|1a0|1a100|432
270,f1ff4d20-a3c5-11ef-a9b0-8f986b110b05,코버넌트,427,477100원|2025-10-21 20:01:10|6|23|0|20|0|16|0|0|0|0|0|0|0|0|200|200|1a0|1a100|427
270,91fed190-6141-11f0-9f5a-17f75c168df7,코코볼,427,7700원|2025-11-01 14:19:23|6|22|0|22|0|0|0|0|0|0|0|0|0|1.673H|400|323|1a0|1a100|427
270,816d2370-b3c4-11ef-85f3-11ac3a2178dc,vtctrcut,427,164400원|2025-09-17 14:45:47|6|23|0|20|0|0|0|0|0|0|0|0|0|0|200|200|1a0|1a100|427
273,689ccde0-b5f0-11ef-a206-db7a4a43e872,sam2025,426,7700원|2025-08-10 21:36:46|6|23|0|23|0|0|0|0|0|0|0|0|0|0|300|300|1a0|1a100|426
273,42bb83f0-7d47-11ef-a223-1b9a0b306c0b,사람10291,426,0원|2025-09-26 08:57:43|6|22|0|21|0|12|0|0|0|0|0|0|0|1.737H|300|283|1a0|1a100|426
275,e4ba8300-b077-11ef-81bb-01a24d7c0f95,우정잉,425,0원|2025-11-03 03:31:04|6|22|0|22|0|12|0|0|0|0|0|0|0|0|300|223|1a0|1a100|425
