무식한놈,62700 ,62700 , - ,
69499d20-7c08-11f0-98e3-eb6b6c6d4787,3737800 ,3737800 , - ,
Hotal,3737800 ,3737800 , - ,
69fe7e10-6476-11f0-9e27-35530581f5ae,27500 ,27500 , - ,
용용비트,27500 ,27500 , - ,
6a129ac0-6454-11f0-9a7f-07d3d9b1e362,935000 ,935000 , - ,
화염방구,935000 ,935000 , - ,
6adb8521-926c-11f0-90a8-c9d769cb1c07,1369500 ,1369500 , - ,
구한,1369500 ,1369500 , - ,
6d167150-65c7-11f0-b5ae-9f72a71a5588,7700 ,7700 , - ,
김순돌,7700 ,7700 , - ,
6e6bafc1-7049-11f0-9100-890f54ac73b3,188100 ,188100 , - ,
아모르,188100 ,188100 , - ,
6f15a480-73f0-11f0-b28e-f781f30f4b6d,155100 ,155100 , - ,
레고77,155100 ,155100 , - ,
6ff63490-7fe5-11f0-9d2e-2908b0087e90,2709300 ,2709300 , - ,
고대문명,2709300 ,2709300 , - ,
709daae0-64d8-11f0-920f-d9bd8a2a820c,7700 ,7700 , - ,
Toc,7700 ,7700 , - ,
71031330-6feb-11f0-ae00-37046c89f35a,514800 ,514800 , - ,
푸르른달,514800 ,514800 , - ,
71081d60-733a-11f0-90e2-0990da1bb98f,720500 ,720500 , - ,
자냔민,720500 ,720500 , - ,
돈스,3098700 ,3098700 , - ,
쵸돈단스,2988700 ,2988700 , - ,
72ea4a70-629d-11f0-bbfa-65e8ef5c7ef9,51700 ,51700 , - ,
쿵쿵이,51700 ,51700 , - ,
748c9210-6a9b-11f0-b350-274e47244e62,1117600 ,1117600 , - ,
Realize,1117600 ,1117600 , - ,
75a68ac0-96d3-11f0-8fc9-9783f0da5eae,557700 ,557700 , - ,
아누리,557700 ,557700 , - ,
76080ea0-6431-11f0-b895-d750b0653929,2047100 ,2047100 , - ,
개근남,2047100 ,2047100 , - ,
77ac6af0-62e0-11f0-8f11-77dd1d282e8c,7700 ,7700 , - ,
qwer999,7700 ,7700 , - ,
77db8f80-8485-11f0-86fe-a15188039afc,578600 ,578600 , - ,
마살수,578600 ,578600 , - ,
79295fe0-69e4-11f0-83c1-071402a58f9d,27500 ,27500 , - ,
헤모,27500 ,27500 , - ,
7ac2f5b0-63d0-11f0-8ce7-05e1fc9cefd2,7700 ,7700 , - ,
퇴근후취미,7700 ,7700 , - ,
7f640110-634c-11f0-a70b-97528033efd5,123200 ,123200 , - ,
5456486,123200 ,123200 , - ,
7fad7460-6213-11f0-9813-b7579b20c221,33000 ,33000 , - ,
페코,33000 ,33000 , - ,
7fd7db20-69e7-11f0-87cd-13cc90e29527,127600 ,127600 , - ,
유케이,127600 ,127600 , - ,
810fd430-62bb-11f0-839f-d97137a128f6,367400 ,367400 , - ,
안티왕,367400 ,367400 , - ,
81893170-6c54-11f0-8009-99d4c032fe19,2326500 ,2326500 , - ,
둥근해,2326500 ,2326500 , - ,
81d7c6b0-691f-11f0-9163-9b37cd4f63ff,44000 ,44000 , - ,
기동대,44000 ,44000 , - ,
82267cf0-66f0-11f0-abbe-1b148ce1c918,227700 ,227700 , - ,
아키츠키,227700 ,227700 , - ,
82738560-63d8-11f0-9a87-810a40a679fa,727100 ,727100 , - ,
줸줸,727100 ,727100 , - ,
85d548f0-6262-11f0-97b4-198e3a6088ef,159500 ,159500 , - ,
우치하이타치,159500 ,159500 , - ,
8787f120-8b16-11f0-8ca3-ef1d1d3a6d17,355300 ,355300 , - ,
백두호랑,355300 ,355300 , - ,
8880d760-784f-11f0-9add-d96d132dbab8,123200 ,123200 , - ,
미얄,123200 ,123200 , - ,
8a93cab0-62cb-11f0-a655-3f20d48333c3,7700 ,7700 , - ,
이별,7700 ,7700 , - ,
8af04370-6e0c-11f0-81df-cbcc25545732,478500 ,478500 , - ,
오쭌쭌이,478500 ,478500 , - ,
8b7e8740-690a-11f0-ba60-039ed42b2da7,7700 ,7700 , - ,
스토리,7700 ,7700 , - ,
8bbe5a50-6955-11f0-9f3a-d936e3ed6e3a,4539700 ,4539700 , - ,
가을빛달,4539700 ,4539700 , - ,
8e9e9f50-799a-11f0-a997-ef28d2e66d95,308000 ,308000 , - ,
모라동박성빈,308000 ,308000 , - ,
8f4de400-6834-11f0-85d3-35119cf353c8,7700 ,7700 , - ,
무락카,7700 ,7700 , - ,
8f53ec40-64b7-11f0-a2c0-87ada2bfe11c,7700 ,7700 , - ,
시그,7700 ,7700 , - ,
901a58a0-7130-11f0-be9e-f1d40305eae6,429000 ,429000 , - ,
르무르,429000 ,429000 , - ,
9195e8b0-727b-11f0-8216-5de659323c9c,150700 ,150700 , - ,
더블율,150700 ,150700 , - ,
93888ca0-6a46-11f0-b7a5-333dfc345c53,27500 ,27500 , - ,
디에이드,27500 ,27500 , - ,
95ab3cf0-6882-11f0-ab07-e362b72773e2,7700 ,7700 , - ,
홍월이,7700 ,7700 , - ,
96443bd0-61e3-11f0-a92b-d5d01d6ffba8,55000 ,55000 , - ,
골덕,55000 ,55000 , - ,
977b7ae0-6a08-11f0-87cd-13cc90e29527,41800 ,41800 , - ,
아치발,41800 ,41800 , - ,
97fc4b50-6631-11f0-b76d-8163b25ea404,259600 ,259600 , - ,
아기왕자,259600 ,259600 , - ,
983fb180-6242-11f0-9c23-457fcdeb3714,29700 ,29700 , - ,
Zaru,29700 ,29700 , - ,
98728670-6565-11f0-83d0-9b3d85ec502b,606100 ,606100 , - ,
막내키키,606100 ,606100 , - ,
987da7e0-6492-11f0-bbfe-0d14bcd852b5,3033800 ,3033800 , - ,
쟁요,3033800 ,3033800 , - ,
98afe4a0-6e18-11f0-8d77-15b6e28cd240,11000 ,11000 , - ,
천망,11000 ,11000 , - ,
9b2c90d0-657a-11f0-9744-4972db654943,7700 ,7700 , - ,
엄블리,7700 ,7700 , - ,
9bf93210-6eae-11f0-8c43-31b255b89fdd,7700 ,7700 , - ,
귀여운두더지,7700 ,7700 , - ,
9c01bce0-6392-11f0-929e-756b01201a20,7700 ,7700 , - ,
샥련,7700 ,7700 , - ,
9c2ba810-7793-11f0-ba4d-9324809a5381,106700 ,106700 , - ,
마들역,106700 ,106700 , - ,
9d776b40-6998-11f0-8b3f-73b93d01f6b0,117700 ,117700 , - ,
난망고다,117700 ,117700 , - ,
9e48a090-692d-11f0-bd01-4f9a91cb3d54,42900 ,42900 , - ,
윤이나,42900 ,42900 , - ,
9ec7de00-9182-11f0-a0cc-3d44403adea3,3219700 ,3219700 , - ,
노코,3219700 ,3219700 , - ,
9f7f1a40-6868-11f0-9791-b9bcb3a2d4df,432300 ,432300 , - ,
aurora,432300 ,432300 , - ,
a01b0b30-653e-11f0-bf88-f5c7f77ee584,56100 ,56100 , - ,
깔루아밀크,56100 ,56100 , - ,
a021aae0-66ff-11f0-a25c-47a5a693b30a,1997600 ,1997600 , - ,
킴혀노,1997600 ,1997600 , - ,
a15f19c0-a290-11f0-a689-9dd2079daeff,2207700 ,2207700 , - ,
눈물자리,2207700 ,2207700 , - ,
a1b6f9a0-6c1d-11f0-98cb-9992c3b823e7,52800 ,52800 , - ,
쵸기,52800 ,52800 , - ,
a26897c0-6509-11f0-ada0-5d42ab9007c0,100100 ,100100 , - ,
안산한량,100100 ,100100 , - ,
a2e20820-712b-11f0-82ad-7f0dbdaee8ff,7700 ,7700 , - ,
호치파파,7700 ,7700 , - ,
a5291e10-7401-11f0-aa4e-e11c1873bc42,55000 ,55000 , - ,
붉은눈,55000 ,55000 , - ,
a53777d0-645c-11f0-934d-3b333a678e8e,7700 ,7700 , - ,
Pisces,7700 ,7700 , - ,
a632eeb0-6855-11f0-9187-bfb76cd46158,7700 ,7700 , - ,
리오넬맹기,7700 ,7700 , - ,
a8a137b0-6404-11f0-a3ab-515b7dbdbb4f,2460700 ,2460700 , - ,
juseho,2460700 ,2460700 , - ,
a9ebafd0-6c59-11f0-bdaa-ad27fd640cb0,377300 ,377300 , - ,
초인고양이,377300 ,377300 , - ,
aa4af1c0-67c2-11f0-ad06-bdc4c662d62f,786500 ,786500 , - ,
쿠쿵,786500 ,786500 , - ,
aa90ef50-675d-11f0-b418-83c133a430b5,199100 ,199100 , - ,
행수,199100 ,199100 , - ,
aacd54e0-6514-11f0-8799-a56030339d38,7700 ,7700 , - ,
게으름주의,7700 ,7700 , - ,
abd22e10-621c-11f0-bbfd-8564365ef7ff,437800 ,437800 , - ,
만마앙복,437800 ,437800 , - ,
ac69af90-643f-11f0-a17e-b17c10bc01ed,353100 ,353100 , - ,
송송송,353100 ,353100 , - ,
ad6125e0-6566-11f0-95fc-7353977bac62,590700 ,590700 , - ,
규링,590700 ,590700 , - ,
ae1c2860-652d-11f0-a768-59219107ad21,7700 ,7700 , - ,
지금여기,7700 ,7700 , - ,
af1cc580-6a7d-11f0-b7a5-333dfc345c53,3336300 ,3336300 , - ,
창사마,3336300 ,3336300 , - ,
af3bb3b0-6752-11f0-a3b5-cb7d513a283d,815100 ,815100 , - ,
여름이니까,815100 ,815100 , - ,
b1356760-677f-11f0-bf08-6be28b2f5825,7700 ,7700 , - ,
대니팬텀,7700 ,7700 , - ,
b14b2550-685b-11f0-a0aa-19dfe4aabc8b,7700 ,7700 , - ,
도호,7700 ,7700 , - ,
b19a1590-7254-11f0-89e7-df11ac126d22,1998700 ,1998700 , - ,
일본인,1998700 ,1998700 , - ,
b1f7f050-670c-11f0-8af5-3f1547199bbf,940500 ,940500 , - ,
장수척준경,940500 ,940500 , - ,
b28827f0-6e97-11f0-9a77-0509129a3f56,27500 ,27500 , - ,
모사불라,27500 ,27500 , - ,
b43d24d0-7061-11f0-a1c8-19759bc461ed,644600 ,644600 , - ,
김루팡,644600 ,644600 , - ,
b571e650-69f5-11f0-87cd-13cc90e29527,507100 ,507100 , - ,
정동인,507100 ,507100 , - ,
b58036d0-714b-11f0-8b7d-bdccf5ecfc5a,322300 ,322300 , - ,
샤오위,322300 ,322300 , - ,
b6185eb0-801e-11f0-9d38-5b332582c2a3,403700 ,403700 , - ,
raonao,403700 ,403700 , - ,
b6295d40-6936-11f0-b6fc-63016576bc70,172700 ,172700 , - ,
신혜공주,172700 ,172700 , - ,
b66dda90-7ed2-11f0-98e6-bde6a82ad71d,304700 ,304700 , - ,
밤벌레,304700 ,304700 , - ,
b7dce1e0-7956-11f0-aa26-854814d2944e,645700 ,645700 , - ,
밥밥,645700 ,645700 , - ,
b820d370-9baa-11f0-bfbd-479d29c54ab8,1339800 ,1339800 , - ,
태사랑,1339800 ,1339800 , - ,
ba409e10-7409-11f0-a4d8-ad3ce8d2a042,58300 ,58300 , - ,
최민기,58300 ,58300 , - ,
ba462fc0-6418-11f0-83ae-cb0d7c1d5c99,7700 ,7700 , - ,
희망아빠,7700 ,7700 , - ,
ba7272d0-64bb-11f0-a475-093604a1564e,94600 ,94600 , - ,
Sora,94600 ,94600 , - ,
ba9df190-67da-11f0-ab85-2f8ac855d894,113300 ,113300 , - ,
랴니,113300 ,113300 , - ,
bb9356e0-6c34-11f0-948b-913c7c2d582b,11667700 ,11667700 , - ,
암부,11667700 ,11667700 , - ,
bbe4fd80-6269-11f0-b63f-7755b72aa50f,3418800 ,3418800 , - ,
덕풍동시라소니,3418800 ,3418800 , - ,
bd8925a0-6cf3-11f0-a87f-b3ba9822d572,7700 ,7700 , - ,
옆집빡구,7700 ,7700 , - ,
bf148330-8281-11f0-a0c4-ff6647d33e7e,2519000 ,2519000 , - ,
태율태양,2519000 ,2519000 , - ,
bf56d570-6ecf-11f0-b158-8f32e7d4479a,350900 ,350900 , - ,
최무사,350900 ,350900 , - ,
c1058a50-6a02-11f0-9ccf-efc03aeeda2b,499400 ,499400 , - ,
yad,499400 ,499400 , - ,
c1c1a4a0-7124-11f0-854b-915b019f2872,1326600 ,1326600 , - ,
chemma,1326600 ,1326600 , - ,
c1d7ebe0-991d-11f0-9d55-b5352178ee32,645700 ,645700 , - ,
inter,645700 ,645700 , - ,
c23b94a0-777c-11f0-84e7-c5188728752f,1789700 ,1789700 , - ,
고슬,1789700 ,1789700 , - ,
c2778e20-64a2-11f0-9c5a-4d7fccdae4d8,25300 ,25300 , - ,
믹스넛스낵,25300 ,25300 , - ,
c27f9540-73c8-11f0-9772-538e9579620a,11000 ,11000 , - ,
재헌,11000 ,11000 , - ,
c29d2940-695d-11f0-9c6c-658573885763,172700 ,172700 , - ,
KENZO,172700 ,172700 , - ,
c387f0f0-775f-11f0-945d-1dca5632d23b,7700 ,7700 , - ,
또뚜디,7700 ,7700 , - ,
c3c47f20-61f2-11f0-9e54-f5b20913bba4,2482700 ,2482700 , - ,
대머리강서구,2482700 ,2482700 , - ,
c4465a70-62d0-11f0-a53e-f720860fcc8a,476300 ,476300 , - ,
황장우,476300 ,476300 , - ,
c592a2a0-6788-11f0-8310-8370146853a0,790900 ,790900 , - ,
난포기,790900 ,790900 , - ,
c5fb0c31-6208-11f0-980a-396801ba63e1,93500 ,93500 , - ,
시인아이,93500 ,93500 , - ,
c6d3f590-6dc5-11f0-bca4-23c72ea5e3de,7700 ,7700 , - ,
cozy,7700 ,7700 , - ,
c968c970-620d-11f0-95d2-33c2bc31b4d0,7700 ,7700 , - ,
맹맹,7700 ,7700 , - ,
c9d9adb0-6e84-11f0-b158-8f32e7d4479a,368500 ,368500 , - ,
담다미,368500 ,368500 , - ,
c9f49010-624c-11f0-a510-196fe281bbd0,385000 ,385000 , - ,
닝기밍,385000 ,385000 , - ,
cda66fe0-6a20-11f0-81d8-d75e58d916af,203500 ,203500 , - ,
고공이,203500 ,203500 , - ,
cdb50dd0-7771-11f0-ba4d-9324809a5381,918500 ,918500 , - ,
낭강,918500 ,918500 , - ,
cdeed560-6d53-11f0-9718-a1d3d1d51c27,2257200 ,2257200 , - ,
이야이,2257200 ,2257200 , - ,
cdfc51a0-74a0-11f0-bcd5-9503f289fcca,1161600 ,1161600 , - ,
아무뭉,1161600 ,1161600 , - ,
ce731f90-639a-11f0-929e-756b01201a20,194700 ,194700 , - ,
재아님,194700 ,194700 , - ,
cf10f670-624b-11f0-a510-196fe281bbd0,11000 ,11000 , - ,
밤두가,11000 ,11000 , - ,
cf8b69d1-682e-11f0-abda-dba09b3dfba0,31900 ,31900 , - ,
개패는처녀,31900 ,31900 , - ,
d008f9e0-6a81-11f0-8032-c32c225a07c5,470800 ,470800 , - ,
줏태,470800 ,470800 , - ,
d06a37e0-6c9e-11f0-bf20-0950605175eb,62700 ,62700 , - ,
ENS,62700 ,62700 , - ,
d078b610-6246-11f0-9c23-457fcdeb3714,40700 ,40700 , - ,
하룻밤십만원,40700 ,40700 , - ,
d2ace080-647d-11f0-bb5e-79bc0c4c5953,1844700 ,1844700 , - ,
신펜,1844700 ,1844700 , - ,
d4545c90-6fce-11f0-bec6-09530b7399e6,7700 ,7700 , - ,
초니,7700 ,7700 , - ,
d4bafc10-63e5-11f0-89c3-81bc4ed5aa4e,1118700 ,1118700 , - ,
키드,1118700 ,1118700 , - ,
d4f2a0a0-6513-11f0-998d-6361b2224259,40700 ,40700 , - ,
하리보소주맛,40700 ,40700 , - ,
d57fab70-63c0-11f0-b6ab-ab1d57efd9b6,1734700 ,1734700 , - ,
유태,1734700 ,1734700 , - ,
d67ac9a0-62d6-11f0-a655-3f20d48333c3,3561800 ,3561800 , - ,
은월랑,3561800 ,3561800 , - ,
d79145d0-639e-11f0-b218-57e8388ada3f,62700 ,62700 , - ,
샹이,62700 ,62700 , - ,
d9179890-69fd-11f0-9ccf-efc03aeeda2b,185900 ,185900 , - ,
에삐핑,185900 ,185900 , - ,
d9d3ccf0-6308-11f0-b974-4ba43f735b03,31900 ,31900 , - ,
싸우전드,31900 ,31900 , - ,
db13fa80-647b-11f0-9219-f9e5d8ffaccf,174900 ,174900 , - ,
GaDo,174900 ,174900 , - ,
dc140ed0-660f-11f0-a41e-0df3579756f2,7700 ,7700 , - ,
뇽뇽이,7700 ,7700 , - ,
de08e760-6777-11f0-a4ec-690d7582a6d9,7700 ,7700 , - ,
안양초불주먹,7700 ,7700 , - ,
de1bc6b0-6604-11f0-b420-973bd54af871,2398000 ,2398000 , - ,
베노미,2398000 ,2398000 , - ,
de4fa1a0-6538-11f0-a7a2-1dbf387388d6,532400 ,532400 , - ,
광따,532400 ,532400 , - ,
deab5260-67fa-11f0-a89c-59b4d27efb99,7700 ,7700 , - ,
천제국왕,7700 ,7700 , - ,
deb2e0e0-6915-11f0-a72d-f3190f62faf5,334400 ,334400 , - ,
이지대장,334400 ,334400 , - ,
df3137a0-66af-11f0-9e29-bb739ed9109b,51700 ,51700 , - ,
흐물이,51700 ,51700 , - ,
df8ec9a0-6a20-11f0-9ccf-efc03aeeda2b,754600 ,754600 , - ,
선학,754600 ,754600 , - ,
e043d360-669f-11f0-850c-5560f809d922,7700 ,7700 , - ,
난세영웅임,7700 ,7700 , - ,
e046de60-7118-11f0-a2a7-91b28ed640aa,612700 ,612700 , - ,
짱주숭,612700 ,612700 , - ,
e05a4eb0-a402-11f0-939a-d1b8123d1605,2214300 ,2214300 , - ,
갓성,2214300 ,2214300 , - ,
e1368ea0-66dd-11f0-a922-e1df12a2f373,365200 ,365200 , - ,
파대,365200 ,365200 , - ,
e2dc2f90-96c5-11f0-8966-434b11639c6a,1859000 ,1859000 , - ,
고애신,1859000 ,1859000 , - ,
e32858e0-8b42-11f0-872e-154cc138d0ee,3306600 ,3306600 , - ,
정욱,3306600 ,3306600 , - ,
e334e480-650d-11f0-998d-6361b2224259,50600 ,50600 , - ,
dongsmas,50600 ,50600 , - ,
e36bf560-6652-11f0-8bf6-afeec62e00c0,7700 ,7700 , - ,
리듬왕,7700 ,7700 , - ,
e583bc00-723e-11f0-aa1a-61be604569c4,702900 ,702900 , - ,
조조3,702900 ,702900 , - ,
e5a365f0-6c80-11f0-b06f-1bb3858adc4b,68200 ,68200 , - ,
문순우,68200 ,68200 , - ,
e6236af0-6f6b-11f0-ac43-e97313d2b0eb,7700 ,7700 , - ,
유진버프,7700 ,7700 , - ,
e69e3ad0-63e7-11f0-a174-2f03cd9ae07c,7700 ,7700 , - ,
운빨존망,7700 ,7700 , - ,
e6c03db0-64d7-11f0-846f-13edae8f7606,66000 ,66000 , - ,
신선놀음,66000 ,66000 , - ,
e8b1bfe0-6397-11f0-9e16-f1cd993522e6,152900 ,152900 , - ,
세이러브,152900 ,152900 , - ,
e96d5910-6808-11f0-9069-eb268d57af69,394900 ,394900 , - ,
주현짱,394900 ,394900 , - ,
e9c389b0-7a6f-11f0-8284-338f4da53908,907500 ,907500 , - ,
DeerPoro,907500 ,907500 , - ,
eb6ceb70-639b-11f0-929e-756b01201a20,13200 ,13200 , - ,
25월즈파엠쵸비,13200 ,13200 , - ,
ebc09320-62be-11f0-b038-1df969c0d9a5,201300 ,201300 , - ,
십정동꿀주먹,201300 ,201300 , - ,
ec19b6e0-72e9-11f0-a538-1baeb85cb83e,40700 ,40700 , - ,
에딘,40700 ,40700 , - ,
ec86c130-649e-11f0-ac20-8734dac19833,1056000 ,1056000 , - ,
대명,1056000 ,1056000 , - ,
edc59800-6318-11f0-a67a-173fdcafaabc,352000 ,352000 , - ,
마갈곤,352000 ,352000 , - ,
ee32e400-6e35-11f0-af71-f79f3ecdf286,165000 ,165000 , - ,
치티,165000 ,165000 , - ,
eef40a70-6aae-11f0-aa73-c544fd48d310,58300 ,58300 , - ,
제이엠,58300 ,58300 , - ,
ef04ff20-68a5-11f0-b186-afce3bc6e21f,102300 ,102300 , - ,
앙씨,102300 ,102300 , - ,
ef36b910-61f8-11f0-8f57-d38927707cf0,1498200 ,1498200 , - ,
김승원,1498200 ,1498200 , - ,
ef4af740-619e-11f0-a1d0-915190c5d2fa,280500 ,280500 , - ,
마캔,280500 ,280500 , - ,
efc29d40-63d8-11f0-a9da-8b915b889dd4,27500 ,27500 , - ,
홀로핑,27500 ,27500 , - ,
f0e51510-6bab-11f0-8ba9-afce5a8231c3,1672000 ,1672000 , - ,
밥이,1672000 ,1672000 , - ,
f1ae2940-7813-11f0-90f9-1d9fc0abe9e4,80300 ,80300 , - ,
오이현구,80300 ,80300 , - ,
f1aefc30-6873-11f0-aca5-dd14f89ea4c2,376200 ,376200 , - ,
아돌이,376200 ,376200 , - ,
f1e61440-64ae-11f0-a8b2-13458b8aee05,7700 ,7700 , - ,
개꿀한방,7700 ,7700 , - ,
f223e1b0-6f50-11f0-8c08-852bd1d4c788,100100 ,100100 , - ,
ni따위가,100100 ,100100 , - ,
f22c3b60-62f5-11f0-b7c2-5907d7ac5d60,302500 ,302500 , - ,
지냥,302500 ,302500 , - ,
f3952d40-7c3b-11f0-b261-596b45603cca,1262800 ,1262800 , - ,
마카다미,1262800 ,1262800 , - ,
f39b7070-6371-11f0-a70b-97528033efd5,7700 ,7700 , - ,
홍길동이,7700 ,7700 , - ,
f5505550-7278-11f0-9065-21ca77a00b59,305800 ,305800 , - ,
젤이쁜울아덜,305800 ,305800 , - ,
f6059820-646d-11f0-9929-49fcfc223a08,220000 ,220000 , - ,
비스트롱,220000 ,220000 , - ,
f690c0c0-72c9-11f0-ab9b-9fe0d2276b24,14300 ,14300 , - ,
아무거다,14300 ,14300 , - ,
f763f4b0-6fa7-11f0-846f-17143172b206,366300 ,366300 , - ,
승질승,366300 ,366300 , - ,
f81d3f80-63a7-11f0-a110-bf1368febfaf,7700 ,7700 , - ,
도야수,7700 ,7700 , - ,
f864d2a0-6361-11f0-ba6d-31d76c70e10b,68200 ,68200 , - ,
대칭,68200 ,68200 , - ,
fbe71fc0-683c-11f0-8349-bdc8a6bf6522,315700 ,315700 , - ,
애쁠,315700 ,315700 , - ,
fcab4730-6aba-11f0-97f1-7fc07927d956,34100 ,34100 , - ,
양현,34100 ,34100 , - ,
fd755270-646e-11f0-9929-49fcfc223a08,185900 ,185900 , - ,
삐롱이,185900 ,185900 , - ,
ff2c8890-631f-11f0-b4da-37de076ab8f7,251900 ,251900 , - ,
방랑검객,251900 ,251900 , - ,
ffc60100-63f1-11f0-89c3-81bc4ed5aa4e,14300 ,14300 , - ,
뉴진스해린,14300 ,14300 , - ,
