Event Category,,Product ID,Product Price,"{""Time""",UserUUID,a_EventItem,a_attendance_count,a_user_name,a_user_stage,b.diamond,b.ruby,boxAllCount,curserver,iap_platform,install_day,total_payment_amount,user_rank
ItemPurchased (App),,Minigame_Product_draw_0__550,550,2025-10-17 10:56,2945d2c0-6a38-11f0-b300-e9c2d95db7e9,,75,쿠행행,518,507628,980,52030,1,GooglePlay,2025-07-26,809600,902
ItemPurchased (App),,돌발_던전2__0__990,990,2025-10-17 10:54,bcc92e90-aa8c-11f0-ba35-b7216c1bad3c,,2,이야아압,97,101221,550,3610,1,GooglePlay,2025-10-16,84700,4432
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-17 10:54,2945d2c0-6a38-11f0-b300-e9c2d95db7e9,,75,쿠행행,518,442728,1530,52030,1,GooglePlay,2025-07-26,809600,902
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 10:54,2945d2c0-6a38-11f0-b300-e9c2d95db7e9,,75,쿠행행,518,442728,2630,52030,1,GooglePlay,2025-07-26,809600,902
ItemPurchased (App),,돌발_동료__1__550,550,2025-10-17 10:48,bcc92e90-aa8c-11f0-ba35-b7216c1bad3c,,2,이야아압,90,81246,1540,3610,1,GooglePlay,2025-10-16,84700,4746
ItemPurchased (App),,돌발_갑옷2__1__330,330,2025-10-17 10:45,bcc92e90-aa8c-11f0-ba35-b7216c1bad3c,,2,이야아압,87,74096,2090,3010,1,GooglePlay,2025-10-16,84700,4746
ItemPurchased (App),,돌발_갑옷2__0__330,330,2025-10-17 10:44,bcc92e90-aa8c-11f0-ba35-b7216c1bad3c,,2,이야아압,87,71896,2420,2410,1,GooglePlay,2025-10-16,84700,4746
ItemPurchased (App),,돌발_던전3__0__990,990,2025-10-17 10:40,1c380ba0-aa86-11f0-a2f0-15c42e234c2a,,2,만복,153,422306,1210,3130,1,GooglePlay,2025-10-16,117700,4605
ItemPurchased (App),,돌발_던전2__4__990,990,2025-10-17 10:38,65318070-a784-11f0-a16f-5f47eac256d9,,5,유션,400,24517,110,2010,1,GooglePlay,2025-10-12,381700,1765
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 10:35,71031330-6feb-11f0-ae00-37046c89f35a,,76,푸르른달,615,111433,110,16840,1,GooglePlay,2025-08-02,305800,284
ItemPurchased (App),,(기간한정 일간)입장권2__1__550,550,2025-10-17 10:27,a1c79ae0-952f-11f0-aea7-67e7d826a251,,29,주삐리나,392,99702,0,12810,1,GooglePlay,2025-09-19,250800,1787
ItemPurchased (App),,(기간한정 일간)입장권2__0__110,110,2025-10-17 10:27,a1c79ae0-952f-11f0-aea7-67e7d826a251,,29,주삐리나,392,17702,550,12810,1,GooglePlay,2025-09-19,250800,1787
ItemPurchased (App),,돌발_무기2__2__550,550,2025-10-17 10:25,bcc92e90-aa8c-11f0-ba35-b7216c1bad3c,,2,이야아압,75,229721,2750,1630,1,GooglePlay,2025-10-16,84700,5152
ItemPurchased (App),,돌발_던전3__1__990,990,2025-10-17 10:25,876d7d80-a921-11f0-b2eb-1741d8f8091b,,3,오미르,126,338046,1980,10340,1,GooglePlay,2025-10-14,498300,4063
ItemPurchased (App),,돌발_던전2__2__990,990,2025-10-17 10:25,876d7d80-a921-11f0-b2eb-1741d8f8091b,,3,오미르,126,328046,2970,10340,1,GooglePlay,2025-10-14,498300,4063
ItemPurchased (App),,돌발_던전1__3__990,990,2025-10-17 10:25,876d7d80-a921-11f0-b2eb-1741d8f8091b,,3,오미르,126,318046,3960,10340,1,GooglePlay,2025-10-14,498300,4063
ItemPurchased (App),,돌발_육성2__2__990,990,2025-10-17 10:14,876d7d80-a921-11f0-b2eb-1741d8f8091b,,3,오미르,126,237146,4950,10340,1,GooglePlay,2025-10-14,498300,4063
ItemPurchased (App),,돌발_동료__0__330,330,2025-10-17 10:13,1c380ba0-aa86-11f0-a2f0-15c42e234c2a,,2,만복,93,201206,2200,2830,1,GooglePlay,2025-10-16,117700,4605
ItemPurchased (App),,돌발_무기2__0__330,330,2025-10-17 10:12,1c380ba0-aa86-11f0-a2f0-15c42e234c2a,,2,만복,93,201206,2530,2830,1,GooglePlay,2025-10-16,117700,4605
ItemPurchased (App),,돌발_던전1__0__990,990,2025-10-17 10:11,1c380ba0-aa86-11f0-a2f0-15c42e234c2a,,2,만복,93,198706,2860,2830,1,GooglePlay,2025-10-16,117700,4605
ItemPurchased (App),,돌발_동료__1__550,550,2025-10-17 10:10,1c380ba0-aa86-11f0-a2f0-15c42e234c2a,,2,만복,91,32706,3850,2830,1,GooglePlay,2025-10-16,117700,4605
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,2025-10-17 10:10,1c380ba0-aa86-11f0-a2f0-15c42e234c2a,,2,만복,91,36706,4400,2830,1,GooglePlay,2025-10-16,117700,4605
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-17 10:10,1c380ba0-aa86-11f0-a2f0-15c42e234c2a,,2,만복,91,36706,7700,2830,1,GooglePlay,2025-10-16,117700,4605
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-17 10:07,dcc67e10-a509-11f0-85fb-8d0bb1fdcc30,,9,마스터이,351,18182,0,6990,1,GooglePlay,2025-10-09,466400,2120
ItemPurchased (App),,구독권1__770,770,2025-10-17 10:06,b0a281c0-a960-11f0-8d82-390996b8b8a4,,3,승빈0,67,3580,0,820,1,GooglePlay,2025-10-15,7700,5594
ItemPurchased (App),,돌발_나무__5__990,990,2025-10-17 10:01,ed66f6c0-7d02-11f0-9861-954f44936a9a,,58,가가나나섭,531,230929,0,8710,1,GooglePlay,2025-08-19,897600,758
ItemPurchased (App),,계정한정__가속소환__0__110,110,2025-10-17 10:01,dcc67e10-a509-11f0-85fb-8d0bb1fdcc30,,9,마스터이,350,137682,110,6990,1,GooglePlay,2025-10-09,466400,2120
ItemPurchased (App),,구독권4__660,660,2025-10-17 9:50,dcc67e10-a509-11f0-85fb-8d0bb1fdcc30,,9,마스터이,348,60532,220,6960,1,GooglePlay,2025-10-09,466400,2313
ItemPurchased (App),,구독권3__660,660,2025-10-17 9:49,dcc67e10-a509-11f0-85fb-8d0bb1fdcc30,,9,마스터이,348,49532,880,6960,1,GooglePlay,2025-10-09,466400,2313
ItemPurchased (App),,구독권2__1980,1980,2025-10-17 9:49,dcc67e10-a509-11f0-85fb-8d0bb1fdcc30,,9,마스터이,348,33532,1540,6960,1,GooglePlay,2025-10-09,466400,2313
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,2025-10-17 9:45,60ef9f80-a5ac-11f0-b8ae-ab1a8270973b,,5,직인호,145,65858,0,4820,1,GooglePlay,2025-10-10,40700,4321
ItemPurchased (App),,돌발_사형수__2__1100,1100,2025-10-17 9:37,dcc67e10-a509-11f0-85fb-8d0bb1fdcc30,,9,마스터이,340,211107,220,6930,1,GooglePlay,2025-10-09,433400,2313
ItemPurchased (App),,돌발_사형수__1__1100,1100,2025-10-17 9:37,dcc67e10-a509-11f0-85fb-8d0bb1fdcc30,,9,마스터이,340,206107,1320,6930,1,GooglePlay,2025-10-09,433400,2313
ItemPurchased (App),,돌발_사형수__0__1100,1100,2025-10-17 9:37,dcc67e10-a509-11f0-85fb-8d0bb1fdcc30,,9,마스터이,340,201107,2420,6930,1,GooglePlay,2025-10-09,433400,2313
ItemPurchased (App),,계정한정__조선소환__1__550,550,2025-10-17 9:32,34d22870-94f2-11f0-94e1-6fe9a6c32fa1,,29,아라리요궁,374,254052,110,10700,1,GooglePlay,2025-09-19,403700,1891
ItemPurchased (App),,Minigame_Product_draw_0__550,550,2025-10-17 9:14,3130f410-6f1a-11f0-926b-bd6819081865,,77,영쟈굳,883,54908,270,5210,1,GooglePlay,2025-08-01,992200,53
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 9:13,3130f410-6f1a-11f0-926b-bd6819081865,,77,영쟈굳,883,54908,160,5210,1,GooglePlay,2025-08-01,985600,53
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 9:13,3130f410-6f1a-11f0-926b-bd6819081865,,77,영쟈굳,883,54908,1260,5210,1,GooglePlay,2025-08-01,985600,53
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 9:13,3130f410-6f1a-11f0-926b-bd6819081865,,77,영쟈굳,883,54908,2360,5210,1,GooglePlay,2025-08-01,985600,53
ItemPurchased (App),,계정한정__가속소환__1__550,550,2025-10-17 8:58,8427e630-8313-11f0-84a8-51394221fae0,,49,돛새치,463,38900,110,6840,1,GooglePlay,2025-08-27,251900,1295
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 8:54,885cf2d0-74b9-11f0-b15f-0da612cf5e4d,,70,밥강아지,549,140202,0,4730,1,GooglePlay,2025-08-09,51700,567
ItemPurchased (App),,Minigame_Product_draw_5__3300,3300,2025-10-17 8:51,dcc67e10-a509-11f0-85fb-8d0bb1fdcc30,,9,마스터이,327,108252,220,6920,1,GooglePlay,2025-10-09,400400,2313
ItemPurchased (App),,돌발_던전2__4__990,990,2025-10-17 8:30,28962b00-9def-11f0-8c53-0da93312da40,,18,포동포동용가리,368,324941,220,5510,1,GooglePlay,2025-09-30,337700,1955
ItemPurchased (App),,돌발_육성2__0__990,990,2025-10-17 8:28,bcc92e90-aa8c-11f0-ba35-b7216c1bad3c,,2,이야아압,70,228247,0,1630,1,GooglePlay,2025-10-16,51700,5167
ItemPurchased (App),,돌발_육성2__7__990,990,2025-10-17 8:18,28962b00-9def-11f0-8c53-0da93312da40,,18,포동포동용가리,367,420241,1210,5510,1,GooglePlay,2025-09-30,337700,1955
ItemPurchased (App),,돌발_스테이지__5__3300,3300,2025-10-17 8:14,28962b00-9def-11f0-8c53-0da93312da40,,18,포동포동용가리,367,670291,2200,5510,1,GooglePlay,2025-09-30,337700,1955
ItemPurchased (App),,돌발_무기2__1__330,330,2025-10-17 8:12,1fc63370-aade-11f0-ae82-9f874037ab9c,,1,새우킹,51,26659,0,690,1,GooglePlay,2025-10-16,14300,6870
ItemPurchased (App),,돌발_무기2__0__330,330,2025-10-17 8:12,1fc63370-aade-11f0-ae82-9f874037ab9c,,1,새우킹,51,25659,330,690,1,GooglePlay,2025-10-16,14300,6870
ItemPurchased (App),,돌발_동료__0__330,330,2025-10-17 8:11,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,94,17050,110,6000,1,GooglePlay,2025-10-16,77000,4503
ItemPurchased (App),,Minigame_Product_draw_0__550,550,2025-10-17 8:04,28962b00-9def-11f0-8c53-0da93312da40,,18,포동포동용가리,366,225191,0,5510,1,GooglePlay,2025-09-30,282700,1955
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 7:58,a7e733e0-6951-11f0-9eb1-291bf23f596e,,85,장세현,546,573785,220,3670,1,GooglePlay,2025-07-25,63800,690
ItemPurchased (App),,Minigame_Product_draw_5__3300,3300,2025-10-17 7:56,bd837dc0-7db1-11f0-9b9d-7118154a9235,,59,또륭,469,7588,0,6850,1,GooglePlay,2025-08-20,66000,1187
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 7:48,c228a280-68ce-11f0-bf27-69600f7373fa,,85,할로윈,465,544446,220,7570,1,GooglePlay,2025-07-24,51700,1229
ItemPurchased (App),,돌발_연구__12__3300,3300,2025-10-17 7:47,1c422360-6f62-11f0-ac43-e97313d2b0eb,,77,웅이아부지,885,3664049,3520,8800,1,GooglePlay,2025-08-02,2537700,52
ItemPurchased (App),,돌발_가속횟수__17__3300,3300,2025-10-17 7:46,1c422360-6f62-11f0-ac43-e97313d2b0eb,,77,웅이아부지,885,3663549,6820,8800,1,GooglePlay,2025-08-02,2537700,52
ItemPurchased (App),,돌발_갑옷2__2__550,550,2025-10-17 7:37,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,66,253075,440,4000,1,GooglePlay,2025-10-16,77000,5621
ItemPurchased (App),,돌발_무기2__2__550,550,2025-10-17 7:37,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,66,250075,990,4000,1,GooglePlay,2025-10-16,77000,5621
ItemPurchased (App),,돌발_갑옷2__1__330,330,2025-10-17 7:35,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,66,246975,1540,3350,1,GooglePlay,2025-10-16,77000,5621
ItemPurchased (App),,돌발_무기2__1__330,330,2025-10-17 7:35,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,66,245975,1870,3350,1,GooglePlay,2025-10-16,77000,5621
ItemPurchased (App),,구독권4__660,660,2025-10-17 7:35,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,66,244975,2200,3350,1,GooglePlay,2025-10-16,77000,5621
ItemPurchased (App),,구독권3__660,660,2025-10-17 7:35,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,66,233975,2860,3350,1,GooglePlay,2025-10-16,77000,5621
ItemPurchased (App),,Minigame_Product_draw_5__3300,3300,2025-10-17 7:32,620f0270-6272-11f0-b63f-7755b72aa50f,,91,쮸니,725,255121,0,7140,1,GooglePlay,2025-07-16,595100,113
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,2025-10-17 7:31,620f0270-6272-11f0-b63f-7755b72aa50f,,91,쮸니,725,55021,2200,7140,1,GooglePlay,2025-07-16,584100,113
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,2025-10-17 7:31,620f0270-6272-11f0-b63f-7755b72aa50f,,91,쮸니,725,55021,5500,7140,1,GooglePlay,2025-07-16,584100,113
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,2025-10-17 7:30,620f0270-6272-11f0-b63f-7755b72aa50f,,91,쮸니,725,55021,8800,7140,1,GooglePlay,2025-07-16,584100,113
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,2025-10-17 7:30,620f0270-6272-11f0-b63f-7755b72aa50f,,91,쮸니,725,55021,12100,7140,1,GooglePlay,2025-07-16,584100,113
ItemPurchased (App),,Minigame_Product_draw_8__3300,3300,2025-10-17 7:30,620f0270-6272-11f0-b63f-7755b72aa50f,,91,쮸니,725,55021,15400,7140,1,GooglePlay,2025-07-16,584100,113
ItemPurchased (App),,Minigame_Product_draw_8__3300,3300,2025-10-17 7:30,620f0270-6272-11f0-b63f-7755b72aa50f,,91,쮸니,725,55021,18700,7140,1,GooglePlay,2025-07-16,584100,113
ItemPurchased (App),,Minigame_Product_draw_8__3300,3300,2025-10-17 7:18,620f0270-6272-11f0-b63f-7755b72aa50f,,91,쮸니,725,21821,0,7110,1,GooglePlay,2025-07-16,364100,117
ItemPurchased (App),,계정한정__조선소환__0__110,110,2025-10-17 7:18,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,53,207375,220,2410,1,GooglePlay,2025-10-16,44000,6179
ItemPurchased (App),,계정한정__고려소환__0__110,110,2025-10-17 7:18,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,53,205375,330,2410,1,GooglePlay,2025-10-16,44000,6179
ItemPurchased (App),,계정한정__갑옷소환__1__110,110,2025-10-17 7:18,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,53,203375,440,2410,1,GooglePlay,2025-10-16,44000,6179
ItemPurchased (App),,계정한정__무기소환__1__110,110,2025-10-17 7:18,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,53,202375,550,2410,1,GooglePlay,2025-10-16,44000,6179
ItemPurchased (App),,돌발_갑옷2__0__330,330,2025-10-17 7:18,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,53,201375,660,2410,1,GooglePlay,2025-10-16,44000,6179
ItemPurchased (App),,돌발_무기2__0__330,330,2025-10-17 7:18,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,53,200375,990,2410,1,GooglePlay,2025-10-16,44000,6179
ItemPurchased (App),,돌발_승급__0__330,330,2025-10-17 7:18,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,53,199375,1320,2410,1,GooglePlay,2025-10-16,44000,6179
ItemPurchased (App),,구독권2__1980,1980,2025-10-17 7:17,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,53,93750,1650,2410,1,GooglePlay,2025-10-16,44000,6179
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-17 7:14,9bf03a30-6e26-11f0-be5d-0122246d3da9,,78,쌈쟁이,899,619966,470,43500,1,OneStore,2025-07-31,2345200,42
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-17 7:14,9bf03a30-6e26-11f0-be5d-0122246d3da9,,78,쌈쟁이,899,619966,470,43500,1,OneStore,2025-07-31,2345200,42
ItemPurchased (App),,Minigame_Product_draw_5__3300,3300,2025-10-17 7:14,9bf03a30-6e26-11f0-be5d-0122246d3da9,,78,쌈쟁이,899,619966,1570,43500,1,OneStore,2025-07-31,2345200,42
ItemPurchased (App),,Minigame_Product_draw_5__3300,3300,2025-10-17 7:14,9bf03a30-6e26-11f0-be5d-0122246d3da9,,78,쌈쟁이,899,619966,5970,43500,1,OneStore,2025-07-31,2345200,42
ItemPurchased (App),,Minigame_Product_draw_5__3300,3300,2025-10-17 7:14,9bf03a30-6e26-11f0-be5d-0122246d3da9,,78,쌈쟁이,899,619966,9270,43500,1,OneStore,2025-07-31,2345200,42
ItemPurchased (App),,Minigame_Product_draw_6__3300,3300,2025-10-17 7:11,c55b58e0-70f2-11f0-bece-558106a981fc,,75,BADA,757,430394,440,9000,1,GooglePlay,2025-08-04,1422300,99
ItemPurchased (App),,Minigame_Product_draw_6__3300,3300,2025-10-17 7:11,c55b58e0-70f2-11f0-bece-558106a981fc,,75,BADA,757,430394,3740,9000,1,GooglePlay,2025-08-04,1422300,99
ItemPurchased (App),,구독권1__770,770,2025-10-17 6:53,dbf15e70-aad5-11f0-a014-13e30c25c83b,,1,미우미우,34,60250,330,900,1,GooglePlay,2025-10-16,11000,6789
ItemPurchased (App),,돌발_동료__2__1100,1100,2025-10-17 6:44,2338b920-a434-11f0-83bd-6f3fdab57e1e,,10,ksh1,121,1326341,660,1840,1,GooglePlay,2025-10-08,84700,4090
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 6:41,2338b920-a434-11f0-83bd-6f3fdab57e1e,,10,ksh1,121,1262791,1760,1840,1,GooglePlay,2025-10-08,84700,4090
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-17 6:41,2338b920-a434-11f0-83bd-6f3fdab57e1e,,10,ksh1,121,1262791,2860,1840,1,GooglePlay,2025-10-08,84700,4090
ItemPurchased (App),,Minigame_Product_draw_5__3300,3300,2025-10-17 6:35,620f0270-6272-11f0-b63f-7755b72aa50f,,91,쮸니,701,111546,0,6900,1,GooglePlay,2025-07-16,331100,128
ItemPurchased (App),,Minigame_Product_draw_8__3300,3300,2025-10-17 6:35,620f0270-6272-11f0-b63f-7755b72aa50f,,91,쮸니,701,111546,3300,6900,1,GooglePlay,2025-07-16,331100,128
ItemPurchased (App),,Minigame_Product_draw_8__3300,3300,2025-10-17 6:28,620f0270-6272-11f0-b63f-7755b72aa50f,,91,쮸니,701,59671,0,6900,1,GooglePlay,2025-07-16,265100,128
ItemPurchased (App),,Minigame_Product_draw_5__3300,3300,2025-10-17 6:28,620f0270-6272-11f0-b63f-7755b72aa50f,,91,쮸니,701,59671,3300,6900,1,GooglePlay,2025-07-16,265100,128
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,2025-10-17 6:23,393c2750-6ea8-11f0-a1c9-838e379c1be4,,78,치운,554,125725,110,12080,1,GooglePlay,2025-08-01,139700,506
ItemPurchased (App),,(기간한정 일간)입장권1__0__110,110,2025-10-17 6:17,a15f19c0-a290-11f0-a689-9dd2079daeff,,12,눈물자리,644,243310,2200,42240,1,GooglePlay,2025-10-06,2207700,243
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-17 6:17,a15f19c0-a290-11f0-a689-9dd2079daeff,,12,눈물자리,644,243310,2310,42240,1,GooglePlay,2025-10-06,2207700,243
ItemPurchased (App),,돌발_회심타확률__8__1490,1490,2025-10-17 6:09,ef56db60-6391-11f0-8ad1-495afdf38cf0,,88,딱쎄,821,1736612,490,10600,1,GooglePlay,2025-07-18,581900,76
ItemPurchased (App),,돌발_사형수 스테이지__7__3300,3300,2025-10-17 5:46,eb55b150-8194-11f0-9647-c522e92b8a5a,,54,독도지킴이,908,161643,4200,32100,1,GooglePlay,2025-08-25,1694000,41
ItemPurchased (App),,(기간한정 주간)조선유물__0__1100,1100,2025-10-17 5:30,eb55b150-8194-11f0-9647-c522e92b8a5a,,54,독도지킴이,903,132543,2000,32070,1,GooglePlay,2025-08-25,1639000,41
ItemPurchased (App),,돌발_나무__10__990,990,2025-10-17 5:26,eb55b150-8194-11f0-9647-c522e92b8a5a,,54,독도지킴이,903,110968,3100,32070,1,GooglePlay,2025-08-25,1639000,41
ItemPurchased (App),,Minigame_Product_draw_0__550,550,2025-10-17 4:22,7dc3ca10-9e9e-11f0-bd13-9587139b2c46,,17,mengi,192,114244,110,3990,1,GooglePlay,2025-10-01,6600,3510
ItemPurchased (App),,돌발_사형수__4__3300,3300,2025-10-17 4:19,00dd7170-9919-11f0-a00e-fd2f1b415d79,,22,빛돌,465,47154,220,10290,1,GooglePlay,2025-09-24,460900,1245
ItemPurchased (App),,(기간한정 주간)입장권__1__3300,3300,2025-10-17 3:26,f63c3280-6720-11f0-b696-57f6be140e14,,87,Raid,1450,1467999,4400,252060,1,GooglePlay,2025-07-22,11088000,2
ItemPurchased (App),,(기간한정 주간)입장권__0__1100,1100,2025-10-17 3:26,f63c3280-6720-11f0-b696-57f6be140e14,,87,Raid,1450,977999,7700,252060,1,GooglePlay,2025-07-22,11088000,2
ItemPurchased (App),,돌발_스테이지__27__3300,3300,2025-10-17 3:26,f63c3280-6720-11f0-b696-57f6be140e14,,87,Raid,1450,812999,8800,252060,1,GooglePlay,2025-07-22,11088000,2
ItemPurchased (App),,(기간한정 주간)다이아__2__5500,5500,2025-10-17 3:18,f63c3280-6720-11f0-b696-57f6be140e14,,87,Raid,1450,201749,1100,245140,1,GooglePlay,2025-07-22,10978000,2
ItemPurchased (App),,(기간한정 주간)다이아__1__3300,3300,2025-10-17 3:18,f63c3280-6720-11f0-b696-57f6be140e14,,87,Raid,1450,201749,1100,245140,1,GooglePlay,2025-07-22,10978000,2
ItemPurchased (App),,(기간한정 주간)다이아__0__1100,1100,2025-10-17 3:18,f63c3280-6720-11f0-b696-57f6be140e14,,87,Raid,1450,121749,9900,245140,1,GooglePlay,2025-07-22,10978000,2
ItemPurchased (App),,(기간한정 일간)영웅__2__1100,1100,2025-10-17 2:40,f63c3280-6720-11f0-b696-57f6be140e14,,87,Raid,1449,52802,0,244990,1,GooglePlay,2025-07-22,10868000,2
ItemPurchased (App),,(기간한정 일간)영웅__1__550,550,2025-10-17 2:40,f63c3280-6720-11f0-b696-57f6be140e14,,87,Raid,1449,37802,1100,244990,1,GooglePlay,2025-07-22,10868000,2
ItemPurchased (App),,(기간한정 일간)다이아__0__110,110,2025-10-17 2:40,f63c3280-6720-11f0-b696-57f6be140e14,,87,Raid,1449,27802,1650,244990,1,GooglePlay,2025-07-22,10868000,2
ItemPurchased (App),,(기간한정 일간)영웅__0__110,110,2025-10-17 2:30,f63c3280-6720-11f0-b696-57f6be140e14,,87,Raid,1449,40502,0,244960,1,GooglePlay,2025-07-22,10850400,2
ItemPurchased (App),,돌발_조선2__0__330,330,2025-10-17 2:30,9148b1b0-a7f2-11f0-a3b8-c1c24262a6f6,,5,쿨러,188,113629,0,4110,1,GooglePlay,2025-10-13,11000,3674
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 2:18,ae1105d0-9d49-11f0-874d-8d562f540c68,,18,홍이님,289,458831,0,18290,1,GooglePlay,2025-09-29,29700,2535
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-17 2:18,ae1105d0-9d49-11f0-874d-8d562f540c68,,18,홍이님,289,458831,1100,18290,1,GooglePlay,2025-09-29,29700,2535
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 2:16,61841880-a5c6-11f0-bf9f-fbfb356ef9a2,,8,태권도사,270,50381,440,2530,1,GooglePlay,2025-10-10,194700,2755
ItemPurchased (App),,Minigame_Product_draw_0__550,550,2025-10-17 2:15,f63c3280-6720-11f0-b696-57f6be140e14,,87,Raid,1448,54102,110,244960,1,GooglePlay,2025-07-22,10850400,2
ItemPurchased (App),,Minigame_Product_draw_5__3300,3300,2025-10-17 2:13,61841880-a5c6-11f0-bf9f-fbfb356ef9a2,,8,태권도사,270,50281,880,2530,1,GooglePlay,2025-10-10,188100,2755
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 2:13,3c67ed60-6a2a-11f0-9602-81ee37d26bd9,,79,막장초딩,533,165428,220,10680,1,GooglePlay,2025-07-26,58300,762
ItemPurchased (App),,돌발_연구__5__1100,1100,2025-10-17 2:11,e05a4eb0-a402-11f0-939a-d1b8123d1605,,10,갓성,545,441261,10780,4210,1,GooglePlay,2025-10-08,1477300,642
ItemPurchased (App),,Minigame_Product_draw_0__550,550,2025-10-17 2:11,3c67ed60-6a2a-11f0-9602-81ee37d26bd9,,79,막장초딩,533,165428,220,10680,1,GooglePlay,2025-07-26,47300,762
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 2:11,3c67ed60-6a2a-11f0-9602-81ee37d26bd9,,79,막장초딩,533,165428,770,10680,1,GooglePlay,2025-07-26,47300,762
ItemPurchased (App),,돌발_사형수__6__3300,3300,2025-10-17 2:03,e05a4eb0-a402-11f0-939a-d1b8123d1605,,10,갓성,545,485261,11880,4210,1,GooglePlay,2025-10-08,1477300,642
ItemPurchased (App),,돌발_조선2__9__3300,3300,2025-10-17 2:02,e05a4eb0-a402-11f0-939a-d1b8123d1605,,10,갓성,545,470261,15180,4210,1,GooglePlay,2025-10-08,1477300,642
ItemPurchased (App),,돌발_가속횟수__6__3300,3300,2025-10-17 2:02,e05a4eb0-a402-11f0-939a-d1b8123d1605,,10,갓성,545,460261,18480,4210,1,GooglePlay,2025-10-08,1477300,642
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-17 1:59,bdd7c670-b9ec-11ef-bb4e-f7ed8eccf7e5,,308,동디,734,30824,0,22500,0,GooglePlay,2024-12-14,19800,136
ItemPurchased (App),,돌발_승급__0__330,330,2025-10-17 1:54,3f896b40-aaad-11f0-8a5d-5fa60b653a75,,1,텐가,37,132550,0,930,1,GooglePlay,2025-10-16,11000,6975
ItemPurchased (App),,돌발_가속횟수__3__550,550,2025-10-17 1:47,80cee140-993a-11f0-8e0a-f7c5607bb0ab,,24,민밥이,545,9378,550,11330,1,GooglePlay,2025-09-24,809600,653
ItemPurchased (App),,구독권1__770,770,2025-10-17 1:47,3f896b40-aaad-11f0-8a5d-5fa60b653a75,,1,텐가,26,89025,330,630,1,GooglePlay,2025-10-16,11000,6975
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-17 1:45,80cee140-993a-11f0-8e0a-f7c5607bb0ab,,24,민밥이,545,24753,1100,10700,1,GooglePlay,2025-09-24,809600,653
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-17 1:45,80cee140-993a-11f0-8e0a-f7c5607bb0ab,,24,민밥이,545,24753,2200,10700,1,GooglePlay,2025-09-24,809600,653
ItemPurchased (App),,구독권4__660,660,2025-10-17 1:40,54ac8250-9587-11ef-bae1-e99e5909ec5f,,354,예슬아,1427,433299,1980,181150,0,OneStore,2024-10-28,2925700,8
